des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
OWL CREEK,False,180,43.1312623287339,-89.36348446598168,1,1231992,9727,1239,EMPTY,L,8,2025-09-25,42720,111L,1231992,20250925 11:58,122,,2025-09-25T11:58:30.630366
CHEROKEE,False,353,43.061360396506466,-89.2936321613951,1,1231977,12558,1265,EMPTY,L,19,2025-09-25,42720,112L,1231977,20250925 11:58,123,,2025-09-25T11:58:30.630388
FITCHBURG-CADDIS,False,270,43.133781841195876,-89.39162999300821,1,1229146,4923,1278,EMPTY,B,21,2025-09-25,42780,151B,1229146,20250925 11:58,2337,,2025-09-25T11:58:32.926107
FITCHBURG-CADDIS,False,197,43.113363179556366,-89.35517439829454,1,1229116,26908,1278,EMPTY,B,1,2025-09-25,41940,150B,1229116,20250925 11:58,2333,,2025-09-25T11:58:32.926112
FITCHBURG-CADDIS,False,271,43.0732241409931,-89.39758211280505,1,1229145,50082,1278,EMPTY,B,18,2025-09-25,41040,149B,1229145,20250925 11:58,2328,,2025-09-25T11:58:32.926113
FITCHBURG-CADDIS,False,182,43.049483241683504,-89.39429494511054,1,1229115,59971,1278,EMPTY,B,0,2025-09-25,40140,148B,1229115,20250925 11:58,2304,,2025-09-25T11:58:32.926113
FITCHBURG-CADDIS,False,75,43.01958833333333,-89.42093333333332,1,1229144,75923,1278,EMPTY,B,0,2025-09-25,39240,147B,1229144,20250925 11:58,2338,,2025-09-25T11:58:32.926114
NORTHPORT,False,28,43.028565714547064,-89.4110527526478,1,1229084,4764,1280,EMPTY,B,37,2025-09-25,42780,140B,1229084,20250925 11:58,2323,,2025-09-25T11:58:32.926115
NORTHPORT,False,352,43.06824774430155,-89.40077181695888,1,1229051,23654,1280,HALF_EMPTY,B,18,2025-09-25,41940,146B,1229051,20250925 11:58,2362,,2025-09-25T11:58:32.926115
NORTHPORT,False,45,43.09759123451901,-89.35202778250331,1,1229083,42884,1280,EMPTY,B,19,2025-09-25,41040,145B,1229083,20250925 11:58,2359,,2025-09-25T11:58:32.926116
NORTHPORT,False,272,43.13376,-89.37320999999999,1,1229050,60847,1280,EMPTY,B,0,2025-09-25,40140,144B,1229050,20250925 11:58,2327,,2025-09-25T11:58:32.926117
JUNCTION,False,317,43.12029300388928,-89.32323271014704,1,1228629,25282,387,EMPTY,A,22,2025-09-25,42180,124A,1228629,20250925 11:58,2343,,2025-09-25T11:58:35.242075
