des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,80,43.072748157065554,-89.4654918070473,1,1228781,21643,506161,EMPTY,A,27,2025-09-28,50340,311A,1228781,20250928 14:13,2305,,2025-09-28T14:14:12.787574
1-SUN PRAIRIE VIA HIGH CROSSING,False,106,43.15682833333334,-89.26689999999999,1,1228780,95620,506161,EMPTY,A,0,2025-09-28,46740,314A,1228780,20250928 14:13,2315,,2025-09-28T14:14:12.787582
2-AMERICAN CENTER VIA HIGH CROSSING,False,34,43.10069067330023,-89.34842200159679,1,1228796,59658,506162,EMPTY,A,1,2025-09-28,48540,315A,1228796,20250928 14:13,2320,,2025-09-28T14:14:12.787584
JUNCTION VIA HIGH CROSSING,False,276,43.07529723415015,-89.4439274620588,1,1228834,68505,506168,HALF_EMPTY,A,23,2025-09-28,48360,316A,1228834,20250928 14:13,2323,,2025-09-28T14:14:12.787584
JUNCTION VIA HIGH CROSSING,False,234,43.10893352768309,-89.33622142152313,1,1228818,34500,506367,EMPTY,A,1,2025-09-28,50100,312A,1228818,20250928 14:14,2308,,2025-09-28T14:14:12.787585
JUNCTION VIA HIGH CROSSING,False,171,43.05772166666667,-89.52794666666665,1,1228817,97988,506367,EMPTY,A,0,2025-09-28,46500,313A,1228817,20250928 14:13,2303,,2025-09-28T14:14:12.787586
EAST TOWNE,False,357,43.04157035408685,-89.37897960917579,1,1231203,5078,373,EMPTY,G,27,2025-09-28,51000,318G,1231203,20250928 14:14,2203,,2025-09-28T14:14:15.288408
EAST TOWNE,False,345,43.097963398122864,-89.31742103028634,1,1231202,58149,373,EMPTY,G,0,2025-09-28,49200,311G,1231202,20250928 14:14,138,,2025-09-28T14:14:15.288418
SOUTH TRANSFER,False,180,43.09379034247166,-89.31634,1,1231239,27240,505531,EMPTY,G,30,2025-09-28,50220,317G,1231239,20250928 14:14,2213,,2025-09-28T14:14:15.288421
SOUTH TRANSFER,False,301,43.03762372261812,-89.39267149258947,1,1231238,87171,505531,EMPTY,G,26,2025-09-28,48420,320G,1231238,20250928 14:14,125,,2025-09-28T14:14:15.288423
U.W. HOSPITAL,False,198,43.103266815824384,-89.49293786822494,1,1232688,7596,499,EMPTY,R,22,2025-09-28,50820,316C,1232688,20250928 14:14,130,,2025-09-28T14:14:17.846052
1-JUNCTION,False,126,43.0695884725571,-89.51925748840938,1,1232736,29380,528,EMPTY,R,24,2025-09-28,50040,311C,1232736,20250928 14:14,110,,2025-09-28T14:14:17.846062
MEMORIAL UNION VIA EAGLE HEIGHTS,False,269,43.086228687242645,-89.43467648579589,1,1228128,14701,506364,EMPTY,80,11,2025-09-28,50400,2180,1228128,20250928 14:14,153,,2025-09-28T14:14:20.363556
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.075827731212335,-89.39845572816742,1,1228146,40772,506364,HALF_EMPTY,80,0,2025-09-28,48900,4180,1228146,20250928 14:14,2205,,2025-09-28T14:14:20.363563
EAST TOWNE VIA HAYES,False,235,43.1353157749718,-89.30230881871151,1,1232427,12698,431,EMPTY,P,15,2025-09-28,50880,314G,1232427,20250928 14:14,1908,,2025-09-28T14:14:22.871297
SHEBOYGAN VIA MIDDLETON,False,134,43.089562054018785,-89.4858600977441,1,1230861,44401,506311,EMPTY,F,22,2025-09-28,49560,311F,1230861,20250928 14:14,2007,,2025-09-28T14:14:25.395159
JUNCTION VIA MIDDLETON,False,339,43.10412417503964,-89.48651639030668,1,1230893,16274,506313,EMPTY,F,12,2025-09-28,50760,312F,1230893,20250928 14:14,136,,2025-09-28T14:14:25.395169
JUNCTION VIA MIDDLETON,False,180,43.057608333333334,-89.52810333333333,1,1230892,55326,506313,EMPTY,F,0,2025-09-28,48960,313F,1230892,20250928 14:14,119,,2025-09-28T14:14:25.395172
SOUTH TRANSFER,False,182,43.061265000000006,-89.50786500000001,1,1231565,0,350,EMPTY,H,0,2025-09-28,51480,316G,1231565,20250928 14:14,1913,,2025-09-28T14:14:27.971561
