des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
OWL CREEK,False,88,43.06228387197229,-89.31001075212329,1,1231992,71560,1239,EMPTY,L,0,2025-09-26,42720,111L,1231992,20250926 12:56,103,,2025-09-26T12:56:28.251581
CHEROKEE,False,261,43.11422671554058,-89.35784035924486,1,1231977,67052,1265,EMPTY,L,21,2025-09-26,42720,112L,1231977,20250926 12:56,136,,2025-09-26T12:56:28.251594
FITCHBURG-CADDIS,False,305,43.13451119525527,-89.39670387224533,1,1229148,6354,1278,EMPTY,B,15,2025-09-26,46380,153B,1229148,20250926 12:56,2317,,2025-09-26T12:56:30.741182
FITCHBURG-CADDIS,False,160,43.10205812066341,-89.3497894487256,1,1229118,32077,1278,EMPTY,B,26,2025-09-26,45480,146B,1229118,20250926 12:56,2322,,2025-09-26T12:56:30.741193
FITCHBURG-CADDIS,False,227,43.0743093553338,-89.39238435221486,1,1229147,48532,1278,EMPTY,B,37,2025-09-26,44580,152B,1229147,20250926 12:56,2356,,2025-09-26T12:56:30.741197
FITCHBURG-CADDIS,False,131,43.053930117075204,-89.39655618183498,1,1229117,58277,1278,HALF_EMPTY,B,15,2025-09-26,43680,144B,1229117,20250926 12:56,2308,,2025-09-26T12:56:30.741199
FITCHBURG-CADDIS,False,46,43.01955666666666,-89.42088333333335,1,1229146,76998,1278,EMPTY,B,1,2025-09-26,42780,151B,1229146,20250926 12:56,2333,,2025-09-26T12:56:30.741202
NORTHPORT,False,28,43.028654196635635,-89.41098807967869,1,1229086,4801,1280,EMPTY,B,23,2025-09-26,46380,150B,1229086,20250926 12:56,2357,,2025-09-26T12:56:30.741204
NORTHPORT,False,330,43.05865913387573,-89.40014977661066,1,1229053,20134,1280,HALF_EMPTY,B,30,2025-09-26,45480,149B,1229053,20250926 12:56,2314,,2025-09-26T12:56:30.741206
NORTHPORT,False,44,43.08715826812241,-89.36640243945291,1,1229085,37491,1280,EMPTY,B,0,2025-09-26,44580,148B,1229085,20250926 12:56,2301,,2025-09-26T12:56:30.741209
JUNCTION,False,226,43.12214717653229,-89.3168248770084,1,1228635,22951,387,EMPTY,A,35,2025-09-26,45780,112A,1228635,20250926 12:56,2352,,2025-09-26T12:56:33.184623
JUNCTION,False,265,43.07335704189238,-89.39951013123347,1,1228632,54694,387,HALF_EMPTY,A,0,2025-09-26,43980,114A,1228632,20250926 12:56,2334,,2025-09-26T12:56:33.184636
2-AMERICAN CENTER,False,89,43.07526623933091,-89.45159253231137,1,1228569,26251,414,HALF_EMPTY,A,0,2025-09-26,45540,120A,1228569,20250926 12:56,2316,,2025-09-26T12:56:33.184639
2-AMERICAN CENTER,False,44,43.11158114059965,-89.33251044638116,1,1228568,65318,414,EMPTY,A,30,2025-09-26,43740,117A,1228568,20250926 12:56,2350,,2025-09-26T12:56:33.184642
2-AMERICAN CENTER,False,348,43.15186176976765,-89.2988452733102,1,1228567,94167,414,EMPTY,A,24,2025-09-26,41940,115A,1228567,20250926 12:43,2358,,2025-09-26T12:56:33.184644
1-SUN PRAIRIE VIA HIGH CROSSING,False,359,43.057846,-89.528334,1,1228544,0,421,EMPTY,A,0,2025-09-26,46440,119A,1228544,20250926 12:56,2361,,2025-09-26T12:56:33.184647
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07474151315944,-89.38695569797129,1,1228527,44238,421,HALF_EMPTY,A,0,2025-09-26,44640,121A,1228527,20250926 12:56,2355,,2025-09-26T12:56:33.184649
1-SUN PRAIRIE VIA HIGH CROSSING,False,57,43.15983778567867,-89.26850617739873,1,1228543,93139,421,EMPTY,A,41,2025-09-26,42840,118A,1228543,20250926 12:56,2341,,2025-09-26T12:56:33.184652
JUNCTION VIA HIGH CROSSING,False,13,43.15682,-89.26688666666665,1,1228593,13,469,EMPTY,A,0,2025-09-26,46680,126A,1228593,20250926 12:56,2362,,2025-09-26T12:56:33.184654
JUNCTION VIA HIGH CROSSING,False,226,43.0879224256191,-89.36557263444112,1,1228610,44723,469,EMPTY,A,27,2025-09-26,44880,111A,1228610,20250926 12:56,2327,,2025-09-26T12:56:33.184657
JUNCTION VIA HIGH CROSSING,False,271,43.06083376823193,-89.48793996685836,1,1228592,84466,469,EMPTY,A,24,2025-09-26,43080,113A,1228592,20250926 12:56,2323,,2025-09-26T12:56:33.184659
WEST TOWNE,False,180,43.05079430881808,-89.47361725785808,1,1231801,31967,385,EMPTY,J,15,2025-09-26,45300,111G,1231801,20250926 12:56,117,,2025-09-26T12:56:35.659003
BROOKS,False,90,43.056587626491776,-89.50347887772084,1,1231770,3381,429,EMPTY,J,0,2025-09-26,46200,115G,1231770,20250926 12:56,154,,2025-09-26T12:56:35.659015
BROOKS,False,78,43.07234333333334,-89.40235833333332,1,1231786,44600,429,EMPTY,J,0,2025-09-26,44400,117G,1231786,20250926 12:56,020,,2025-09-26T12:56:35.659019
DOWNTOWN S.P.,False,216,43.16926466058342,-89.26671779264902,1,1232884,57291,436,EMPTY,S,0,2025-09-26,44700,111S,1232884,20250926 12:56,132,,2025-09-26T12:56:38.287197
1-SPRECHER,False,0,43.0497437,-89.47333,1,1230105,19224,505941,HALF_EMPTY,D,0,2025-09-26,45660,112D,1230105,20250926 12:56,106,,2025-09-26T12:56:40.891213
1-SPRECHER,False,91,43.09998174381087,-89.34721419734362,1,1230144,63624,505941,EMPTY,D,26,2025-09-26,43860,115C,1230144,20250926 12:56,997,,2025-09-26T12:56:40.891225
1-SPRECHER,False,87,43.098190556853105,-89.31803764618938,1,1230104,71070,505941,EMPTY,D,0,2025-09-26,42060,114E,1230104,20250926 12:56,2201,,2025-09-26T12:56:40.891229
1-JUNCTION,False,270,43.09833,-89.3219147,1,1230209,22982,505944,EMPTY,D,0,2025-09-26,45780,113C,1230209,20250926 12:56,110,,2025-09-26T12:56:40.891231
1-JUNCTION,False,227,43.06654096445777,-89.4148643816892,1,1230185,53691,505944,EMPTY,D,22,2025-09-26,43980,115D,1230185,20250926 12:56,2004,,2025-09-26T12:56:40.891234
1-JUNCTION,False,178,43.05748833333334,-89.52812999999999,1,1230206,92411,505944,EMPTY,D,0,2025-09-26,42180,114D,1230206,20250926 12:56,2211,,2025-09-26T12:56:40.891236
2-AIRPORT,False,89,43.015700000130614,-89.49070652021781,1,1230122,29859,506011,EMPTY,D,23,2025-09-26,45660,124D,1230122,20250926 12:56,151,,2025-09-26T12:56:40.891238
2-AIRPORT,False,0,43.071814690380975,-89.4041,1,1230121,69624,506011,HALF_EMPTY,D,0,2025-09-26,43860,125D,1230121,20250926 12:56,119,,2025-09-26T12:56:40.891241
2-AIRPORT,False,5,43.13735333333334,-89.34651333333335,1,1230143,108209,506011,EMPTY,D,0,2025-09-26,42060,122D,1230143,20250926 12:56,2210,,2025-09-26T12:56:40.891243
