des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
JUNCTION VIA MIDDLETON,False,191,43.09769691013169,-89.52348083304246,1,1230767,56415,486,EMPTY,F,0,2025-11-06,60600,124A,1230767,20251106 17:40,2362,,2025-11-06T17:40:03.994623,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,173,43.05794833333333,-89.52798333333334,1,1230766,76502,486,EMPTY,F,0,2025-11-06,58800,117A,1230766,20251106 17:40,2337,,2025-11-06T17:40:03.994623,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,86,43.076481838911256,-89.42097108114315,1,1228516,22258,462,EMPTY,84,0,2025-11-06,62040,4184,1228516,20251106 17:39,985,,2025-11-06T17:40:06.053584,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,105,43.07190086888402,-89.39552178925629,1,1227734,11547,489,HALF_EMPTY,65,8,2025-11-06,61980,18165,1227734,20251106 17:39,141,,2025-11-06T17:40:08.094877,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,358,43.07492192535641,-89.40618779365403,1,1227727,48710,501,EMPTY,65,0,2025-11-06,61260,18265,1227727,20251106 17:39,139,,2025-11-06T17:40:08.094877,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,170,43.0746,-89.433906,1,1229707,2943,327,EMPTY,C,0,2025-11-06,63300,111D,1229707,20251106 17:40,123,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,1,43.07151022282007,-89.38424461586119,1,1229741,17931,349,HALF_EMPTY,C,0,2025-11-06,62400,120C,1229741,20251106 17:40,118,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,31,43.0883493609439,-89.35794589808847,1,1229727,27782,349,HALF_EMPTY,C,12,2025-11-06,61440,114C,1229727,20251106 17:40,135,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,86,43.08447636106948,-89.28470491051941,1,1229692,50240,349,EMPTY,C,30,2025-11-06,60540,112C,1229692,20251106 17:40,2005,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,270,43.08460230101529,-89.2851063601432,1,1229762,5785,454,EMPTY,C,33,2025-11-06,63240,118C,1229762,20251106 17:40,2207,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,227,43.08171360762317,-89.36489406696809,1,1229812,31071,454,EMPTY,C,17,2025-11-06,62340,117C,1229812,20251106 17:40,1906,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,270,43.07345043175084,-89.4065448410969,1,1229799,44520,454,HALF_EMPTY,C,18,2025-11-06,61380,111C,1229799,20251106 17:40,106,,2025-11-06T17:40:10.409811,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,270,43.13374382151506,-89.38115002407095,1,1229159,2130,1278,EMPTY,B,24,2025-11-06,63480,156B,1229159,20251106 17:40,2352,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,197,43.11357459992651,-89.35508442319153,1,1229163,26822,1278,EMPTY,B,16,2025-11-06,62580,162B,1229163,20251106 17:40,2330,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,227,43.08662895610911,-89.36734856458959,1,1229127,39722,1278,EMPTY,B,30,2025-11-06,61680,155B,1229127,20251106 17:40,2305,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,182,43.04960264405175,-89.3942889457027,1,1229156,59934,1278,EMPTY,B,7,2025-11-06,60780,161B,1229156,20251106 17:40,2317,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,196,43.0260782008822,-89.4132409655663,1,1229126,72553,1278,EMPTY,B,15,2025-11-06,59820,154B,1229126,20251106 17:40,2340,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,True,292,43.020098964029174,-89.42147719340433,1,1229155,76127,1278,EMPTY,B,0,2025-11-06,58920,160B,1229155,20251106 17:40,2357,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,2,43.06902173890597,-89.40084616739999,1,1229095,23940,1280,EMPTY,B,1,2025-11-06,62460,159B,1229095,20251106 17:40,2326,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,46,43.07349914873776,-89.39173998821038,1,1229062,27681,1280,HALF_EMPTY,B,11,2025-11-06,61560,158B,1229062,20251106 17:40,2338,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,312,43.12803856047958,-89.35608395350927,1,1229094,55662,1280,EMPTY,B,35,2025-11-06,60660,157B,1229094,20251106 17:40,2327,,2025-11-06T17:40:12.704982,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,270,43.06786350006482,-89.40870668699192,1,1230554,8235,506494,EMPTY,E,0,2025-11-06,62760,117E,1230554,20251106 17:39,114,,2025-11-06T17:40:15.028581,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,270,43.03197480013063,-89.49350183123642,1,1230563,47397,506494,EMPTY,E,27,2025-11-06,60960,113E,1230563,20251106 17:40,1912,,2025-11-06T17:40:15.029612,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,5,43.056582076165526,-89.47273244983292,1,1230533,27620,506589,EMPTY,E,0,2025-11-06,62340,111E,1230533,20251106 17:40,107,,2025-11-06T17:40:15.029612,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,158,43.05410461514744,-89.5208229009511,1,1230110,3039,506006,EMPTY,D,0,2025-11-06,63480,114E,1230110,20251106 17:40,1901,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,48,43.06327789821555,-89.41951268392316,1,1230153,37737,506006,EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 17:40,987,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,97,43.0981026,-89.32658,1,1230109,68985,506006,EMPTY,D,24,2025-11-06,59820,115D,1230109,20251106 17:40,2208,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,True,179,43.085715,-89.2646,1,1230151,92704,506006,EMPTY,D,0,2025-11-06,58020,114D,1230151,20251106 17:40,101,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,218,43.08117999270864,-89.38279545206494,1,1230190,42446,506009,EMPTY,D,0,2025-11-06,62040,112D,1230190,20251106 17:40,1911,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,180,43.04844504893157,-89.47371,1,1230216,74134,506009,EMPTY,D,20,2025-11-06,60240,115C,1230216,20251106 17:40,145,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,198,42.992424818484594,-89.56341910057961,1,1230127,1963,506661,EMPTY,D,28,2025-11-06,63540,123D,1230127,20251106 17:40,147,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,94,43.02687,-89.46064,1,1230154,44071,506661,EMPTY,D,17,2025-11-06,61620,126D,1230154,20251106 17:40,1908,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,339,43.09675602969816,-89.36362803740595,1,1230126,84281,506661,EMPTY,D,0,2025-11-06,59820,181D,1230126,20251106 17:40,143,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.13737833333333,-89.34653666666667,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 17:40,110,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,229,43.06987315127493,-89.40945116543074,1,1230218,42410,506672,HALF_EMPTY,D,0,2025-11-06,61560,125D,1230218,20251106 17:40,986,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,215,42.999513808188354,-89.5012282566121,1,1230173,88174,506672,EMPTY,D,33,2025-11-06,59640,122D,1230173,20251106 17:40,142,,2025-11-06T17:40:17.374954,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,0,43.057675,-89.52809333333335,1,1227619,54,512,EMPTY,55,0,2025-11-06,63720,18575,1227619,20251106 17:40,996,,2025-11-06T17:40:19.698038,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,223,43.09775567002215,-89.35205810942762,1,1228627,38085,387,EMPTY,A,36,2025-11-06,61980,120A,1228627,20251106 17:40,2341,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,279,43.07277271289249,-89.4661389753985,1,1228623,73451,387,HALF_EMPTY,A,26,2025-11-06,60180,125A,1228623,20251106 17:40,2324,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,359,43.057846,-89.528334,1,1228579,0,414,EMPTY,A,0,2025-11-06,63600,117A,1228579,20251106 17:40,2337,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,91,43.07477533481359,-89.3891912705236,1,1228578,43647,414,HALF_EMPTY,A,1,2025-11-06,61620,127A,1228578,20251106 17:40,2349,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,355,43.06779548847115,-89.46838044231953,1,1228532,19169,421,EMPTY,A,1,2025-11-06,62580,126A,1228532,20251106 17:40,2359,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.08890115304454,-89.36387245367663,1,1228548,53472,421,HALF_EMPTY,A,20,2025-11-06,60720,111A,1228548,20251106 17:40,2307,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,8,43.156825,-89.26688833333334,1,1228531,95552,421,EMPTY,A,0,2025-11-06,58860,113A,1228531,20251106 17:40,2347,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,228,43.12006560179365,-89.31998852161054,1,1228615,25614,469,EMPTY,A,26,2025-11-06,62820,119A,1228615,20251106 17:40,2344,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,271,43.073365977943226,-89.40879080561487,1,1228597,58645,469,FULL,A,4,2025-11-06,61020,121A,1228597,20251106 17:40,2339,,2025-11-06T17:40:22.024892,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,18,42.99617295603013,-89.56321077308813,1,1227764,73184,1252,EMPTY,75,22,2025-11-06,61080,18775,1227764,20251106 17:40,021,,2025-11-06T17:40:24.321074,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,84,42.98793924166773,-89.55105052979748,1,1227743,6979,1274,EMPTY,75,24,2025-11-06,63300,18275,1227743,20251106 17:40,111,,2025-11-06T17:40:24.321074,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,91,43.01548528364209,-89.47443723258672,1,1227742,34096,1274,HALF_EMPTY,75,0,2025-11-06,62400,18675,1227742,20251106 17:40,2314,,2025-11-06T17:40:24.321074,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,26,43.05087728488739,-89.39952472535342,1,1227753,62500,1274,EMPTY,75,28,2025-11-06,61800,18475,1227753,20251106 17:40,122,,2025-11-06T17:40:24.321074,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,352,43.05474097711089,-89.39891875800951,1,1227741,63942,1274,HALF_EMPTY,75,15,2025-11-06,61500,18175,1227741,20251106 17:40,1905,,2025-11-06T17:40:24.321074,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,343,43.06730511421941,-89.39454807547256,1,1227740,69412,1274,HALF_EMPTY,75,3,2025-11-06,60300,18375,1227740,20251106 17:40,2345,,2025-11-06T17:40:24.321074,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
