des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,77,43.03332333333333,-89.45661833333334,1,1231409,30658,350,EMPTY,H,0,2025-10-01,28080,122G,1231409,20251001 08:58,112,,2025-10-01T09:10:43.405181
SOUTH TRANSFER,False,90,43.03445508221118,-89.44615635312277,1,1231411,34064,350,EMPTY,H,30,2025-10-01,31680,115G,1231411,20251001 09:10,150,,2025-10-01T09:10:43.405187
WEST TOWNE,False,271,43.0385311285001,-89.39734398473551,1,1231449,1185,400,EMPTY,H,19,2025-10-01,32700,119G,1231449,20251001 09:10,2009,,2025-10-01T09:10:43.405189
WEST TOWNE,False,268,43.06397400615727,-89.50700468267082,1,1231448,56263,400,EMPTY,H,22,2025-10-01,30900,113G,1231448,20251001 09:10,132,,2025-10-01T09:10:43.405190
EAST TOWNE,False,357,43.04208163017224,-89.37901598774923,1,1231046,5264,373,EMPTY,G,25,2025-10-01,32700,117G,1231046,20251001 09:10,136,,2025-10-01T09:10:45.745917
EAST TOWNE,False,345,43.09824745439854,-89.31752176945928,1,1231046,58191,373,EMPTY,G,0,2025-10-01,32700,117G,1231046,20251001 09:10,1902,,2025-10-01T09:10:45.745921
SOUTH TRANSFER,False,181,43.10730441238623,-89.31666684268575,1,1231082,20111,505531,EMPTY,G,0,2025-10-01,32220,121G,1231082,20251001 09:10,128,,2025-10-01T09:10:45.745921
SOUTH TRANSFER,False,282,43.03242869505588,-89.38279125977701,1,1231081,70211,505531,EMPTY,G,0,2025-10-01,30420,120G,1231081,20251001 09:10,117,,2025-10-01T09:10:45.745922
1-SPRECHER,False,93,43.05191039217756,-89.51833452129402,1,1230137,4202,506006,EMPTY,D,9,2025-10-01,32880,115C,1230137,20251001 09:10,995,,2025-10-01T09:10:48.201149
1-SPRECHER,False,176,43.050102067361834,-89.45123500177151,1,1230101,27577,506006,HALF_EMPTY,D,0,2025-10-01,31080,113D,1230101,20251001 09:10,2010,,2025-10-01T09:10:48.201153
1-SPRECHER,False,241,43.08796197197491,-89.26662464713986,1,1230135,91023,506006,EMPTY,D,1,2025-10-01,29280,111C,1230135,20251001 09:10,145,,2025-10-01T09:10:48.201154
1-SPRECHER,True,147,43.08623879577749,-89.26501983624438,1,1230100,92529,506006,EMPTY,D,0,2025-10-01,27480,111D,1230100,20251001 09:10,154,,2025-10-01T09:10:48.201154
1-JUNCTION,False,221,43.08721970813511,-89.37414586652584,1,1230201,39435,506009,HALF_EMPTY,D,25,2025-10-01,31140,114D,1230201,20251001 09:10,2207,,2025-10-01T09:10:48.201155
1-JUNCTION,False,268,43.046338670236594,-89.49937352774091,1,1230181,81686,506009,EMPTY,D,33,2025-10-01,29160,112D,1230181,20251001 09:10,996,,2025-10-01T09:10:48.201155
2-AIRPORT,False,125,42.996773059476226,-89.56289531930322,1,1230118,277,506338,EMPTY,D,5,2025-10-01,33000,125D,1230118,20251001 09:10,986,,2025-10-01T09:10:48.201156
2-AIRPORT,False,310,43.036335,-89.4529343,1,1230138,49602,506338,HALF_EMPTY,D,17,2025-10-01,31020,122D,1230138,20251001 09:10,2201,,2025-10-01T09:10:48.201157
2-AIRPORT,False,44,43.08857002909664,-89.37034674512869,1,1230117,81173,506338,EMPTY,D,12,2025-10-01,29220,123D,1230117,20251001 09:10,100,,2025-10-01T09:10:48.201157
2-EPIC CAMPUS,False,0,43.13277491579906,-89.35534,1,1230202,7720,506350,EMPTY,D,7,2025-10-01,32640,126D,1230202,20251001 09:10,2013,,2025-10-01T09:10:48.201158
