des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,270,43.07648000000001,-89.41562,1,1227974,5354,369,HALF_EMPTY,80,24,2025-11-06,62160,7380,1227974,20251106 17:29,2320,,2025-11-06T17:29:32.994907,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07519530000181,-89.41266834733786,1,1227952,4103,506364,FULL,80,0,2025-11-06,62640,1180,1227952,20251106 17:29,102,,2025-11-06T17:29:41.168007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,75,43.08745375294413,-89.44214664061671,1,1227951,17052,506364,EMPTY,80,7,2025-11-06,61680,4284,1227951,20251106 17:29,995,,2025-11-06T17:29:41.168007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,70,43.07646488518332,-89.42009746961041,1,1227950,29346,506364,EMPTY,80,9,2025-11-06,61200,1380,1227950,20251106 17:29,115,,2025-11-06T17:29:41.169007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,110,43.07233009774012,-89.40751750571208,1,1227949,35605,506364,FULL,80,0,2025-11-06,60780,7580,1227949,20251106 17:29,2356,,2025-11-06T17:29:41.169007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.07581878615792,-89.39798498347722,1,1227947,40648,506364,EMPTY,80,11,2025-11-06,59940,7480,1227947,20251106 17:29,131,,2025-11-06T17:29:41.169007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.075905,-89.40037666666667,1,1227948,41229,506364,EMPTY,80,0,2025-11-06,60360,1280,1227948,20251106 17:29,124,,2025-11-06T17:29:41.169007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,332,43.08199536604627,-89.52450262289008,1,1230732,13466,433,EMPTY,F,9,2025-11-06,62100,123A,1230732,20251106 17:29,2351,,2025-11-06T17:29:43.442535,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,82,43.07308067342267,-89.42634287439292,1,1230731,65321,433,HALF_EMPTY,F,38,2025-11-06,60120,151A,1230731,20251106 17:29,2328,,2025-11-06T17:29:43.442535,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,277,43.07344790996472,-89.40711377211802,1,1230768,6281,486,EMPTY,F,42,2025-11-06,62400,114A,1230768,20251106 17:29,2306,,2025-11-06T17:29:43.442535,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,309,43.106851507981524,-89.49867133855966,1,1230767,40648,486,EMPTY,F,15,2025-11-06,60600,124A,1230767,20251106 17:29,2362,,2025-11-06T17:29:43.442535,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,173,43.05795666666666,-89.527975,1,1230766,76499,486,EMPTY,F,0,2025-11-06,58800,117A,1230766,20251106 17:29,2337,,2025-11-06T17:29:43.442535,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,90,43.07645661660208,-89.4151366340695,1,1228516,15008,462,EMPTY,84,20,2025-11-06,62040,4184,1228516,20251106 17:29,985,,2025-11-06T17:29:45.770653,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,90,43.07513170904972,-89.41009297652563,1,1227734,6726,489,HALF_EMPTY,65,15,2025-11-06,61980,18165,1227734,20251106 17:29,141,,2025-11-06T17:29:48.191880,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,316,43.07298953807995,-89.39103301302767,1,1227727,43903,501,EMPTY,65,0,2025-11-06,61260,18265,1227727,20251106 17:29,139,,2025-11-06T17:29:48.191880,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,258,43.07239735595875,-89.4257051366884,1,1229778,52252,331,EMPTY,C,5,2025-11-06,60240,116C,1229778,20251106 17:29,128,,2025-11-06T17:29:50.592743,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,121,43.0723083182014,-89.40789146261858,1,1229741,10445,349,HALF_EMPTY,C,0,2025-11-06,62400,120C,1229741,20251106 17:29,118,,2025-11-06T17:29:50.592743,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,88,43.074607280451715,-89.37962971814657,1,1229727,19631,349,HALF_EMPTY,C,20,2025-11-06,61440,114C,1229727,20251106 17:29,135,,2025-11-06T17:29:50.592743,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,88,43.09378128962869,-89.3437084103554,1,1229692,32692,349,EMPTY,C,0,2025-11-06,60540,112C,1229692,20251106 17:29,2005,,2025-11-06T17:29:50.592743,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,157,43.08618924284052,-89.26488524912222,1,1229740,55971,349,EMPTY,C,0,2025-11-06,58740,118C,1229740,20251106 17:29,2207,,2025-11-06T17:29:50.592743,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,324,43.087182234927155,-89.32693023167606,1,1229812,17701,454,EMPTY,C,25,2025-11-06,62340,117C,1229812,20251106 17:29,1906,,2025-11-06T17:29:50.592743,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
