des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,224,43.09959558465345,-89.34961060639051,1,1228637,37146,387,HALF_EMPTY,A,24,2025-09-26,36780,127A,1228637,20250926 10:35,2339,,2025-09-26T10:36:02.709792
JUNCTION,False,268,43.06092133820544,-89.47401375249397,1,1228634,79211,387,EMPTY,A,33,2025-09-26,34980,116A,1228634,20250926 10:35,2310,,2025-09-26T10:36:02.709803
2-AMERICAN CENTER,False,171,43.05738666666666,-89.52799166666667,1,1228565,237,414,EMPTY,A,0,2025-09-26,38340,114A,1228565,20250926 10:35,2334,,2025-09-26T10:36:02.709805
2-AMERICAN CENTER,False,84,43.071973438745104,-89.39834761016489,1,1228564,40791,414,HALF_EMPTY,A,17,2025-09-26,36540,124A,1228564,20250926 10:35,2353,,2025-09-26T10:36:02.709806
2-AMERICAN CENTER,False,53,43.13105634148225,-89.3035507083585,1,1228563,78093,414,EMPTY,A,36,2025-09-26,34740,125A,1228563,20250926 10:35,2304,,2025-09-26T10:36:02.709808
1-SUN PRAIRIE VIA HIGH CROSSING,False,355,43.06781559115811,-89.46838280012417,1,1228525,19177,421,EMPTY,A,2,2025-09-26,37440,113A,1228525,20250926 10:35,2323,,2025-09-26T10:36:02.709809
1-SUN PRAIRIE VIA HIGH CROSSING,False,33,43.100109160701344,-89.34881892532759,1,1228541,59236,421,HALF_EMPTY,A,3,2025-09-26,35640,119A,1228541,20250926 10:35,2361,,2025-09-26T10:36:02.709810
1-SUN PRAIRIE VIA HIGH CROSSING,False,12,43.15682,-89.26690500000001,1,1228524,95552,421,EMPTY,A,0,2025-09-26,33840,121A,1228524,20250926 10:35,2355,,2025-09-26T10:36:02.709811
JUNCTION VIA HIGH CROSSING,False,226,43.128136859981524,-89.30826337614705,1,1228608,21280,469,EMPTY,A,26,2025-09-26,37680,118A,1228608,20250926 10:35,2341,,2025-09-26T10:36:02.709812
JUNCTION VIA HIGH CROSSING,False,271,43.07317990347318,-89.39475387829411,1,1228590,54934,469,HALF_EMPTY,A,22,2025-09-26,35880,126A,1228590,20250926 10:35,2362,,2025-09-26T10:36:02.709814
JUNCTION VIA HIGH CROSSING,False,266,43.06037357072206,-89.52898238577147,1,1228607,95453,469,EMPTY,A,0,2025-09-26,34080,111A,1228607,20250926 10:35,2327,,2025-09-26T10:36:02.709815
