des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,90,43.03905370544319,-89.45917913268002,1,1231411,26748,350,EMPTY,H,25,2025-10-01,31680,115G,1231411,20251001 09:05,150,,2025-10-01T09:05:18.596550
SOUTH TRANSFER,False,77,43.03332333333333,-89.45661833333334,1,1231409,30658,350,EMPTY,H,0,2025-10-01,28080,122G,1231409,20251001 08:58,112,,2025-10-01T09:05:18.596556
WEST TOWNE,False,1,43.049797941110114,-89.50304373698228,1,1231448,49028,400,EMPTY,H,10,2025-10-01,30900,113G,1231448,20251001 09:05,132,,2025-10-01T09:05:18.596557
EAST TOWNE,False,359,43.038895,-89.394824,1,1231046,38,373,EMPTY,G,0,2025-10-01,32700,117G,1231046,20251001 09:05,136,,2025-10-01T09:05:21.033243
SOUTH TRANSFER,False,270,43.10646000008687,-89.30221662071826,1,1231082,12036,505531,EMPTY,G,11,2025-10-01,32220,121G,1231082,20251001 09:05,128,,2025-10-01T09:05:21.033249
SOUTH TRANSFER,False,208,43.03378593832952,-89.35398058682507,1,1231081,61039,505531,EMPTY,G,33,2025-10-01,30420,120G,1231081,20251001 09:05,117,,2025-10-01T09:05:21.033251
SOUTH TRANSFER,True,359,43.038895,-89.394824,1,1231080,88193,505531,HALF_EMPTY,G,0,2025-10-01,28620,119G,1231080,20251001 09:05,2009,,2025-10-01T09:05:21.033253
1-SPRECHER,False,189,43.057615000000006,-89.528105,1,1230137,75,506006,EMPTY,D,0,2025-10-01,32880,115C,1230137,20251001 09:05,995,,2025-10-01T09:05:23.415464
1-SPRECHER,False,352,43.05076607360331,-89.47329224643848,1,1230101,19562,506006,HALF_EMPTY,D,9,2025-10-01,31080,113D,1230101,20251001 09:05,2010,,2025-10-01T09:05:23.415469
1-SPRECHER,False,88,43.09909414243495,-89.28347231304801,1,1230135,79963,506006,EMPTY,D,30,2025-10-01,29280,111C,1230135,20251001 09:05,145,,2025-10-01T09:05:23.415471
1-SPRECHER,False,147,43.08623879577749,-89.26501983624438,1,1230100,92529,506006,EMPTY,D,0,2025-10-01,27480,111D,1230100,20251001 09:05,154,,2025-10-01T09:05:23.415472
1-JUNCTION,False,218,43.09685814803942,-89.35896003279527,1,1230201,34019,506009,HALF_EMPTY,D,16,2025-10-01,31140,114D,1230201,20251001 09:05,2207,,2025-10-01T09:05:23.415474
1-JUNCTION,False,270,43.05380000005672,-89.46997335654522,1,1230181,71361,506009,EMPTY,D,31,2025-10-01,29160,112D,1230181,20251001 09:05,996,,2025-10-01T09:05:23.415475
2-AIRPORT,False,6,43.02869939652774,-89.45944476479771,1,1230138,45007,506338,HALF_EMPTY,D,7,2025-10-01,31020,122D,1230138,20251001 09:05,2201,,2025-10-01T09:05:23.415476
2-AIRPORT,False,133,43.07495722342029,-89.38963735877027,1,1230117,74048,506338,EMPTY,D,0,2025-10-01,29220,123D,1230117,20251001 09:05,100,,2025-10-01T09:05:23.415477
2-AIRPORT,False,2,43.13739628321671,-89.34638356732803,1,1230136,108209,506338,EMPTY,D,0,2025-10-01,27420,126D,1230136,20251001 09:05,2013,,2025-10-01T09:05:23.415478
2-EPIC CAMPUS,False,267,43.07305814549997,-89.40415145979537,1,1230165,39690,506350,FULL,D,0,2025-10-01,30660,121D,1230165,20251001 09:05,131,,2025-10-01T09:05:23.415479
2-EPIC CAMPUS,False,231,43.01230054316377,-89.47883049557907,1,1230200,75754,506350,EMPTY,D,15,2025-10-01,28860,124D,1230200,20251001 09:05,159,,2025-10-01T09:05:23.415480
2-EPIC CAMPUS,False,77,42.99691166666666,-89.56385833333334,1,1230164,110197,506350,HALF_EMPTY,D,0,2025-10-01,27060,125D,1230164,20251001 09:05,986,,2025-10-01T09:05:23.415481
EAST TOWNE VIA HAYES,False,319,43.12849666666666,-89.30876333333332,1,1232344,44,431,EMPTY,P,0,2025-10-01,32880,111G,1232344,20251001 09:05,149,,2025-10-01T09:05:25.776408
WEST TOWNE,False,272,43.05667302919126,-89.50263923064338,1,1231797,40679,385,EMPTY,J,0,2025-10-01,30900,114G,1231797,20251001 09:05,2005,,2025-10-01T09:05:28.198301
BROOKS,False,359,43.060658410662725,-89.45101779092087,1,1231766,22020,429,EMPTY,J,0,2025-10-01,31800,118G,1231766,20251001 09:05,133,,2025-10-01T09:05:28.198306
DOWNTOWN S.P.,False,269,43.15689166666666,-89.267245,1,1232880,67681,436,EMPTY,S,0,2025-10-01,30300,111S,1232880,20251001 09:05,110,,2025-10-01T09:05:30.588777
FITCHBURG-CADDIS,False,116,43.12900376291739,-89.35907174319497,1,1229140,20648,1278,EMPTY,B,15,2025-10-01,31920,141B,1229140,20251001 09:05,2338,,2025-10-01T09:05:32.977752
FITCHBURG-CADDIS,False,225,43.07735589204282,-89.38056335853668,1,1229110,44636,1278,EMPTY,B,23,2025-10-01,31020,137B,1229110,20251001 09:05,2317,,2025-10-01T09:05:32.977757
FITCHBURG-CADDIS,False,195,43.06515940420163,-89.40097110117397,1,1229139,53884,1278,EMPTY,B,0,2025-10-01,30120,140B,1229139,20251001 09:05,2348,,2025-10-01T09:05:32.977759
FITCHBURG-CADDIS,False,196,43.02628047144424,-89.41315631038778,1,1229109,72476,1278,EMPTY,B,0,2025-10-01,29220,136B,1229109,20251001 09:05,2312,,2025-10-01T09:05:32.977760
NORTHPORT,False,53,43.019585000000006,-89.42088166666666,1,1229046,110,1280,EMPTY,B,0,2025-10-01,32820,138B,1229046,20251001 09:05,2334,,2025-10-01T09:05:32.977761
NORTHPORT,False,350,43.049987510284126,-89.39405650600051,1,1229078,16505,1280,HALF_EMPTY,B,24,2025-10-01,31920,134B,1229078,20251001 09:05,2315,,2025-10-01T09:05:32.977762
NORTHPORT,False,45,43.07409051583761,-89.38284821661829,1,1229045,30631,1280,EMPTY,B,18,2025-10-01,31020,133B,1229045,20251001 09:05,2331,,2025-10-01T09:05:32.977764
NORTHPORT,False,343,43.11486085098838,-89.35446496342665,1,1229077,50704,1280,EMPTY,B,37,2025-10-01,30120,135B,1229077,20251001 09:05,2360,,2025-10-01T09:05:32.977765
NORTHPORT,False,272,43.133755,-89.37287333333333,1,1229044,60802,1280,EMPTY,B,0,2025-10-01,29220,139B,1229044,20251001 09:05,2306,,2025-10-01T09:05:32.977766
JUNCTION,False,86,43.03121381929616,-89.53429104262494,1,1227605,19807,504,EMPTY,55,23,2025-10-01,32400,13575,1227605,20251001 09:05,2214,,2025-10-01T09:05:35.360780
U.W. HOSPITAL,False,230,43.07088868857245,-89.38387862718177,1,1227593,737,1214,EMPTY,38,0,2025-10-01,32700,237X,1227593,20251001 09:05,2328,,2025-10-01T09:05:37.800283
U.W. HOSPITAL,False,132,43.072356407710906,-89.38159437871207,1,1227592,5755,1295,EMPTY,38,7,2025-10-01,31560,229X,1227592,20251001 09:05,111,,2025-10-01T09:05:37.800289
WHITNEY,False,60,43.047915250156684,-89.3024891836681,1,1227561,523,1301,EMPTY,38,11,2025-10-01,32700,11438,1227561,20251001 09:05,152,,2025-10-01T09:05:37.800290
WHITNEY,False,179,43.07391585560323,-89.4337725341318,1,1227559,69633,1301,EMPTY,38,11,2025-10-01,28980,11238,1227559,20251001 09:05,138,,2025-10-01T09:05:37.800291
MONONA/DUTCH MILL,False,180,43.07546016890544,-89.412735,1,1227532,19248,506385,EMPTY,38,10,2025-10-01,31560,11138,1227532,20251001 09:05,1914,,2025-10-01T09:05:37.800293
JUNCTION,False,224,43.09229939468469,-89.35936157064754,1,1228628,40886,387,EMPTY,A,15,2025-10-01,31380,120A,1228628,20251001 09:05,2321,,2025-10-01T09:05:40.245776
JUNCTION,False,270,43.07537000006308,-89.45693167238919,1,1228624,70155,387,EMPTY,A,0,2025-10-01,29580,117A,1228624,20251001 09:05,2314,,2025-10-01T09:05:40.245782
2-AMERICAN CENTER,False,171,43.057939999999995,-89.52795666666667,1,1228562,0,414,EMPTY,A,0,2025-10-01,32940,123A,1228562,20251001 09:05,2339,,2025-10-01T09:05:40.245784
2-AMERICAN CENTER,False,91,43.07214291329183,-89.40415292450534,1,1228561,39226,414,EMPTY,A,18,2025-10-01,31080,127A,1228561,20251001 09:05,2310,,2025-10-01T09:05:40.245785
2-AMERICAN CENTER,False,53,43.13134902100134,-89.30300421342385,1,1228560,78275,414,EMPTY,A,0,2025-10-01,29280,116A,1228560,20251001 09:05,2358,,2025-10-01T09:05:40.245786
1-SUN PRAIRIE VIA HIGH CROSSING,False,6,43.07188538857807,-89.46825584846944,1,1228540,20669,421,HALF_EMPTY,A,33,2025-10-01,31980,118A,1228540,20251001 09:05,2355,,2025-10-01T09:05:40.245788
