des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,89,43.03183015989927,-89.47674888539578,1,1231417,19347,350,EMPTY,H,11,2025-10-01,42480,119G,1231417,20251001 12:03,2009,,2025-10-01T12:03:52.224225
WEST TOWNE,False,261,43.03205089667333,-89.48393645798409,1,1231454,37661,400,EMPTY,H,18,2025-10-01,41700,117G,1231454,20251001 12:03,136,,2025-10-01T12:03:52.224237
CAPITOL SQUARE,False,16,43.05799072813621,-89.47195394261435,1,1230517,28180,506369,EMPTY,E,35,2025-10-01,42600,116E,1230517,20251001 12:03,125,,2025-10-01T12:03:54.728183
MCKEE,False,270,43.06784000011706,-89.40633502742523,1,1230572,7603,506370,EMPTY,E,20,2025-10-01,42960,115E,1230572,20251001 12:03,155,,2025-10-01T12:03:54.728196
MCKEE,False,202,43.0197891979935,-89.50672938908099,1,1230548,55679,506370,EMPTY,E,27,2025-10-01,41160,112E,1230548,20251001 12:03,2004,,2025-10-01T12:03:54.728199
EAST TOWNE,False,28,43.03914666666666,-89.39466666666667,1,1231052,108,373,EMPTY,G,0,2025-10-01,43500,113G,1231052,20251001 12:03,132,,2025-10-01T12:03:57.106273
EAST TOWNE,False,128,43.06198464356172,-89.32017237785685,1,1231051,41788,373,EMPTY,G,0,2025-10-01,41700,118G,1231051,20251001 12:03,121,,2025-10-01T12:03:57.106278
SOUTH TRANSFER,False,183,43.107268454417174,-89.30059155135503,1,1231088,11380,505531,EMPTY,G,20,2025-10-01,43020,112G,1231088,20251001 12:03,1908,,2025-10-01T12:03:57.106279
SOUTH TRANSFER,False,177,43.04886572690622,-89.3249089768219,1,1231087,48223,505531,EMPTY,G,30,2025-10-01,41220,114G,1231087,20251001 12:03,2005,,2025-10-01T12:03:57.106280
SOUTH TRANSFER,True,27,43.03898833333333,-89.39478333333334,1,1231086,88193,505531,EMPTY,G,0,2025-10-01,39420,115G,1231086,20251001 12:03,150,,2025-10-01T12:03:57.106280
EAGLE HEIGHTS VIA U.W. CAMPUS,False,181,43.08672909352464,-89.43375385646665,1,1228497,5421,462,EMPTY,84,16,2025-10-01,43140,4284,1228497,20251001 12:03,984,,2025-10-01T12:03:59.567379
EAGLE HEIGHTS VIA U.W. CAMPUS,False,89,43.075201666666665,-89.41253499999999,1,1228496,19634,462,EMPTY,84,0,2025-10-01,42240,4184,1228496,20251001 12:03,983,,2025-10-01T12:03:59.567385
WHITNEY,False,226,43.08126887881069,-89.3653758632136,1,1227566,80,1294,EMPTY,38,25,2025-10-01,43320,11138,1227566,20251001 12:03,1914,,2025-10-01T12:04:02.004086
WHITNEY,False,270,43.07709000121141,-89.42894666888627,1,1227565,66393,1301,EMPTY,38,9,2025-10-01,39900,11338,1227565,20251001 12:03,148,,2025-10-01T12:04:02.004094
MONONA/DUTCH MILL,False,89,43.0787400000136,-89.431141668863,1,1227538,13531,506385,EMPTY,38,15,2025-10-01,42540,11438,1227538,20251001 12:03,152,,2025-10-01T12:04:02.004095
MONONA/DUTCH MILL,False,81,43.047576666666664,-89.30413666666666,1,1227536,81177,506385,EMPTY,38,0,2025-10-01,38940,11238,1227536,20251001 12:03,138,,2025-10-01T12:04:02.004097
1-SPRECHER,False,50,43.05264149323159,-89.43560929306902,1,1230104,31987,506006,EMPTY,D,16,2025-10-01,42060,114E,1230104,20251001 12:04,1909,,2025-10-01T12:04:04.393635
1-SPRECHER,False,100,43.10007549589995,-89.34822281439928,1,1230141,63401,506006,HALF_EMPTY,D,0,2025-10-01,40260,111C,1230141,20251001 12:03,145,,2025-10-01T12:04:04.393642
1-JUNCTION,False,300,43.10032,-89.3483353,1,1230206,29739,506009,EMPTY,D,0,2025-10-01,42180,114D,1230206,20251001 12:04,2207,,2025-10-01T12:04:04.393643
1-JUNCTION,False,270,43.05370710013308,-89.45790174310322,1,1230184,68133,506009,EMPTY,D,24,2025-10-01,40380,112D,1230184,20251001 12:03,996,,2025-10-01T12:04:04.393644
1-JUNCTION,False,167,43.05757333333333,-89.52807833333333,1,1230204,92400,506009,EMPTY,D,0,2025-10-01,38580,115C,1230204,20251001 12:04,995,,2025-10-01T12:04:04.393645
2-AIRPORT,False,139,43.02790179191813,-89.46391011008781,1,1230143,42984,506338,EMPTY,D,7,2025-10-01,42060,122D,1230143,20251001 12:03,2201,,2025-10-01T12:04:04.393646
2-AIRPORT,False,313,43.074979412374056,-89.38966947498133,1,1230120,74051,506338,HALF_EMPTY,D,12,2025-10-01,40260,123D,1230120,20251001 12:03,100,,2025-10-01T12:04:04.393647
2-AIRPORT,False,2,43.137415,-89.34651833333334,1,1230142,108209,506338,EMPTY,D,0,2025-10-01,38460,126D,1230142,20251001 12:03,2013,,2025-10-01T12:04:04.393648
2-EPIC CAMPUS,False,270,43.073260000085206,-89.39997333684036,1,1230168,38485,506350,EMPTY,D,0,2025-10-01,41700,121D,1230168,20251001 12:03,131,,2025-10-01T12:04:04.393649
2-EPIC CAMPUS,False,136,43.03163554518737,-89.45678989438666,1,1230207,62854,506350,EMPTY,D,21,2025-10-01,39900,124D,1230207,20251001 12:03,159,,2025-10-01T12:04:04.393650
2-EPIC CAMPUS,True,79,42.996941666666665,-89.56370166666666,1,1230167,110211,506350,EMPTY,D,0,2025-10-01,38040,125D,1230167,20251001 12:03,986,,2025-10-01T12:04:04.393651
OWL CREEK,False,174,43.129527805256586,-89.36357114600717,1,1231992,13391,1239,EMPTY,L,23,2025-10-01,42720,111L,1231992,20251001 12:04,113,,2025-10-01T12:04:06.805222
CHEROKEE,False,312,43.06177126697708,-89.29384058818516,1,1231977,12728,1265,EMPTY,L,15,2025-10-01,42720,112L,1231977,20251001 12:03,1903,,2025-10-01T12:04:06.805228
CAPITOL SQUARE VIA MIDDLETON,False,136,43.107912494612684,-89.50030348945371,1,1230721,34896,506312,EMPTY,F,30,2025-10-01,42180,127A,1230721,20251001 12:03,2310,,2025-10-01T12:04:09.201922
JUNCTION VIA MIDDLETON,False,280,43.07345027976133,-89.43346916911459,1,1230757,13354,506314,HALF_EMPTY,F,0,2025-10-01,42600,122A,1230757,20251001 12:04,2330,,2025-10-01T12:04:09.201928
JUNCTION VIA MIDDLETON,False,197,43.08872852901506,-89.52724650873301,1,1230756,60653,506314,EMPTY,F,30,2025-10-01,40800,120A,1230756,20251001 12:04,2321,,2025-10-01T12:04:09.201929
