des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,0,43.03825708499676,-89.46107240543346,1,1231419,25888,350,EMPTY,H,24,2025-10-01,46080,121G,1231419,20251001 13:04,128,,2025-10-01T13:05:10.958028
WEST TOWNE,False,338,43.046537396606965,-89.50304953277478,1,1231456,47823,400,EMPTY,H,0,2025-10-01,45300,114G,1231456,20251001 13:04,2005,,2025-10-01T13:05:10.958032
EAST TOWNE,False,112,43.039184999999996,-89.39427166666668,1,1231054,246,373,EMPTY,G,0,2025-10-01,47100,120G,1231054,20251001 13:05,117,,2025-10-01T13:05:13.250983
EAST TOWNE,False,0,43.06476530569146,-89.31440333004116,1,1231053,44369,373,EMPTY,G,26,2025-10-01,45300,119G,1231053,20251001 13:05,2009,,2025-10-01T13:05:13.250988
SOUTH TRANSFER,False,3,43.10699977292894,-89.30999925566344,1,1231090,14300,505531,EMPTY,G,13,2025-10-01,46620,118G,1231090,20251001 13:05,121,,2025-10-01T13:05:13.250988
SOUTH TRANSFER,False,184,43.04450617382036,-89.3542833950373,1,1231089,57065,505531,EMPTY,G,0,2025-10-01,44820,116G,1231089,20251001 13:05,153,,2025-10-01T13:05:13.250989
SOUTH TRANSFER,True,192,43.039026666666665,-89.39434833333334,1,1231088,88193,505531,EMPTY,G,7,2025-10-01,43020,112G,1231088,20251001 13:05,1908,,2025-10-01T13:05:13.250990
1-SPRECHER,False,51,43.05484704489289,-89.43221682857796,1,1230105,33151,506006,EMPTY,D,31,2025-10-01,45660,112D,1230105,20251001 13:05,996,,2025-10-01T13:05:15.572978
1-SPRECHER,False,99,43.098109309765235,-89.32663445166811,1,1230144,68970,506006,EMPTY,D,20,2025-10-01,43860,115C,1230144,20251001 13:05,995,,2025-10-01T13:05:15.572983
1-SPRECHER,True,147,43.08618372271013,-89.26497154503674,1,1230104,92553,506006,EMPTY,D,0,2025-10-01,42060,114E,1230104,20251001 13:05,1909,,2025-10-01T13:05:15.572984
1-JUNCTION,False,226,43.09438514963849,-89.36233800252954,1,1230209,35398,506009,EMPTY,D,24,2025-10-01,45780,113C,1230209,20251001 13:05,991,,2025-10-01T13:05:15.572985
1-JUNCTION,False,259,43.051140163956,-89.44421689891935,1,1230185,63344,506009,FULL,D,22,2025-10-01,43980,115D,1230185,20251001 13:05,1910,,2025-10-01T13:05:15.572986
1-JUNCTION,False,186,43.05752333333333,-89.52811833333332,1,1230206,92410,506009,EMPTY,D,0,2025-10-01,42180,114D,1230206,20251001 13:05,2207,,2025-10-01T13:05:15.572986
2-AIRPORT,False,297,43.023904423606275,-89.47097524378265,1,1230122,39724,506338,EMPTY,D,11,2025-10-01,45660,124D,1230122,20251001 13:04,159,,2025-10-01T13:05:15.572987
2-AIRPORT,False,90,43.0721321,-89.40265,1,1230121,70136,506338,HALF_EMPTY,D,0,2025-10-01,43860,125D,1230121,20251001 13:05,986,,2025-10-01T13:05:15.572988
2-AIRPORT,False,0,43.137528088821654,-89.34638,1,1230143,108209,506338,EMPTY,D,8,2025-10-01,42060,122D,1230143,20251001 13:05,2201,,2025-10-01T13:05:15.572989
2-EPIC CAMPUS,False,272,43.07324946986015,-89.39871053294699,1,1230169,38148,506350,HALF_EMPTY,D,9,2025-10-01,45300,123D,1230169,20251001 13:05,100,,2025-10-01T13:05:15.572989
2-EPIC CAMPUS,False,0,43.01408814513514,-89.4805756,1,1230208,76810,506350,EMPTY,D,13,2025-10-01,43500,126D,1230208,20251001 13:05,2013,,2025-10-01T13:05:15.572990
2-EPIC CAMPUS,False,80,42.99691833333333,-89.56371166666668,1,1230168,110211,506350,EMPTY,D,0,2025-10-01,41700,121D,1230168,20251001 13:04,131,,2025-10-01T13:05:15.572991
EAST TOWNE VIA HAYES,False,319,43.128613333333334,-89.30892333333334,1,1232352,104,431,EMPTY,P,0,2025-10-01,47280,113G,1232352,20251001 13:05,132,,2025-10-01T13:05:17.848810
WEST TOWNE,False,0,43.07318513357906,-89.40241711114939,1,1231817,295,385,EMPTY,J,4,2025-10-01,47100,122G,1231817,20251001 13:05,112,,2025-10-01T13:05:20.140471
WEST TOWNE,False,1,43.06007713867411,-89.50266571962239,1,1231801,41954,385,EMPTY,J,28,2025-10-01,45300,111G,1231801,20251001 13:05,149,,2025-10-01T13:05:20.140474
BROOKS,False,98,43.05349302818098,-89.45543868745354,1,1231770,18242,429,EMPTY,J,27,2025-10-01,46200,115G,1231770,20251001 13:05,150,,2025-10-01T13:05:20.140475
DOWNTOWN S.P.,False,182,43.15688,-89.26724,1,1232884,67678,436,EMPTY,S,0,2025-10-01,44700,111S,1232884,20251001 13:05,110,,2025-10-01T13:05:22.430030
FITCHBURG-CADDIS,False,116,43.129039003335855,-89.35916870146853,1,1229148,20619,1278,EMPTY,B,21,2025-10-01,46380,153B,1229148,20251001 13:05,2360,,2025-10-01T13:05:24.710854
