des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,98,43.10676265184196,-89.35190212759512,1,1229412,30048,506170,EMPTY,B,22,2025-09-28,63840,344B,1229412,20250928 18:00,2316,,2025-09-28T18:00:54.667680
FITCHBURG-CADDIS,False,130,43.053932351235645,-89.39656305031254,1,1229411,58666,506170,HALF_EMPTY,B,22,2025-09-28,62040,343B,1229411,20250928 18:00,2313,,2025-09-28T18:00:54.667686
NORTHPORT,False,16,43.0388947,-89.39482,1,1229375,11911,506366,EMPTY,B,15,2025-09-28,64440,346B,1229375,20250928 18:00,2355,,2025-09-28T18:00:54.667687
NORTHPORT,False,341,43.102726686110934,-89.35011386329434,1,1229374,45400,506366,EMPTY,B,19,2025-09-28,62460,345B,1229374,20250928 18:00,2339,,2025-09-28T18:00:54.667688
2-BUCKEYE,False,74,43.07598204900978,-89.37586867332422,1,1229914,20768,327,EMPTY,C,18,2025-09-28,63420,316C,1229914,20250928 18:00,130,,2025-09-28T18:00:56.971211
1-SPRECHER,False,149,43.08576,-89.26463833333334,1,1229898,56074,349,EMPTY,C,0,2025-09-28,61620,314C,1229898,20250928 18:00,1911,,2025-09-28T18:00:56.971216
U.W. HOSPITAL,False,230,43.071067631578146,-89.38357881341221,1,1229951,39980,515,EMPTY,C,20,2025-09-28,63120,312C,1229951,20250928 18:00,145,,2025-09-28T18:00:56.971217
SHEBOYGAN VIA MIDDLETON,False,87,43.09670282755092,-89.51710367241925,1,1230869,25084,506311,EMPTY,F,35,2025-09-28,63960,312F,1230869,20250928 18:00,136,,2025-09-28T18:00:59.305896
JUNCTION VIA MIDDLETON,False,170,43.09023353879615,-89.52463842338584,1,1230900,38865,506313,EMPTY,F,13,2025-09-28,63360,311F,1230900,20250928 18:00,2007,,2025-09-28T18:00:59.305901
MEMORIAL UNION VIA EAGLE HEIGHTS,False,3,43.08550954548968,-89.43363070184803,1,1228151,14172,506364,EMPTY,80,18,2025-09-28,63900,4180,1228151,20250928 18:00,2205,,2025-09-28T18:01:01.614087
MEMORIAL UNION VIA EAGLE HEIGHTS,False,181,43.075160000000004,-89.40063666666668,1,1228132,41229,506364,EMPTY,80,19,2025-09-28,62400,5080,1228132,20250928 18:00,114,,2025-09-28T18:01:01.614093
MCKEE,False,270,43.03196000009344,-89.4771967608165,1,1230637,43035,506370,EMPTY,E,15,2025-09-28,62760,311E,1230637,20250928 18:00,995,,2025-09-28T18:01:03.970702
1-SUN PRAIRIE VIA HIGH CROSSING,False,172,43.05741666666666,-89.52799166666667,1,1228785,232,506161,EMPTY,A,0,2025-09-28,64860,316A,1228785,20250928 18:01,2323,,2025-09-28T18:01:06.355743
1-SUN PRAIRIE VIA HIGH CROSSING,False,42,43.1418762,-89.28531,1,1228784,85042,506161,EMPTY,A,35,2025-09-28,61140,311A,1228784,20250928 18:01,2305,,2025-09-28T18:01:06.355748
2-AMERICAN CENTER VIA HIGH CROSSING,False,46,43.07073432503012,-89.38976167582855,1,1228800,43395,506162,HALF_EMPTY,A,30,2025-09-28,63000,313A,1228800,20250928 18:00,2303,,2025-09-28T18:01:06.355749
JUNCTION VIA HIGH CROSSING,False,224,43.075565622606526,-89.38516598153932,1,1228838,51773,506168,EMPTY,A,27,2025-09-28,62760,314A,1228838,20250928 18:00,2315,,2025-09-28T18:01:06.355750
JUNCTION VIA HIGH CROSSING,False,88,43.1537206444012,-89.3128770342471,1,1228822,856,506367,EMPTY,A,46,2025-09-28,64500,315A,1228822,20250928 18:00,2320,,2025-09-28T18:01:06.355750
JUNCTION VIA HIGH CROSSING,False,242,43.05831396669051,-89.52790317857935,1,1228821,97729,506367,EMPTY,A,15,2025-09-28,60900,312A,1228821,20250928 18:01,2308,,2025-09-28T18:01:06.355751
1-SPRECHER,False,181,43.057505000000006,-89.52811666666666,1,1230311,115,506006,EMPTY,D,0,2025-09-28,65040,312D,1230311,20250928 18:00,117,,2025-09-28T18:01:08.690822
1-SPRECHER,False,89,43.09817500009114,-89.32156337718096,1,1230310,70259,506006,EMPTY,D,15,2025-09-28,61440,313D,1230310,20250928 18:00,154,,2025-09-28T18:01:08.690827
1-JUNCTION,False,273,43.07340086509998,-89.40117211018787,1,1230363,48394,506009,HALF_EMPTY,D,22,2025-09-28,62520,311D,1230363,20250928 18:00,2009,,2025-09-28T18:01:08.690828
2-AIRPORT,False,92,43.071065916481416,-89.40724343829993,1,1230327,62322,506340,HALF_EMPTY,D,20,2025-09-28,62520,321D,1230327,20250928 18:00,2011,,2025-09-28T18:01:08.690828
2-VERONA,False,194,43.137947953135864,-89.34812827138204,1,1230347,1115,506346,EMPTY,D,22,2025-09-28,64800,322D,1230347,20250928 18:01,2212,,2025-09-28T18:01:08.690829
2-VERONA,False,274,43.0157061809595,-89.477697933047,1,1230346,73321,506346,EMPTY,D,0,2025-09-28,61200,323D,1230346,20250928 18:00,2214,,2025-09-28T18:01:08.690830
