des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,1,43.061258333333335,-89.50787166666666,1,1231421,3,350,EMPTY,H,0,2025-10-02,49680,122G,1231421,20251002 13:44,126,,2025-10-02T13:44:39.837093
SOUTH TRANSFER,False,92,43.03506186037092,-89.42535273907309,1,1231420,39745,350,EMPTY,H,22,2025-10-02,47880,111G,1231420,20251002 13:44,110,,2025-10-02T13:44:39.837099
WEST TOWNE,False,266,43.02708266845388,-89.42584466537235,1,1231458,11939,400,EMPTY,H,10,2025-10-02,48900,116G,1231458,20251002 13:44,123,,2025-10-02T13:44:39.837100
WEST TOWNE,False,192,43.061393333333335,-89.50787333333334,1,1231457,57414,400,EMPTY,H,0,2025-10-02,47100,112G,1231457,20251002 13:44,1915,,2025-10-02T13:44:39.837101
EAST TOWNE,False,45,43.032716208845954,-89.38227608153757,1,1231055,13384,373,EMPTY,G,11,2025-10-02,48900,121G,1231055,20251002 13:44,984,,2025-10-02T13:44:42.271601
EAST TOWNE,False,48,43.10966915245916,-89.31146738084554,1,1231054,66119,373,EMPTY,G,0,2025-10-02,47100,120G,1231054,20251002 13:44,154,,2025-10-02T13:44:42.271605
SOUTH TRANSFER,False,186,43.10272521951618,-89.316987780005,1,1231091,21795,505531,EMPTY,G,28,2025-10-02,48420,113G,1231091,20251002 13:44,1902,,2025-10-02T13:44:42.271605
SOUTH TRANSFER,False,17,43.03700794259807,-89.38476111351628,1,1231090,73948,505531,EMPTY,G,27,2025-10-02,46620,118G,1231090,20251002 13:44,137,,2025-10-02T13:44:42.271606
1-SPRECHER,False,92,43.05014617272351,-89.50429364236668,1,1230106,8118,506006,EMPTY,D,18,2025-10-02,49200,115D,1230106,20251002 13:44,1911,,2025-10-02T13:44:44.623229
1-SPRECHER,False,80,43.07197781952404,-89.3977175481551,1,1230145,45189,506006,EMPTY,D,0,2025-10-02,47460,114D,1230145,20251002 13:44,2015,,2025-10-02T13:44:44.623234
1-SPRECHER,False,155,43.08564666666666,-89.264545,1,1230105,92704,506006,EMPTY,D,0,2025-10-02,45660,112D,1230105,20251002 13:44,116,,2025-10-02T13:44:44.623234
