des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,181,43.05749833333333,-89.52809833333335,1,1227610,34950,504,EMPTY,55,0,2025-09-30,60300,18275,1227610,20250930 17:09,991,,2025-09-30T17:09:02.748417
EPIC CAMPUS,False,262,43.03147685229541,-89.53311551756819,1,1227617,14689,512,EMPTY,55,30,2025-09-30,61020,18675,1227617,20250930 17:08,2328,,2025-09-30T17:09:02.748431
1-SPRECHER,False,95,43.051897475353755,-89.51811463366184,1,1230153,4261,506006,EMPTY,D,0,2025-09-30,61620,113C,1230153,20250930 17:08,2013,,2025-09-30T17:09:05.768788
1-SPRECHER,False,91,43.071013382467775,-89.40438823761077,1,1230109,43094,506006,HALF_EMPTY,D,0,2025-09-30,59820,115D,1230109,20250930 17:09,2009,,2025-09-30T17:09:05.768804
1-SPRECHER,False,89,43.098970000012685,-89.29109835238961,1,1230151,77968,506006,EMPTY,D,30,2025-09-30,58020,114D,1230151,20250930 17:08,134,,2025-09-30T17:09:05.768808
1-SPRECHER,False,148,43.085936666666676,-89.26472833333334,1,1230108,92664,506006,EMPTY,D,0,2025-09-30,56220,112D,1230108,20250930 17:08,2014,,2025-09-30T17:09:05.768812
1-JUNCTION,False,229,43.0879717491456,-89.37309709639342,1,1230216,39103,506009,EMPTY,D,15,2025-09-30,60240,115C,1230216,20250930 17:09,106,,2025-09-30T17:09:05.768815
1-JUNCTION,False,262,43.05373511833255,-89.45503827105188,1,1230189,67371,506009,HALF_EMPTY,D,18,2025-09-30,58380,114E,1230189,20250930 17:09,135,,2025-09-30T17:09:05.768817
2-AIRPORT,False,124,42.990360062462926,-89.5593199432472,1,1230154,3851,506338,EMPTY,D,30,2025-09-30,61620,126D,1230154,20250930 17:08,2206,,2025-09-30T17:09:05.768819
2-AIRPORT,False,78,43.03333,-89.45674,1,1230126,47877,506338,EMPTY,D,19,2025-09-30,59820,181D,1230126,20250930 17:08,117,,2025-09-30T17:09:05.768822
2-AIRPORT,False,46,43.08411833333333,-89.37663333333333,1,1230152,78839,506338,EMPTY,D,26,2025-09-30,58020,121D,1230152,20250930 17:08,113,,2025-09-30T17:09:05.768825
