des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL,False,81,43.07867647219926,-89.43200918366472,1,1229812,54153,454,EMPTY,C,20,2025-11-06,62340,117C,1229812,20251106 18:09,1906,,2025-11-06T18:09:21.268487,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,184,43.11389147968079,-89.3549945233238,1,1229161,26703,1278,EMPTY,B,0,2025-11-06,64440,157B,1229161,20251106 18:09,2327,,2025-11-06T18:09:23.577508,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,314,43.07836701711596,-89.37903488332906,1,1229159,44091,1278,EMPTY,B,8,2025-11-06,63480,156B,1229159,20251106 18:09,2352,,2025-11-06T18:09:23.577508,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,187,43.04723021971259,-89.39424598080133,1,1229163,60747,1278,EMPTY,B,25,2025-11-06,62580,162B,1229163,20251106 18:09,2330,,2025-11-06T18:09:23.577508,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,271,43.03860672543075,-89.40348409604346,1,1229127,67138,1278,EMPTY,B,0,2025-11-06,61680,155B,1229127,20251106 18:09,2305,,2025-11-06T18:09:23.577508,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,123,43.01936182054882,-89.4195870906303,1,1229064,553,1280,EMPTY,B,0,2025-11-06,65400,161B,1229064,20251106 18:09,2317,,2025-11-06T18:09:23.577508,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,346,43.05416815593568,-89.39646135857848,1,1229096,18199,1280,EMPTY,B,22,2025-11-06,64500,154B,1229096,20251106 18:09,2340,,2025-11-06T18:09:23.578680,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,46,43.073214601359304,-89.39215588851711,1,1229063,27529,1280,HALF_EMPTY,B,0,2025-11-06,63480,160B,1229063,20251106 18:09,2357,,2025-11-06T18:09:23.578680,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,300,43.133732897121966,-89.37029121894744,1,1229095,60023,1280,EMPTY,B,5,2025-11-06,62460,159B,1229095,20251106 18:09,2326,,2025-11-06T18:09:23.578680,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,300,43.133888697876465,-89.3706602428372,1,1229062,60138,1280,EMPTY,B,1,2025-11-06,61560,158B,1229062,20251106 18:09,2338,,2025-11-06T18:09:23.578680,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,356,43.07217886663267,-89.42852377781162,1,1230564,15107,506494,EMPTY,E,15,2025-11-06,64560,181E,1230564,20251106 18:09,138,,2025-11-06T18:09:25.853730,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,1,43.03202729210416,-89.4774869391249,1,1230554,43122,506494,EMPTY,E,9,2025-11-06,62760,117E,1230554,20251106 18:09,114,,2025-11-06T18:09:25.853730,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,352,43.06079576944863,-89.47201699245682,1,1230523,29213,506589,EMPTY,E,12,2025-11-06,64200,113E,1230523,20251106 18:09,1912,,2025-11-06T18:09:25.853730,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,52,43.06887726653578,-89.39243075971875,1,1230533,57338,506589,EMPTY,E,19,2025-11-06,62340,111E,1230533,20251106 18:09,107,,2025-11-06T18:09:25.853730,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,96,43.055469503050375,-89.52581317643076,1,1230155,1496,506006,HALF_EMPTY,D,27,2025-11-06,65400,115C,1230155,20251106 18:09,145,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,89,43.071014400116816,-89.40444164628128,1,1230110,43078,506006,EMPTY,D,1,2025-11-06,63480,114E,1230110,20251106 18:09,1901,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,158,43.1005033963677,-89.34907108107555,1,1230153,63111,506006,HALF_EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 18:09,987,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,137,43.08562833333334,-89.26455499999999,1,1230109,92704,506006,EMPTY,D,0,2025-11-06,59820,115D,1230109,20251106 18:09,2208,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,223,43.10183904957734,-89.35238272928972,1,1230219,31670,506009,EMPTY,D,22,2025-11-06,63900,114D,1230219,20251106 18:09,101,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,180,43.05078043653789,-89.47368,1,1230190,73320,506009,EMPTY,D,22,2025-11-06,62040,112D,1230190,20251106 18:09,1911,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,64,43.03364197196024,-89.45564020663443,1,1230127,48194,506661,EMPTY,D,0,2025-11-06,63540,123D,1230127,20251106 18:09,147,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,92,43.07205216546825,-89.39810797682098,1,1230154,70660,506661,HALF_EMPTY,D,0,2025-11-06,61620,126D,1230154,20251106 18:09,1908,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,273,43.07318,-89.39465,1,1230174,37066,506672,EMPTY,D,124,2025-11-06,63360,124D,1230174,20251106 18:09,992,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,269,43.01580999518647,-89.49001142494116,1,1230218,79682,506672,EMPTY,D,18,2025-11-06,61560,125D,1230218,20251106 18:09,986,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-VERONA,False,194,43.13735282760736,-89.3483445333115,1,1230220,1340,506673,EMPTY,D,27,2025-11-06,65160,121D,1230220,20251106 18:09,110,,2025-11-06T18:09:28.175597,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,184,43.05764333333333,-89.52809666666666,1,1227608,35000,504,EMPTY,55,0,2025-11-06,63900,18775,1227608,20251106 18:09,021,,2025-11-06T18:09:30.507461,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,227,43.087134897448756,-89.3665777221795,1,1228644,43597,387,EMPTY,A,0,2025-11-06,63780,122A,1228644,20251106 18:09,2304,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,263,43.07282732976125,-89.45917623158608,1,1228627,71573,387,HALF_EMPTY,A,30,2025-11-06,61980,120A,1228627,20251106 18:09,2341,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,170,43.05769166666667,-89.52796166666667,1,1228580,59,414,HALF_EMPTY,A,0,2025-11-06,65400,125A,1228580,20251106 18:09,2324,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,84,43.071954739369616,-89.39860653011182,1,1228579,40721,414,EMPTY,A,0,2025-11-06,63600,117A,1228579,20251106 18:09,2337,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,181,43.145607917386954,-89.29197084301802,1,1228578,89768,414,EMPTY,A,5,2025-11-06,61620,127A,1228578,20251106 18:09,2349,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,27,43.073096584484034,-89.46746671893008,1,1228549,21160,421,EMPTY,A,8,2025-11-06,64500,118A,1228549,20251106 18:09,2361,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.0821615005941,-89.3734876436144,1,1228532,49982,421,FULL,A,0,2025-11-06,62580,126A,1228532,20251106 18:09,2359,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,163,43.15774120051906,-89.2656987494464,1,1228548,94598,421,EMPTY,A,30,2025-11-06,60720,111A,1228548,20251106 18:09,2307,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,243,43.123657891119095,-89.31485553846866,1,1228598,23721,469,EMPTY,A,11,2025-11-06,64680,113A,1228598,20251106 18:09,2347,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,290,43.073793295964386,-89.43456557763157,1,1228615,65599,469,HALF_EMPTY,A,31,2025-11-06,62820,119A,1228615,20251106 18:09,2344,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,164,43.057943333333334,-89.52796833333332,1,1228597,96630,469,EMPTY,A,0,2025-11-06,61020,121A,1228597,20251106 18:09,2339,,2025-11-06T18:09:32.860554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,271,43.01551656928915,-89.46734358111347,1,1227765,37867,1252,EMPTY,75,26,2025-11-06,63480,18375,1227765,20251106 18:09,2345,,2025-11-06T18:09:35.170866,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,84,42.98814970160325,-89.54823422300048,1,1227744,7737,1274,HALF_EMPTY,75,30,2025-11-06,65100,18575,1227744,20251106 18:09,996,,2025-11-06T18:09:35.170866,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,350,43.04469640837814,-89.40386245727242,1,1227743,59937,1274,HALF_EMPTY,75,21,2025-11-06,63300,18275,1227743,20251106 18:09,111,,2025-11-06T18:09:35.170866,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
