des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SPRECHER,False,48,43.077724990102695,-89.37040613000458,1,1229821,22357,349,EMPTY,C,18,2025-09-27,36480,215C,1229821,20250927 10:31,2013,,2025-09-27T10:31:59.254891
U.W. HOSPITAL,False,258,43.07629773824547,-89.37537070673854,1,1229856,34457,508,EMPTY,C,8,2025-09-27,36300,211C,1229856,20250927 10:31,125,,2025-09-27T10:31:59.254897
U.W. HOSPITAL,False,269,43.073547725024554,-89.28776074989224,1,1229874,4646,515,EMPTY,C,25,2025-09-27,37920,213C,1229874,20250927 10:31,145,,2025-09-27T10:31:59.254899
EAST TOWNE,False,359,43.06211507654188,-89.32608890913681,1,1231120,40161,373,EMPTY,G,9,2025-09-27,36600,213G,1231120,20250927 10:31,117,,2025-09-27T10:32:01.700978
EAST TOWNE,False,270,43.12106450929446,-89.30170183989955,1,1231119,77473,373,EMPTY,G,0,2025-09-27,34800,211G,1231119,20250927 10:31,137,,2025-09-27T10:32:01.700985
SOUTH TRANSFER,False,181,43.114437694636344,-89.29603457592285,1,1231158,8178,505531,EMPTY,G,20,2025-09-27,37620,216G,1231158,20250927 10:31,995,,2025-09-27T10:32:01.700987
SOUTH TRANSFER,False,166,43.040193862408756,-89.35461365538772,1,1231157,58679,505531,EMPTY,G,24,2025-09-27,35820,217G,1231157,20250927 10:31,153,,2025-09-27T10:32:01.700988
SOUTH TRANSFER,True,304,43.039121666666674,-89.39468833333333,1,1231156,88193,505531,EMPTY,G,0,2025-09-27,34020,218G,1231156,20250927 10:31,154,,2025-09-27T10:32:01.700989
DOWNTOWN S.P.,False,71,43.17897418368329,-89.2369179897187,1,1232897,13562,436,EMPTY,S,0,2025-09-27,37500,211S,1232897,20250927 10:31,132,,2025-09-27T10:32:04.142988
2-SOUTH RIDGE,False,162,43.07495719430291,-89.45715697441962,1,1232651,9159,490,EMPTY,R,0,2025-09-27,37440,216C,1232651,20250927 10:31,151,,2025-09-27T10:32:06.595474
1-JUNCTION,False,0,43.05752166666666,-89.52811333333332,1,1232666,40200,528,EMPTY,R,0,2025-09-27,35640,214C,1232666,20250927 10:31,119,,2025-09-27T10:32:06.595480
FITCHBURG-CADDIS,False,118,43.13138545426017,-89.36539660308323,1,1229301,18770,506332,EMPTY,B,30,2025-09-27,37380,243B,1229301,20250927 10:32,2328,,2025-09-27T10:32:09.037409
FITCHBURG-CADDIS,False,160,43.10115257315249,-89.34934801432529,1,1229272,32338,506332,EMPTY,B,24,2025-09-27,36480,242B,1229272,20250927 10:31,2360,,2025-09-27T10:32:09.037415
FITCHBURG-CADDIS,False,132,43.054090159519774,-89.39680280754322,1,1229300,58207,506332,EMPTY,B,0,2025-09-27,35580,238B,1229300,20250927 10:31,2320,,2025-09-27T10:32:09.037417
FITCHBURG-CADDIS,False,208,43.03572972816702,-89.40606311088516,1,1229271,68484,506332,EMPTY,B,36,2025-09-27,34680,239B,1229271,20250927 10:31,2323,,2025-09-27T10:32:09.037418
FITCHBURG-CADDIS,False,40,43.01958024652416,-89.42091173224453,1,1229299,76997,506332,EMPTY,B,0,2025-09-27,33780,237B,1229299,20250927 10:32,2322,,2025-09-27T10:32:09.037420
NORTHPORT,False,358,43.067323120533615,-89.40085299211056,1,1229240,23203,506333,EMPTY,B,16,2025-09-27,37020,241B,1229240,20250927 10:32,2350,,2025-09-27T10:32:09.037421
NORTHPORT,False,47,43.0782726005106,-89.37892101399451,1,1229211,32944,506333,EMPTY,B,1,2025-09-27,36120,236B,1229211,20250927 10:32,2308,,2025-09-27T10:32:09.037422
NORTHPORT,False,357,43.11270776573493,-89.35366419403243,1,1229239,49892,506333,EMPTY,B,0,2025-09-27,35220,240B,1229239,20250927 10:31,2341,,2025-09-27T10:32:09.037423
BROOKS,False,0,43.0677684953131,-89.40901,1,1232201,16172,495,EMPTY,O,6,2025-09-27,37320,220G,1232201,20250927 10:32,123,,2025-09-27T10:32:11.449127
MEMORIAL UNION VIA EAGLE HEIGHTS,False,34,43.0730160500067,-89.3973445692529,1,1228065,39679,386,EMPTY,80,0,2025-09-27,35400,2280,1228065,20250927 10:32,1908,,2025-09-27T10:32:13.853377
OWL CREEK,False,289,43.05162863787611,-89.29637273726436,1,1232018,81254,1239,EMPTY,L,70,2025-09-27,33720,212L,1232018,20250927 10:32,998,,2025-09-27T10:32:16.286200
CHEROKEE,False,297,43.147374112707595,-89.36297640657534,1,1232004,83836,1265,EMPTY,L,12,2025-09-27,33720,211L,1232004,20250927 10:32,2009,,2025-09-27T10:32:16.286206
BROOKS,False,90,43.05357797495994,-89.46647914569488,1,1231831,15260,429,EMPTY,J,27,2025-09-27,37200,214G,1231831,20250927 10:32,122,,2025-09-27T10:32:18.793571
MCKEE,False,217,43.07600812558742,-89.38468002164528,1,1230596,9,506334,EMPTY,E,0,2025-09-27,37560,212E,1230596,20250927 10:32,1911,,2025-09-27T10:32:21.233168
CAPITOL SQUARE,False,110,43.0317562592811,-89.48279859849046,1,1230579,16515,506369,EMPTY,E,0,2025-09-27,37200,211E,1230579,20250927 10:32,110,,2025-09-27T10:32:21.233174
SOUTH TRANSFER,False,90,43.031804037628014,-89.47367916510348,1,1231486,20192,350,EMPTY,H,33,2025-09-27,37080,215G,1231486,20250927 10:32,104,,2025-09-27T10:32:23.662381
SOUTH TRANSFER,True,347,43.038981666666665,-89.39478,1,1231485,55149,350,EMPTY,H,0,2025-09-27,35280,219G,1231485,20250927 10:32,997,,2025-09-27T10:32:23.662386
WEST TOWNE,False,271,43.03186059106445,-89.4967376188073,1,1231521,41116,400,EMPTY,H,9,2025-09-27,36420,212G,1231521,20250927 10:32,1915,,2025-09-27T10:32:23.662388
JUNCTION,False,211,43.10587226905718,-89.34036474174478,1,1228764,33596,506325,EMPTY,A,36,2025-09-27,36720,213A,1228764,20250927 10:32,2327,,2025-09-27T10:32:26.103298
JUNCTION,False,274,43.07281964400881,-89.45964386627215,1,1228761,71635,506325,HALF_EMPTY,A,33,2025-09-27,34920,211A,1228761,20250927 10:32,2342,,2025-09-27T10:32:26.103304
2-AMERICAN CENTER,False,76,43.07301037250672,-89.45708789749423,1,1228692,23901,506326,EMPTY,A,0,2025-09-27,37020,215A,1228692,20250927 10:32,2352,,2025-09-27T10:32:26.103305
2-AMERICAN CENTER,False,27,43.10010330215555,-89.3488105303393,1,1228691,59278,506326,EMPTY,A,12,2025-09-27,35220,214A,1228691,20250927 10:32,2330,,2025-09-27T10:32:26.103306
1-SUN PRAIRIE VIA HIGH CROSSING,False,90,43.0572292295236,-89.52759046813576,1,1228672,354,506327,EMPTY,A,0,2025-09-27,37860,216A,1228672,20250927 10:32,2338,,2025-09-27T10:32:26.103308
1-SUN PRAIRIE VIA HIGH CROSSING,False,75,43.07203752757912,-89.39394979225752,1,1228656,41803,506327,HALF_EMPTY,A,18,2025-09-27,36120,218A,1228656,20250927 10:32,2317,,2025-09-27T10:32:26.103309
1-SUN PRAIRIE VIA HIGH CROSSING,False,36,43.1382487908636,-89.2897989716359,1,1228671,83106,506327,EMPTY,A,39,2025-09-27,34320,221A,1228671,20250927 10:32,2334,,2025-09-27T10:32:26.103310
JUNCTION VIA HIGH CROSSING,False,218,43.14252179955745,-89.28495248653527,1,1228735,12349,506331,EMPTY,A,17,2025-09-27,37620,219A,1228735,20250927 10:32,2353,,2025-09-27T10:32:26.103311
JUNCTION VIA HIGH CROSSING,False,224,43.075550994599816,-89.3851855472538,1,1228717,51780,506331,HALF_EMPTY,A,37,2025-09-27,35820,220A,1228717,20250927 10:32,2303,,2025-09-27T10:32:26.103312
JUNCTION VIA HIGH CROSSING,False,268,43.06062735581061,-89.51500202459412,1,1228734,91582,506331,EMPTY,A,36,2025-09-27,34020,217A,1228734,20250927 10:32,2315,,2025-09-27T10:32:26.103313
1-JUNCTION,False,268,43.09910432367886,-89.28961845518334,1,1230285,14738,448,EMPTY,D,22,2025-09-27,37380,212D,1230285,20250927 10:32,106,,2025-09-27T10:32:28.532433
1-JUNCTION,False,269,43.046308490369086,-89.50284254233756,1,1230284,82369,448,EMPTY,D,9,2025-09-27,33780,213D,1230284,20250927 10:32,138,,2025-09-27T10:32:28.532439
2-AIRPORT,False,270,43.00766982789854,-89.498964872002,1,1230249,18667,1297,EMPTY,D,24,2025-09-27,37320,222D,1230249,20250927 10:32,131,,2025-09-27T10:32:28.532440
2-AIRPORT,False,2,43.137253333333334,-89.34654,1,1230248,101384,1297,EMPTY,D,0,2025-09-27,33780,223D,1230248,20250927 10:32,135,,2025-09-27T10:32:28.532442
1-SPRECHER,False,48,43.059362162374036,-89.42555675755625,1,1230232,35584,505941,HALF_EMPTY,D,26,2025-09-27,36300,211D,1230232,20250927 10:32,2007,,2025-09-27T10:32:28.532443
