des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,162,43.085133066285785,-89.32567253979835,1,1229833,38822,327,EMPTY,C,24,2025-09-27,23940,213C,1229833,20250927 07:12,145,,2025-09-27T07:12:32.151423
1-SPRECHER,False,177,43.073351692611176,-89.43377817469135,1,1229818,3342,349,EMPTY,C,16,2025-09-27,25740,215C,1229818,20250927 07:12,2013,,2025-09-27T07:12:32.151427
U.W. HOSPITAL,False,270,43.08460862259692,-89.28650406615527,1,1229853,6153,508,EMPTY,C,37,2025-09-27,25680,211C,1229853,20250927 07:12,125,,2025-09-27T07:12:32.151428
U.W. HOSPITAL,False,270,43.07351500063045,-89.41563168686207,1,1229870,49528,515,EMPTY,C,21,2025-09-27,23700,216C,1229870,20250927 07:12,151,,2025-09-27T07:12:32.151428
FITCHBURG-CADDIS,False,116,43.13986091129979,-89.38843728690962,1,1229266,11832,506332,EMPTY,B,0,2025-09-27,25680,236B,1229266,20250927 07:12,2308,,2025-09-27T07:12:34.583513
FITCHBURG-CADDIS,False,227,43.08741392490471,-89.3662921089857,1,1229317,39257,506332,EMPTY,B,16,2025-09-27,24780,233B,1229317,20250927 07:12,2359,,2025-09-27T07:12:34.583517
FITCHBURG-CADDIS,False,180,43.063594967589246,-89.40085856486266,1,1229265,54474,506332,EMPTY,B,11,2025-09-27,23880,235B,1229265,20250927 07:12,2347,,2025-09-27T07:12:34.583517
FITCHBURG-CADDIS,False,50,43.019585000000006,-89.42091666666666,1,1229264,76997,506332,EMPTY,B,0,2025-09-27,22500,231B,1229264,20250927 07:12,2304,,2025-09-27T07:12:34.583518
NORTHPORT,False,18,43.04921212670574,-89.39394526197346,1,1229205,16127,506333,EMPTY,B,26,2025-09-27,25080,234B,1229205,20250927 07:12,2312,,2025-09-27T07:12:34.583518
NORTHPORT,False,298,43.133587993184506,-89.36989944696785,1,1229204,59887,506333,EMPTY,B,0,2025-09-27,23280,232B,1229204,20250927 07:12,2331,,2025-09-27T07:12:34.583519
JUNCTION,False,88,43.15371212673769,-89.3143735500924,1,1228767,459,506325,EMPTY,A,36,2025-09-27,25860,211A,1228767,20250927 07:12,2342,,2025-09-27T07:12:37.012262
JUNCTION,False,225,43.07542344097003,-89.3872388020294,1,1228768,51053,506325,EMPTY,A,19,2025-09-27,24060,216A,1228768,20250927 07:12,2338,,2025-09-27T07:12:37.012266
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06078000023782,-89.47724160502092,1,1228712,14884,506327,EMPTY,A,31,2025-09-27,25620,214A,1228712,20250927 07:12,2343,,2025-09-27T07:12:37.012266
1-SUN PRAIRIE VIA HIGH CROSSING,False,40,43.1572301805866,-89.27207955519152,1,1228711,91682,506327,EMPTY,A,65,2025-09-27,22680,213A,1228711,20250927 07:12,2327,,2025-09-27T07:12:37.012267
2-AMERICAN CENTER VIA HIGH CROSSING,False,44,43.08716368964007,-89.36639656937999,1,1228685,52657,506328,EMPTY,A,1,2025-09-27,23580,212A,1228685,20250927 07:12,2354,,2025-09-27T07:12:37.012268
JUNCTION VIA HIGH CROSSING,False,169,43.113415907166015,-89.33048989344253,1,1228714,31282,506331,EMPTY,A,8,2025-09-27,24960,217A,1228714,20250927 07:12,2315,,2025-09-27T07:12:37.012268
JUNCTION VIA HIGH CROSSING,False,265,43.07299749682907,-89.46346951009059,1,1228731,74188,506331,EMPTY,A,15,2025-09-27,23160,215A,1228731,20250927 07:12,2352,,2025-09-27T07:12:37.012269
2-VERONA,False,180,43.12363408620507,-89.36377977417503,1,1230265,14624,435,EMPTY,D,25,2025-09-27,25380,221D,1230265,20250927 07:12,148,,2025-09-27T07:12:39.413656
2-VERONA,False,4,42.986644999999996,-89.55305833333333,1,1230264,102611,435,EMPTY,D,0,2025-09-27,21780,222D,1230264,20250927 07:12,131,,2025-09-27T07:12:39.413660
1-JUNCTION,False,276,43.053727393496445,-89.45425892831109,1,1230281,66989,448,EMPTY,D,28,2025-09-27,23280,213D,1230281,20250927 07:12,138,,2025-09-27T07:12:39.413661
2-AIRPORT,False,3,43.095068661149604,-89.36347625821429,1,1230245,77553,1297,EMPTY,D,25,2025-09-27,23160,223D,1230245,20250927 07:12,135,,2025-09-27T07:12:39.413662
1-SPRECHER,False,104,43.05034004681265,-89.50666384001813,1,1230229,7481,505941,EMPTY,D,20,2025-09-27,25620,211D,1230229,20250927 07:12,2007,,2025-09-27T07:12:39.413662
1-SPRECHER,False,249,43.08585,-89.26467833333332,1,1230228,92698,505941,EMPTY,D,0,2025-09-27,22020,212D,1230228,20250927 07:12,106,,2025-09-27T07:12:39.413663
SHEBOYGAN VIA MIDDLETON,False,197,43.07325728725961,-89.46758014538825,1,1230783,52465,506311,EMPTY,F,11,2025-09-27,24420,213F,1230783,20250927 07:12,2011,,2025-09-27T07:12:41.804524
JUNCTION VIA MIDDLETON,False,6,43.09149948335434,-89.48546100081772,1,1230815,11691,506313,EMPTY,F,31,2025-09-27,25560,211F,1230815,20250927 07:12,1913,,2025-09-27T07:12:41.804528
JUNCTION VIA MIDDLETON,True,182,43.05766666666667,-89.52811166666667,1,1230814,55326,506313,EMPTY,F,0,2025-09-27,23760,212F,1230814,20250927 07:12,120,,2025-09-27T07:12:41.804529
