des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION VIA HIGH CROSSING,False,214,43.13116472840981,-89.3039242289137,1,1228726,20627,372,EMPTY,A,1,2025-09-27,68100,221A,1228726,20250927 19:06,2334,,2025-09-27T19:06:01.528041
JUNCTION,False,271,43.0608384377958,-89.488219056083,1,1228770,83019,387,EMPTY,A,31,2025-09-27,65460,220A,1228770,20250927 19:05,2303,,2025-09-27T19:06:01.528047
2-AMERICAN CENTER,False,97,43.07523941456005,-89.45109830034933,1,1228709,26385,414,EMPTY,A,19,2025-09-27,67560,216A,1228709,20250927 19:05,2338,,2025-09-27T19:06:01.528049
2-AMERICAN CENTER,False,44,43.11292280557365,-89.33069717113418,1,1228708,65996,414,EMPTY,A,0,2025-09-27,65760,218A,1228708,20250927 19:05,2320,,2025-09-27T19:06:01.528050
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06046262739752,-89.51748621533498,1,1228665,4144,421,EMPTY,A,8,2025-09-27,68460,217A,1228665,20250927 19:06,2323,,2025-09-27T19:06:01.528051
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.07410170051741,-89.3909255813803,1,1228680,43081,421,HALF_EMPTY,A,8,2025-09-27,66660,215A,1228680,20250927 19:05,2350,,2025-09-27T19:06:01.528053
1-SUN PRAIRIE VIA HIGH CROSSING,False,9,43.15680999999999,-89.26689,1,1228664,95552,421,EMPTY,A,0,2025-09-27,64860,214A,1228664,20250927 19:05,2330,,2025-09-27T19:06:01.528054
JUNCTION VIA HIGH CROSSING,False,272,43.0730034609355,-89.42987869680753,1,1228769,64366,469,HALF_EMPTY,A,40,2025-09-27,66360,213A,1228769,20250927 19:05,2327,,2025-09-27T19:06:01.528055
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07649610001202,-89.41590731583109,1,1228076,5437,506364,HALF_EMPTY,80,10,2025-09-27,68400,6180,1228076,20250927 19:05,147,,2025-09-27T19:06:03.973165
MEMORIAL UNION VIA EAGLE HEIGHTS,False,182,43.073928333333335,-89.40626499999999,1,1228096,33897,506364,HALF_EMPTY,80,7,2025-09-27,66900,4280,1228096,20250927 19:05,1907,,2025-09-27T19:06:03.973173
SHEBOYGAN VIA MIDDLETON,False,95,43.10408683642979,-89.48979513576919,1,1230807,38074,506311,EMPTY,F,26,2025-09-27,67560,213F,1230807,20250927 19:06,2011,,2025-09-27T19:06:06.396785
JUNCTION VIA MIDDLETON,False,0,43.0578346,-89.5283356,1,1230838,55326,506313,EMPTY,F,5,2025-09-27,66960,212F,1230838,20250927 19:05,120,,2025-09-27T19:06:06.396792
MEMORIAL UNION VIA JOHNSON/WASHINGTON,False,0,43.07570288305867,-89.40060262475652,1,1228383,22516,444,EMPTY,81,1,2025-09-27,66900,6181,1228383,20250927 19:06,114,,2025-09-27T19:06:08.843563
FITCHBURG-CADDIS,False,227,43.08713907981132,-89.36657135001302,1,1229288,39509,1278,EMPTY,B,1,2025-09-27,67500,258B,1229288,20250927 19:05,2362,,2025-09-27T19:06:11.283286
FITCHBURG-CADDIS,False,271,43.07328552036215,-89.4004974982022,1,1229319,50807,1278,EMPTY,B,7,2025-09-27,66180,257B,1229319,20250927 19:06,2310,,2025-09-27T19:06:11.283293
NORTHPORT,False,28,43.03514371469203,-89.40626682617051,1,1229258,7514,1280,EMPTY,B,1,2025-09-27,68520,255B,1229258,20250927 19:06,2313,,2025-09-27T19:06:11.283295
NORTHPORT,False,344,43.07095606874702,-89.40068918228145,1,1229257,24654,1280,EMPTY,B,9,2025-09-27,67620,254B,1229257,20250927 19:06,2341,,2025-09-27T19:06:11.283296
NORTHPORT,False,33,43.10013542913984,-89.34879474048424,1,1229228,44158,1280,EMPTY,B,0,2025-09-27,66720,253B,1229228,20250927 19:06,2356,,2025-09-27T19:06:11.283297
NORTHPORT,False,300,43.133475508327045,-89.36968157739219,1,1229256,59835,1280,EMPTY,B,30,2025-09-27,65820,252B,1229256,20250927 19:05,2308,,2025-09-27T19:06:11.283298
MEMORIAL UNION VIA OBSERVATORY/BREESE,False,105,43.067808183174485,-89.41385936972098,1,1228463,14000,335,EMPTY,82,7,2025-09-27,67800,6182,1228463,20250927 19:06,2210,,2025-09-27T19:06:13.717030
MCKEE,False,90,43.015648601089495,-89.5093395885931,1,1230604,58622,506370,EMPTY,E,31,2025-09-27,66360,212E,1230604,20250927 19:06,1911,,2025-09-27T19:06:16.164429
