des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
WEST MAIN,False,359,43.156863333333334,-89.26725166666665,1,1232971,43671,394,EMPTY,W,0,2025-09-30,55200,111S,1232971,20250930 15:43,110,,2025-09-30T15:43:52.550434
1-SPRECHER,False,158,43.0578346,-89.5283356,1,1230108,0,506006,EMPTY,D,0,2025-09-30,56220,112D,1230108,20250930 15:41,2014,,2025-09-30T15:43:54.847265
1-SPRECHER,False,80,43.071986303205065,-89.39764720511337,1,1230149,45209,506006,HALF_EMPTY,D,22,2025-09-30,54540,115C,1230149,20250930 15:43,106,,2025-09-30T15:43:54.847269
1-SPRECHER,False,81,43.09910292045356,-89.27872043028042,1,1230107,81184,506006,EMPTY,D,24,2025-09-30,52800,114E,1230107,20250930 15:43,135,,2025-09-30T15:43:54.847270
1-JUNCTION,False,13,43.08769,-89.2666855,1,1230215,1833,506009,EMPTY,D,16,2025-09-30,56580,113C,1230215,20250930 15:43,2013,,2025-09-30T15:43:54.847271
1-JUNCTION,False,224,43.078865766013784,-89.38602817904564,1,1230188,43542,506009,HALF_EMPTY,D,24,2025-09-30,54780,115D,1230188,20250930 15:43,2009,,2025-09-30T15:43:54.847272
1-JUNCTION,False,270,43.04637,-89.49641,1,1230213,80944,506009,EMPTY,D,32,2025-09-30,52980,114D,1230213,20250930 15:43,134,,2025-09-30T15:43:54.847272
2-AIRPORT,False,344,42.98907953263233,-89.54068100039383,1,1230125,9873,506338,EMPTY,D,20,2025-09-30,56220,124D,1230125,20250930 15:43,1907,,2025-09-30T15:43:54.847273
2-AIRPORT,False,48,43.05353979048353,-89.43439338300813,1,1230150,58576,506338,HALF_EMPTY,D,21,2025-09-30,54480,125D,1230150,20250930 15:43,2211,,2025-09-30T15:43:54.847274
2-AIRPORT,False,46,43.07789450019347,-89.38551425211207,1,1230124,75558,506338,HALF_EMPTY,D,24,2025-09-30,52740,122D,1230124,20250930 15:43,1903,,2025-09-30T15:43:54.847275
2-AIRPORT,True,356,43.137435,-89.34652333333334,1,1230148,108209,506338,EMPTY,D,0,2025-09-30,50940,123D,1230148,20250930 15:43,1908,,2025-09-30T15:43:54.847275
2-EPIC CAMPUS,False,180,43.119187131757144,-89.3637,1,1230172,16422,506350,EMPTY,D,37,2025-09-30,56040,126D,1230172,20250930 15:43,2206,,2025-09-30T15:43:54.847276
2-EPIC CAMPUS,False,228,43.05332340294449,-89.43472888061306,1,1230214,51358,506350,EMPTY,D,17,2025-09-30,54240,181D,1230214,20250930 15:43,117,,2025-09-30T15:43:54.847276
2-EPIC CAMPUS,False,221,42.994535,-89.51199333333334,1,1230171,92083,506350,EMPTY,D,0,2025-09-30,52440,121D,1230171,20250930 15:43,113,,2025-09-30T15:43:54.847277
U.W. HOSPITAL,False,71,43.07453166666666,-89.27807166666668,1,1229777,0,331,EMPTY,C,0,2025-09-30,56640,112C,1229777,20250930 15:43,1902,,2025-09-30T15:43:57.124095
U.W. HOSPITAL,False,340,43.085718428477456,-89.32581290339584,1,1229760,17084,454,EMPTY,C,26,2025-09-30,55920,119C,1229760,20250930 15:43,130,,2025-09-30T15:43:57.124099
U.W. HOSPITAL,False,258,43.07630033600703,-89.37535239838382,1,1229810,34525,454,EMPTY,C,0,2025-09-30,55020,118C,1229810,20250930 15:43,133,,2025-09-30T15:43:57.124099
U.W. HOSPITAL,False,261,43.0725664085069,-89.42418473173258,1,1229797,49261,454,EMPTY,C,22,2025-09-30,54120,117C,1229797,20250930 15:43,2205,,2025-09-30T15:43:57.124100
2-BUCKEYE,False,79,43.07331148644861,-89.41287630666105,1,1229705,9057,506376,HALF_EMPTY,C,0,2025-09-30,56040,116C,1229705,20250930 15:43,2215,,2025-09-30T15:43:57.124101
1-SPRECHER,False,46,43.07271767799535,-89.38284297629376,1,1229739,19047,506377,HALF_EMPTY,C,16,2025-09-30,55140,111D,1229739,20250930 15:43,131,,2025-09-30T15:43:57.124101
1-SPRECHER,False,152,43.08774167629049,-89.32760363614291,1,1229725,38202,506377,EMPTY,C,24,2025-09-30,54360,120C,1229725,20250930 15:43,988,,2025-09-30T15:43:57.124102
1-SPRECHER,False,52,43.086357627192434,-89.26559842777293,1,1229690,56139,506377,EMPTY,C,0,2025-09-30,53460,114C,1229690,20250930 15:43,126,,2025-09-30T15:43:57.124103
CAPITOL SQUARE,False,2,43.07455677362808,-89.438830660479,1,1230537,42782,506369,EMPTY,E,1,2025-09-30,55140,116E,1230537,20250930 15:43,100,,2025-09-30T15:43:59.403505
MCKEE,False,270,43.06794000009714,-89.42744168764858,1,1230552,13231,506370,EMPTY,E,4,2025-09-30,55560,115E,1230552,20250930 15:43,123,,2025-09-30T15:43:59.403509
MCKEE,False,91,43.01564833333334,-89.49838166666665,1,1230568,61520,506370,EMPTY,E,4,2025-09-30,53760,112E,1230568,20250930 15:43,2004,,2025-09-30T15:43:59.403510
EAGLE HEIGHTS VIA U.W. CAMPUS,False,122,43.076138277439604,-89.40598356792535,1,1228511,17524,462,EMPTY,84,5,2025-09-30,55740,4284,1228511,20250930 15:43,995,,2025-09-30T15:44:01.669942
EAGLE HEIGHTS VIA U.W. CAMPUS,False,0,43.08137063043494,-89.42821109226067,1,1228510,26799,462,EMPTY,84,26,2025-09-30,54840,4184,1228510,20250930 15:44,989,,2025-09-30T15:44:01.669946
FITCHBURG,False,88,43.0765,-89.4247,1,1227728,2374,506375,EMPTY,65,15,2025-09-30,56400,18165,1227728,20250930 15:43,107,,2025-09-30T15:44:03.945902
ERIN,False,89,43.06206510017952,-89.40152662317878,1,1232189,8238,505843,EMPTY,O,0,2025-09-30,56100,118G,1232189,20250930 15:43,101,,2025-09-30T15:44:06.239351
