des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,271,43.0747595750436,-89.38887080374437,1,1228763,51584,387,EMPTY,A,9,2025-09-27,56460,213A,1228763,20250927 16:11,2327,,2025-09-27T16:11:48.607875
2-AMERICAN CENTER,False,113,43.07230076554299,-89.40743954969597,1,1228703,38326,414,HALF_EMPTY,A,19,2025-09-27,56640,215A,1228703,20250927 16:11,2352,,2025-09-27T16:11:48.607884
1-SUN PRAIRIE VIA HIGH CROSSING,False,355,43.06760064975236,-89.46835759006909,1,1228662,19097,421,HALF_EMPTY,A,22,2025-09-27,57540,216A,1228662,20250927 16:11,2338,,2025-09-27T16:11:48.607886
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.092063994743725,-89.3594593940935,1,1228677,55125,421,EMPTY,A,0,2025-09-27,55740,218A,1228677,20250927 16:11,2320,,2025-09-27T16:11:48.607888
JUNCTION VIA HIGH CROSSING,False,226,43.12147200178184,-89.31779427720925,1,1228723,24832,469,HALF_EMPTY,A,33,2025-09-27,57360,219A,1228723,20250927 16:11,2353,,2025-09-27T16:11:48.607889
JUNCTION,False,178,43.0586394007767,-89.5277937762425,1,1228760,94758,506325,EMPTY,A,23,2025-09-27,54660,211A,1228760,20250927 16:11,2342,,2025-09-27T16:11:48.607891
2-AMERICAN CENTER,False,44,43.12946261271789,-89.30589924136952,1,1228702,77188,506326,EMPTY,A,3,2025-09-27,54840,214A,1228702,20250927 16:11,2330,,2025-09-27T16:11:48.607893
1-SUN PRAIRIE VIA HIGH CROSSING,True,347,43.156835,-89.26686333333333,1,1228661,95479,506327,EMPTY,A,0,2025-09-27,53940,221A,1228661,20250927 16:11,2334,,2025-09-27T16:11:48.607894
JUNCTION VIA HIGH CROSSING,False,273,43.07537296998303,-89.45193995269645,1,1228740,70295,506331,HALF_EMPTY,A,10,2025-09-27,55560,220A,1228740,20250927 16:11,2303,,2025-09-27T16:11:48.607895
JUNCTION VIA HIGH CROSSING,False,261,43.06057705840322,-89.51713080178389,1,1228722,92151,506331,EMPTY,A,0,2025-09-27,53760,217A,1228722,20250927 16:11,2323,,2025-09-27T16:11:48.607897
EAST TOWNE,False,181,43.03858113467193,-89.39413501858253,1,1231132,475,373,EMPTY,G,30,2025-09-27,58200,213G,1231132,20250927 16:11,117,,2025-09-27T16:11:51.189161
EAST TOWNE,False,351,43.09665364228133,-89.31630943743681,1,1231131,57512,373,EMPTY,G,25,2025-09-27,56400,212G,1231131,20250927 16:11,1915,,2025-09-27T16:11:51.189176
SOUTH TRANSFER,False,182,43.09286278554856,-89.31636215231896,1,1231169,27578,505531,EMPTY,G,18,2025-09-27,57420,219G,1231169,20250927 16:11,997,,2025-09-27T16:11:51.189178
