des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SPRECHER,False,79,43.07193833391611,-89.39517147171668,1,1230111,45813,506006,HALF_EMPTY,D,15,2025-09-29,68700,114D,1230111,20250929 19:36,2011,,2025-09-29T19:36:34.483358
1-JUNCTION,False,267,43.09846796349745,-89.31580718197803,1,1230221,21421,506009,EMPTY,D,0,2025-09-29,69900,117C,1230221,20250929 19:36,1912,,2025-09-29T19:36:34.483362
1-JUNCTION,False,180,43.057608333333334,-89.52812,1,1230191,92410,506009,EMPTY,D,0,2025-09-29,66180,115D,1230191,20250929 19:36,2007,,2025-09-29T19:36:34.483362
2-AIRPORT,False,117,43.015542213184645,-89.48079559467863,1,1230128,32516,506338,EMPTY,D,9,2025-09-29,69660,124D,1230128,20250929 19:36,153,,2025-09-29T19:36:34.483363
2-AIRPORT,False,18,43.13053464212899,-89.34790910587664,1,1230156,105681,506338,EMPTY,D,30,2025-09-29,65820,122D,1230156,20250929 19:36,2203,,2025-09-29T19:36:34.483364
2-VERONA,False,228,43.055180504512286,-89.43210923779606,1,1230175,49440,506346,HALF_EMPTY,D,24,2025-09-29,68340,126D,1230175,20250929 19:36,1908,,2025-09-29T19:36:34.483364
JUNCTION,False,240,43.10294047000689,-89.34513161678571,1,1228652,35450,387,EMPTY,A,38,2025-09-29,69240,117A,1228652,20250929 19:36,2342,,2025-09-29T19:36:36.739148
JUNCTION,False,225,43.06601375278001,-89.46937788743371,1,1228599,76633,387,EMPTY,A,30,2025-09-29,67440,127A,1228599,20250929 19:36,2313,,2025-09-29T19:36:36.739153
2-AMERICAN CENTER,False,91,43.07209894689537,-89.40149806773213,1,1228586,39938,414,EMPTY,A,15,2025-09-29,69060,122A,1228586,20250929 19:36,2305,,2025-09-29T19:36:36.739153
2-AMERICAN CENTER,False,46,43.12249582983977,-89.31601528220489,1,1228581,73495,414,EMPTY,A,31,2025-09-29,67200,120A,1228581,20250929 19:36,2308,,2025-09-29T19:36:36.739154
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06078688120444,-89.47645079255204,1,1228585,15156,421,EMPTY,A,31,2025-09-29,70020,113A,1228585,20250929 19:36,2315,,2025-09-29T19:36:36.739155
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.07591891612913,-89.38243950300021,1,1228550,46638,421,EMPTY,A,19,2025-09-29,68160,119A,1228550,20250929 19:36,2350,,2025-09-29T19:36:36.739155
1-SUN PRAIRIE VIA HIGH CROSSING,False,39,43.15357665741697,-89.27620203133033,1,1228533,90049,421,EMPTY,A,63,2025-09-29,66300,124A,1228533,20250929 19:36,2310,,2025-09-29T19:36:36.739156
JUNCTION VIA HIGH CROSSING,False,232,43.13132158442294,-89.299604687323,1,1228616,18329,469,EMPTY,A,33,2025-09-29,70080,118A,1228616,20250929 19:36,2356,,2025-09-29T19:36:36.739157
JUNCTION VIA HIGH CROSSING,False,252,43.07339094167662,-89.40744589916598,1,1228653,58283,469,EMPTY,A,15,2025-09-29,68280,126A,1228653,20250929 19:36,2353,,2025-09-29T19:36:36.739157
U.W. HOSPITAL,False,26,43.07826448044466,-89.43303292706429,1,1229780,56409,331,EMPTY,C,0,2025-09-29,67680,111D,1229780,20250929 19:36,131,,2025-09-29T19:36:39.002628
U.W. HOSPITAL,False,271,43.073216,-89.394954,1,1229763,41389,508,EMPTY,C,11,2025-09-29,68760,114E,1229763,20250929 19:36,2009,,2025-09-29T19:36:39.002632
U.W. HOSPITAL,False,278,43.073562112080495,-89.28784531661428,1,1229781,4669,515,EMPTY,C,26,2025-09-29,70380,118C,1229781,20250929 19:36,2013,,2025-09-29T19:36:39.002633
