des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,121,43.134042790940775,-89.37167513440191,1,1229138,16842,1278,EMPTY,B,30,2025-09-25,28320,138B,1229138,20250925 08:03,2308,,2025-09-25T08:04:01.089787
FITCHBURG-CADDIS,False,226,43.087447212652236,-89.36625761696037,1,1229108,39368,1278,HALF_EMPTY,B,25,2025-09-25,27420,134B,1229108,20250925 08:03,2328,,2025-09-25T08:04:01.089792
FITCHBURG-CADDIS,False,186,43.07321426176838,-89.40063302625245,1,1229137,50867,1278,HALF_EMPTY,B,10,2025-09-25,26520,133B,1229137,20250925 08:03,2304,,2025-09-25T08:04:01.089793
FITCHBURG-CADDIS,False,208,43.0316040419481,-89.40910580974041,1,1229107,70214,1278,EMPTY,B,0,2025-09-25,25620,135B,1229107,20250925 08:03,2320,,2025-09-25T08:04:01.089794
NORTHPORT,False,53,43.019600000000004,-89.42090166666667,1,1229044,110,1280,EMPTY,B,0,2025-09-25,29220,139B,1229044,20250925 08:03,2331,,2025-09-25T08:04:01.089795
NORTHPORT,False,5,43.041619841032066,-89.39378657934533,1,1229076,13396,1280,EMPTY,B,4,2025-09-25,28320,131B,1229076,20250925 08:03,2337,,2025-09-25T08:04:01.089796
NORTHPORT,False,46,43.07349023911036,-89.39175301070522,1,1229043,27677,1280,EMPTY,B,8,2025-09-25,27420,137B,1229043,20250925 08:03,2301,,2025-09-25T08:04:01.089797
NORTHPORT,False,46,43.08428033613299,-89.37037989670453,1,1229075,36017,1280,EMPTY,B,15,2025-09-25,26520,132B,1229075,20250925 08:03,2333,,2025-09-25T08:04:01.089798
NORTHPORT,False,272,43.133755,-89.37297333333332,1,1229042,60830,1280,EMPTY,B,0,2025-09-25,25620,136B,1229042,20250925 08:03,2355,,2025-09-25T08:04:01.089798
JUNCTION,False,220,43.10665334501652,-89.3396517530998,1,1228620,33405,387,HALF_EMPTY,A,35,2025-09-25,27720,115A,1228620,20250925 08:03,2317,,2025-09-25T08:04:03.427535
JUNCTION,False,268,43.075372551789386,-89.45670485216219,1,1228640,70095,387,EMPTY,A,0,2025-09-25,25860,127A,1228640,20250925 08:03,2315,,2025-09-25T08:04:03.427541
2-AMERICAN CENTER,False,172,43.057430000000004,-89.528,1,1228560,152,414,EMPTY,A,0,2025-09-25,29280,116A,1228560,20250925 08:03,2345,,2025-09-25T08:04:03.427543
2-AMERICAN CENTER,False,90,43.075183561128476,-89.44582204557172,1,1228559,27798,414,HALF_EMPTY,A,19,2025-09-25,27540,122A,1228559,20250925 08:03,2330,,2025-09-25T08:04:03.427544
2-AMERICAN CENTER,False,86,43.121063780279606,-89.32519476701351,1,1228558,70147,414,EMPTY,A,0,2025-09-25,25800,120A,1228558,20250925 08:04,2339,,2025-09-25T08:04:03.427545
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06067890078624,-89.49778653999027,1,1228539,9431,421,EMPTY,A,18,2025-09-25,28380,111A,1228539,20250925 08:04,2347,,2025-09-25T08:04:03.427546
1-SUN PRAIRIE VIA HIGH CROSSING,False,33,43.0782853544688,-89.37890625169983,1,1228522,47928,421,HALF_EMPTY,A,0,2025-09-25,26700,113A,1228522,20250925 08:04,2318,,2025-09-25T08:04:03.427547
1-SUN PRAIRIE VIA HIGH CROSSING,False,12,43.156841666666665,-89.26689999999999,1,1228538,95552,421,EMPTY,A,0,2025-09-25,24900,119A,1228538,20250925 08:03,2356,,2025-09-25T08:04:03.427548
JUNCTION VIA HIGH CROSSING,False,180,43.13872603601872,-89.28943459184995,1,1228588,14247,469,EMPTY,A,19,2025-09-25,28680,121A,1228588,20250925 08:03,2353,,2025-09-25T08:04:03.427549
JUNCTION VIA HIGH CROSSING,False,227,43.07373157033052,-89.3932343028152,1,1228605,54452,469,HALF_EMPTY,A,4,2025-09-25,26700,118A,1228605,20250925 08:03,2361,,2025-09-25T08:04:03.427550
JUNCTION VIA HIGH CROSSING,False,271,43.0605791355663,-89.52112916465117,1,1228587,93357,469,EMPTY,A,22,2025-09-25,24900,126A,1228587,20250925 08:04,2316,,2025-09-25T08:04:03.427551
U.W. HOSPITAL,False,227,43.071574073649934,-89.3891193486743,1,1227724,43204,501,HALF_EMPTY,65,0,2025-09-25,27420,13165,1227724,20250925 08:04,160,,2025-09-25T08:04:05.707288
JUNCTION,False,1,43.02769350492208,-89.55298345943018,1,1227602,13569,504,EMPTY,55,35,2025-09-25,28500,13675,1227602,20250925 08:03,1904,,2025-09-25T08:04:08.005896
EPIC CAMPUS,False,266,43.0368482191758,-89.52320564655416,1,1227613,10745,512,HALF_EMPTY,55,20,2025-09-25,28620,13475,1227613,20250925 08:03,144,,2025-09-25T08:04:08.005900
1-SPRECHER,False,47,43.0595627,-89.4252548,1,1230100,35690,505941,EMPTY,D,26,2025-09-25,27480,111D,1230100,20250925 08:03,148,,2025-09-25T08:04:10.315436
1-SPRECHER,False,158,43.10052923362777,-89.34908522322749,1,1230133,63101,505941,EMPTY,D,0,2025-09-25,25680,114D,1230133,20250925 08:03,2009,,2025-09-25T08:04:10.315442
1-SPRECHER,True,180,43.08565,-89.26455833333333,1,1230099,92704,505941,EMPTY,D,0,2025-09-25,23880,112D,1230099,20250925 08:04,107,,2025-09-25T08:04:10.315443
1-JUNCTION,False,228,43.09649709931825,-89.3603416568372,1,1230199,34436,505944,EMPTY,D,11,2025-09-25,27360,115C,1230199,20250925 08:03,995,,2025-09-25T08:04:10.315444
1-JUNCTION,False,266,43.05126161097541,-89.4431961213108,1,1230180,63069,505944,EMPTY,D,15,2025-09-25,25560,113D,1230180,20250925 08:04,2212,,2025-09-25T08:04:10.315446
1-JUNCTION,False,89,43.05772333333333,-89.528125,1,1230196,92410,505944,EMPTY,D,0,2025-09-25,24000,111C,1230196,20250925 08:04,135,,2025-09-25T08:04:10.315447
2-AIRPORT,False,359,42.99690833333334,-89.56389333333333,1,1230117,16,506011,HALF_EMPTY,D,0,2025-09-25,29220,123D,1230117,20250925 08:04,103,,2025-09-25T08:04:10.315448
2-AIRPORT,False,345,43.02939,-89.45638,1,1230136,46092,506011,EMPTY,D,20,2025-09-25,27420,126D,1230136,20250925 08:03,1903,,2025-09-25T08:04:10.315449
