des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,183,43.06119999999999,-89.50787666666665,1,1231425,23,350,EMPTY,H,0,2025-10-02,56880,112G,1231425,20251002 15:46,1915,,2025-10-02T15:46:12.408767
SOUTH TRANSFER,False,216,43.03023255915001,-89.42475892243807,1,1231424,42238,350,HALF_EMPTY,H,16,2025-10-02,55080,114G,1231424,20251002 15:45,2215,,2025-10-02T15:46:12.408773
WEST TOWNE,False,47,43.0313413904046,-89.42338523800493,1,1231462,13834,400,EMPTY,H,20,2025-10-02,56100,120G,1231462,20251002 15:46,154,,2025-10-02T15:46:12.408775
WEST TOWNE,False,358,43.06542350774081,-89.50252344913861,1,1231461,54790,400,EMPTY,H,0,2025-10-02,54300,119G,1231461,20251002 15:46,2005,,2025-10-02T15:46:12.408776
EAST TOWNE,False,0,43.034370508891634,-89.38259669205864,1,1231059,14005,373,EMPTY,G,31,2025-10-02,56100,115G,1231059,20251002 15:45,117,,2025-10-02T15:46:14.740335
EAST TOWNE,False,1,43.10534757902894,-89.31634139567598,1,1231058,61204,373,HALF_EMPTY,G,39,2025-10-02,54300,117G,1231058,20251002 15:46,135,,2025-10-02T15:46:14.740339
SOUTH TRANSFER,False,267,43.10205162339261,-89.3186673301912,1,1231095,22432,505531,EMPTY,G,27,2025-10-02,55620,111G,1231095,20251002 15:46,110,,2025-10-02T15:46:14.740340
SOUTH TRANSFER,False,305,43.03298358797281,-89.38767102792544,1,1231094,71851,505531,EMPTY,G,24,2025-10-02,53820,121G,1231094,20251002 15:46,984,,2025-10-02T15:46:14.740341
1-SPRECHER,False,87,43.0462681561855,-89.4888952668476,1,1230108,13703,506006,EMPTY,D,25,2025-10-02,56220,112D,1230108,20251002 15:46,116,,2025-10-02T15:46:17.117172
1-SPRECHER,False,47,43.07344523069747,-89.39174284632034,1,1230149,46929,506006,HALF_EMPTY,D,18,2025-10-02,54540,115C,1230149,20251002 15:46,118,,2025-10-02T15:46:17.117177
1-SPRECHER,False,128,43.09468296055109,-89.26149672735696,1,1230107,87654,506006,EMPTY,D,24,2025-10-02,52800,114E,1230107,20251002 15:46,2010,,2025-10-02T15:46:17.117178
