des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
FITCHBURG-CADDIS,False,115,43.13468739717494,-89.3731290797752,1,1229163,16385,1278,EMPTY,B,9,2025-11-06,62580,162B,1229163,20251106 17:31,2330,,2025-11-06T17:31:55.315906,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,85,43.10671528621948,-89.35426834110845,1,1229127,29491,1278,EMPTY,B,0,2025-11-06,61680,155B,1229127,20251106 17:31,2305,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,202,43.0707264829202,-89.40107177684547,1,1229156,51805,1278,HALF_EMPTY,B,1,2025-11-06,60780,161B,1229156,20251106 17:31,2317,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,180,43.038669122918776,-89.39413564543686,1,1229126,64633,1278,EMPTY,B,12,2025-11-06,59820,154B,1229126,20251106 17:31,2340,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,292,43.02009853954441,-89.42147576244548,1,1229155,76126,1278,EMPTY,B,0,2025-11-06,58920,160B,1229155,20251106 17:31,2357,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,19,43.0492871667161,-89.39390975304033,1,1229095,16232,1280,EMPTY,B,18,2025-11-06,62460,159B,1229095,20251106 17:31,2326,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,355,43.067412701595565,-89.40085773831778,1,1229062,23340,1280,HALF_EMPTY,B,51,2025-11-06,61560,158B,1229062,20251106 17:31,2338,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,29,43.10028166651636,-89.34867594957969,1,1229094,44221,1280,EMPTY,B,16,2025-11-06,60660,157B,1229094,20251106 17:31,2327,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,272,43.133734999999994,-89.37286166666667,1,1229061,60799,1280,EMPTY,B,0,2025-11-06,59700,156B,1229061,20251106 17:31,2352,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
KENNEDY/DROP OFFS ONLY,False,270,43.13370630471957,-89.37418479866207,1,1229191,266,1284,EMPTY,B,22,2025-11-06,62160,153B,1229191,20251106 17:17,2353,,2025-11-06T17:31:55.316904,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,232,43.07328296527231,-89.38623469648654,1,1230554,1376,506494,EMPTY,E,12,2025-11-06,62760,117E,1230554,20251106 17:31,114,,2025-11-06T17:31:57.616512,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,168,43.06033859244592,-89.47225687860391,1,1230563,32143,506494,HALF_EMPTY,E,18,2025-11-06,60960,113E,1230563,20251106 17:31,1912,,2025-11-06T17:31:57.616512,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,88,43.031639451760235,-89.49553724153353,1,1230533,13079,506589,EMPTY,E,25,2025-11-06,62340,111E,1230533,20251106 17:31,107,,2025-11-06T17:31:57.616512,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,71,43.073321666666665,-89.38380166666666,1,1230532,60506,506589,EMPTY,E,0,2025-11-06,58680,115E,1230532,20251106 17:31,119,,2025-11-06T17:31:57.616512,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,54,43.07376333333333,-89.38327666666667,1,1230522,60506,506589,EMPTY,E,5,2025-11-06,60540,113D,1230522,20251106 17:31,155,,2025-11-06T17:31:57.616512,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,83,43.051242085573456,-89.4417129512234,1,1230153,30179,506006,EMPTY,D,25,2025-11-06,61620,113C,1230153,20251106 17:31,987,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,33,43.09442155625385,-89.36156750176316,1,1230109,57913,506006,HALF_EMPTY,D,11,2025-11-06,59820,115D,1230109,20251106 17:31,2208,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,179,43.08572666666667,-89.26458499999998,1,1230151,92704,506006,EMPTY,D,0,2025-11-06,58020,114D,1230151,20251106 17:31,101,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,224,43.1024171052375,-89.35161747282217,1,1230190,31376,506009,EMPTY,D,24,2025-11-06,62040,112D,1230190,20251106 17:31,1911,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,258,43.050731078396886,-89.44736267450646,1,1230216,64197,506009,HALF_EMPTY,D,0,2025-11-06,60240,115C,1230216,20251106 17:31,145,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,181,43.057649999999995,-89.52812,1,1230189,92411,506009,EMPTY,D,0,2025-11-06,58380,114E,1230189,20251106 17:31,1901,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,180,43.01375366604949,-89.48077,1,1230154,33170,506661,EMPTY,D,10,2025-11-06,61620,126D,1230154,20251106 17:31,1908,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,135,43.08085,-89.38128,1,1230126,76432,506661,HALF_EMPTY,D,20,2025-11-06,59820,181D,1230126,20251106 17:31,143,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,18,43.137296666666664,-89.34655833333333,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 17:31,110,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,226,43.07419763925273,-89.39255539417047,1,1230218,36367,506672,EMPTY,D,15,2025-11-06,61560,125D,1230218,20251106 17:31,986,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,180,43.01529197103773,-89.4778442,1,1230173,74271,506672,EMPTY,D,19,2025-11-06,59640,122D,1230173,20251106 17:31,142,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,75,42.99691500000001,-89.56377166666668,1,1230217,109916,506672,EMPTY,D,0,2025-11-06,57840,123D,1230217,20251106 17:31,147,,2025-11-06T17:31:59.957761,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,0,43.051637729480106,-89.51775511781373,1,1227607,30697,504,HALF_EMPTY,55,1,2025-11-06,62100,18575,1227607,20251106 17:31,996,,2025-11-06T17:32:02.234603,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,224,43.111365224409255,-89.33306105878829,1,1228627,30929,387,HALF_EMPTY,A,38,2025-11-06,61980,120A,1228627,20251106 17:31,2341,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,290,43.073771497176445,-89.43448719162107,1,1228623,64054,387,HALF_EMPTY,A,31,2025-11-06,60180,125A,1228623,20251106 17:32,2324,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,85,43.074049888430324,-89.41764872513559,1,1228578,35446,414,HALF_EMPTY,A,39,2025-11-06,61620,127A,1228578,20251106 17:31,2349,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,43,43.12939951988507,-89.30598025474984,1,1228577,77201,414,EMPTY,A,39,2025-11-06,59820,112A,1228577,20251106 17:31,2325,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06051428639982,-89.51272227617665,1,1228532,5426,421,EMPTY,A,7,2025-11-06,62580,126A,1228532,20251106 17:31,2359,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.074749882512776,-89.38749547635763,1,1228548,44096,421,FULL,A,9,2025-11-06,60720,111A,1228548,20251106 17:31,2307,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,38,43.149564226447666,-89.28054100538569,1,1228531,88174,421,EMPTY,A,54,2025-11-06,58860,113A,1228531,20251106 17:31,2347,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,219,43.14059366033475,-89.28717275514093,1,1228615,13316,469,EMPTY,A,33,2025-11-06,62820,119A,1228615,20251106 17:32,2344,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,271,43.07476905114965,-89.38957093042407,1,1228597,53292,469,HALF_EMPTY,A,0,2025-11-06,61020,121A,1228597,20251106 17:32,2339,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,269,43.06070346848973,-89.50862742252372,1,1228614,90013,469,EMPTY,A,30,2025-11-06,59220,118A,1228614,20251106 17:31,2361,,2025-11-06T17:32:04.531948,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,257,42.99370719126021,-89.52117336111371,1,1227764,58588,1252,EMPTY,75,32,2025-11-06,61080,18775,1227764,20251106 17:32,021,,2025-11-06T17:32:06.836755,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,179,42.99688,-89.56395166666668,1,1227743,0,1274,EMPTY,75,0,2025-11-06,63300,18275,1227743,20251106 17:32,111,,2025-11-06T17:32:06.836755,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,114,42.99425956805621,-89.51205446078629,1,1227742,17784,1274,HALF_EMPTY,75,11,2025-11-06,62400,18675,1227742,20251106 17:32,2314,,2025-11-06T17:32:06.836755,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,88,43.01575504635845,-89.42764492059882,1,1227753,46659,1274,HALF_EMPTY,75,31,2025-11-06,61800,18475,1227753,20251106 17:31,122,,2025-11-06T17:32:06.836755,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,33,43.019222746738635,-89.41925515700731,1,1227741,49582,1274,HALF_EMPTY,75,17,2025-11-06,61500,18175,1227741,20251106 17:31,1905,,2025-11-06T17:32:06.836755,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,46,43.06401382830924,-89.39923321313988,1,1227740,67659,1274,HALF_EMPTY,75,0,2025-11-06,60300,18375,1227740,20251106 17:31,2345,,2025-11-06T17:32:06.836755,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
