des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,0,43.01829558252336,-89.55317021619193,1,1227602,10137,504,EMPTY,55,37,2025-09-30,28500,13675,1227602,20250930 08:00,2012,,2025-09-30T08:01:12.023125
EPIC CAMPUS,False,91,43.05170033524996,-89.51796830837277,1,1227613,4378,512,HALF_EMPTY,55,15,2025-09-30,28620,13475,1227613,20250930 08:01,2010,,2025-09-30T08:01:12.023135
1-SPRECHER,False,155,43.05293265379262,-89.45124975944269,1,1230100,26544,506006,HALF_EMPTY,D,21,2025-09-30,27480,111D,1230100,20250930 08:01,131,,2025-09-30T08:01:14.625755
1-SPRECHER,False,43,43.09685496599,-89.3587102871605,1,1230133,59029,506006,HALF_EMPTY,D,22,2025-09-30,25680,114D,1230133,20250930 08:01,134,,2025-09-30T08:01:14.625761
1-SPRECHER,True,155,43.08570666666666,-89.26461333333333,1,1230099,92704,506006,EMPTY,D,0,2025-09-30,23880,112D,1230099,20250930 08:01,2014,,2025-09-30T08:01:14.625762
1-JUNCTION,False,224,43.10302395516193,-89.35080476642048,1,1230199,31068,506009,HALF_EMPTY,D,13,2025-09-30,27360,115C,1230199,20250930 08:01,106,,2025-09-30T08:01:14.625763
1-JUNCTION,False,226,43.05323188076729,-89.43503066482835,1,1230180,60690,506009,EMPTY,D,11,2025-09-30,25560,113D,1230180,20250930 08:01,152,,2025-09-30T08:01:14.625764
1-JUNCTION,False,179,43.057648333333326,-89.52812,1,1230196,92410,506009,EMPTY,D,0,2025-09-30,24000,111C,1230196,20250930 08:01,153,,2025-09-30T08:01:14.625765
2-AIRPORT,False,27,43.02392840350145,-89.47097706594859,1,1230136,39717,506338,EMPTY,D,0,2025-09-30,27420,126D,1230136,20250930 08:01,2206,,2025-09-30T08:01:14.625766
2-AIRPORT,False,43,43.074648333333336,-89.39012333333334,1,1230116,73851,506338,EMPTY,D,0,2025-09-30,25620,121D,1230116,20250930 08:00,113,,2025-09-30T08:01:14.625768
2-EPIC CAMPUS,False,4,43.137253333333334,-89.34653166666666,1,1230200,0,506350,EMPTY,D,0,2025-09-30,28860,124D,1230200,20250930 08:01,1907,,2025-09-30T08:01:14.625769
2-EPIC CAMPUS,False,138,43.07517728430842,-89.39127453983001,1,1230164,35887,506350,HALF_EMPTY,D,4,2025-09-30,27060,125D,1230164,20250930 08:01,2211,,2025-09-30T08:01:14.625770
2-EPIC CAMPUS,False,314,43.03506618062417,-89.45685257359001,1,1230198,61214,506350,EMPTY,D,16,2025-09-30,25500,122D,1230198,20250930 08:01,1903,,2025-09-30T08:01:14.625771
2-EPIC CAMPUS,False,105,42.99691333333333,-89.56372000000002,1,1230163,110211,506350,HALF_EMPTY,D,0,2025-09-30,23700,123D,1230163,20250930 08:01,1908,,2025-09-30T08:01:14.625771
JUNCTION,False,169,43.113387586093125,-89.33047970336555,1,1228620,29896,387,HALF_EMPTY,A,0,2025-09-30,27720,115A,1228620,20250930 08:01,2339,,2025-09-30T08:01:17.144390
JUNCTION,False,268,43.07528773724421,-89.44236448157504,1,1228640,66254,387,EMPTY,A,0,2025-09-30,25860,127A,1228640,20250930 08:01,2325,,2025-09-30T08:01:17.144397
