des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
NORTHPORT,False,44,43.09555590565366,-89.35470003004642,1,1229095,41849,1280,EMPTY,B,28,2025-11-06,62460,159B,1229095,20251106 17:56,2326,,2025-11-06T17:56:55.434410,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,33,43.10011391412219,-89.34881454894494,1,1229062,44149,1280,EMPTY,B,0,2025-11-06,61560,158B,1229062,20251106 17:56,2338,,2025-11-06T17:56:55.434410,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,232,43.07336040803937,-89.38609692389394,1,1230564,1329,506494,EMPTY,E,0,2025-11-06,64560,181E,1230564,20251106 17:56,138,,2025-11-06T17:56:57.732230,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,188,43.06557974630619,-89.45451094074554,1,1230554,25598,506494,EMPTY,E,21,2025-11-06,62760,117E,1230554,20251106 17:56,114,,2025-11-06T17:56:57.732230,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,69,43.01930812327864,-89.50768942734747,1,1230523,5085,506589,EMPTY,E,26,2025-11-06,64200,113E,1230523,20251106 17:56,1912,,2025-11-06T17:56:57.732230,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,91,43.06793569476787,-89.42620660547713,1,1230533,47954,506589,EMPTY,E,11,2025-11-06,62340,111E,1230533,20251106 17:56,107,,2025-11-06T17:56:57.732230,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,105,43.053485343901805,-89.4591465467724,1,1230110,24258,506006,EMPTY,D,18,2025-11-06,63480,114E,1230110,20251106 17:56,1901,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,41,43.07909568038851,-89.38361827571444,1,1230153,49942,506006,HALF_EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 17:56,987,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,154,43.085836666666665,-89.26466,1,1230109,92704,506006,EMPTY,D,0,2025-11-06,59820,115D,1230109,20251106 17:56,2208,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,268,43.0990639,-89.29236,1,1230219,15468,506009,EMPTY,D,22,2025-11-06,63900,114D,1230219,20251106 17:56,101,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,228,43.06748892568677,-89.413441158391,1,1230190,53232,506009,HALF_EMPTY,D,16,2025-11-06,62040,112D,1230190,20251106 17:56,1911,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,181,43.05751,-89.5281,1,1230216,92404,506009,EMPTY,D,0,2025-11-06,60240,115C,1230216,20251106 17:56,145,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,101,43.01263895272106,-89.47942175668142,1,1230127,33926,506661,EMPTY,D,19,2025-11-06,63540,123D,1230127,20251106 17:56,147,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,48,43.05710759136463,-89.42904517893876,1,1230154,59819,506661,EMPTY,D,0,2025-11-06,61620,126D,1230154,20251106 17:56,1908,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.13739,-89.34653666666667,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 17:56,110,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,176,43.033975460318054,-89.45763954728949,1,1230218,61516,506672,EMPTY,D,16,2025-11-06,61560,125D,1230218,20251106 17:56,986,,2025-11-06T17:57:00.017270,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,92,43.038300357580944,-89.5181068751197,1,1227608,25816,504,EMPTY,55,15,2025-11-06,63900,18775,1227608,20251106 17:56,021,,2025-11-06T17:57:02.353280,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,184,43.0057003190769,-89.55813913573229,1,1227619,30032,512,EMPTY,55,40,2025-11-06,63720,18575,1227619,20251106 17:56,996,,2025-11-06T17:57:02.353280,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,301,43.12107656961008,-89.32426952744814,1,1228644,25699,387,EMPTY,A,4,2025-11-06,63780,122A,1228644,20251106 17:56,2304,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,276,43.073417747830405,-89.40675994756678,1,1228627,56572,387,HALF_EMPTY,A,16,2025-11-06,61980,120A,1228627,20251106 17:56,2341,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,232,43.058280294701255,-89.52792114151033,1,1228623,95056,387,HALF_EMPTY,A,15,2025-11-06,60180,125A,1228623,20251106 17:56,2324,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,82,43.07301275549669,-89.45719548992986,1,1228579,23963,414,EMPTY,A,13,2025-11-06,63600,117A,1228579,20251106 17:56,2337,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,44,43.11278990690365,-89.33086799738145,1,1228578,65943,414,EMPTY,A,9,2025-11-06,61620,127A,1228578,20251106 17:56,2349,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,358,43.05914664364161,-89.52750127951222,1,1228549,1094,421,EMPTY,A,26,2025-11-06,64500,118A,1228549,20251106 17:56,2361,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07218124215862,-89.4063669792265,1,1228532,38636,421,FULL,A,15,2025-11-06,62580,126A,1228532,20251106 17:56,2359,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.12130144644064,-89.31775063839227,1,1228548,72857,421,HALF_EMPTY,A,36,2025-11-06,60720,111A,1228548,20251106 17:57,2307,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,8,43.15685166666667,-89.26688833333334,1,1228598,24,469,EMPTY,A,0,2025-11-06,64680,113A,1228598,20251106 17:56,2347,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,225,43.076879744303206,-89.38123981905918,1,1228615,50494,469,EMPTY,A,26,2025-11-06,62820,119A,1228615,20251106 17:56,2344,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,271,43.060822091340306,-89.487242065572,1,1228597,84279,469,HALF_EMPTY,A,12,2025-11-06,61020,121A,1228597,20251106 17:56,2339,,2025-11-06T17:57:04.653469,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,149,43.05892182487987,-89.40055371693282,1,1227765,8323,1252,EMPTY,75,22,2025-11-06,63480,18375,1227765,20251106 17:56,2345,,2025-11-06T17:57:06.957117,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,91,43.015438431547885,-89.47147770427338,1,1227743,34891,1274,HALF_EMPTY,75,26,2025-11-06,63300,18275,1227743,20251106 17:57,111,,2025-11-06T17:57:06.957117,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,11,43.056526492363396,-89.3989610972622,1,1227742,64598,1274,HALF_EMPTY,75,0,2025-11-06,62400,18675,1227742,20251106 17:57,2314,,2025-11-06T17:57:06.957117,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
