des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,1,43.119470356791226,-89.3304726051923,1,1228781,68581,506161,HALF_EMPTY,A,24,2025-09-28,50340,311A,1228781,20250928 14:49,2305,,2025-09-28T14:49:35.865275
2-AMERICAN CENTER VIA HIGH CROSSING,False,88,43.07526676432552,-89.45156757357938,1,1228797,26159,506162,HALF_EMPTY,A,5,2025-09-28,52140,313A,1228797,20250928 14:49,2303,,2025-09-28T14:49:35.865281
2-AMERICAN CENTER VIA HIGH CROSSING,False,269,43.153774999999996,-89.315755,1,1228796,98846,506162,EMPTY,A,1,2025-09-28,48540,315A,1228796,20250928 14:38,2320,,2025-09-28T14:49:35.865281
JUNCTION VIA HIGH CROSSING,False,220,43.10162003440383,-89.34782343750581,1,1228835,37690,506168,EMPTY,A,19,2025-09-28,51960,314A,1228835,20250928 14:49,2315,,2025-09-28T14:49:35.865282
JUNCTION VIA HIGH CROSSING,False,270,43.0608826001772,-89.48158337734763,1,1228818,83973,506367,EMPTY,A,39,2025-09-28,50100,312A,1228818,20250928 14:49,2308,,2025-09-28T14:49:35.865283
EAST TOWNE,False,103,43.03520977341506,-89.37263252171354,1,1231204,17076,373,EMPTY,G,30,2025-09-28,52800,319G,1231204,20250928 14:49,151,,2025-09-28T14:49:38.148702
EAST TOWNE,False,192,43.107200709104134,-89.31007414657986,1,1231203,67342,373,EMPTY,G,20,2025-09-28,51000,318G,1231203,20250928 14:49,2203,,2025-09-28T14:49:38.148707
SOUTH TRANSFER,False,177,43.08341127718178,-89.31625928800493,1,1231240,31011,505531,EMPTY,G,17,2025-09-28,52020,314G,1231240,20250928 14:49,1908,,2025-09-28T14:49:38.148707
SOUTH TRANSFER,False,29,43.03914499999999,-89.39465833333334,1,1231239,88193,505531,EMPTY,G,0,2025-09-28,50220,317G,1231239,20250928 14:49,2213,,2025-09-28T14:49:38.148708
2-SOUTH RIDGE,False,1,43.11308166666666,-89.47203499999999,1,1232721,41385,490,EMPTY,R,0,2025-09-28,51840,313C,1232721,20250928 14:49,1907,,2025-09-28T14:49:40.442574
U.W. HOSPITAL,False,58,43.07544213000943,-89.5053827516181,1,1232705,16628,516,EMPTY,R,30,2025-09-28,52680,311C,1232705,20250928 14:49,110,,2025-09-28T14:49:40.442579
MEMORIAL UNION VIA EAGLE HEIGHTS,False,274,43.07592833333333,-89.40016166666668,1,1228129,2,506364,EMPTY,80,0,2025-09-28,53400,5080,1228129,20250928 14:49,114,,2025-09-28T14:49:42.712368
MEMORIAL UNION VIA EAGLE HEIGHTS,False,177,43.07647279738165,-89.42438755852245,1,1228147,28183,506364,EMPTY,80,0,2025-09-28,51900,4180,1228147,20250928 14:49,2205,,2025-09-28T14:49:42.712373
EAST TOWNE VIA HAYES,False,144,43.12846670841769,-89.30900317843472,1,1232428,17470,431,EMPTY,P,0,2025-09-28,52680,311G,1232428,20250928 14:48,138,,2025-09-28T14:49:44.991878
SHEBOYGAN VIA MIDDLETON,False,251,43.07499711761495,-89.52766120825251,1,1230863,7530,506311,EMPTY,F,0,2025-09-28,53100,312F,1230863,20250928 14:49,136,,2025-09-28T14:49:47.284457
SHEBOYGAN VIA MIDDLETON,False,102,43.072959844179245,-89.457323213782,1,1230862,55285,506311,EMPTY,F,3,2025-09-28,51360,313F,1230862,20250928 14:49,119,,2025-09-28T14:49:47.284462
JUNCTION VIA MIDDLETON,False,270,43.111522158701305,-89.5093023604718,1,1230894,23353,506313,EMPTY,F,16,2025-09-28,52560,311F,1230894,20250928 14:49,2007,,2025-09-28T14:49:47.284463
SOUTH TRANSFER,False,181,43.05682232070201,-89.5038845707742,1,1231566,3186,350,EMPTY,H,2,2025-09-28,53280,312G,1231566,20250928 14:49,132,,2025-09-28T14:49:49.557061
SOUTH TRANSFER,False,0,43.0293769443261,-89.41469164317866,1,1231565,47551,350,HALF_EMPTY,H,10,2025-09-28,51480,316G,1231565,20250928 14:49,1913,,2025-09-28T14:49:49.557070
WEST TOWNE,False,263,43.03483759902769,-89.43807576656025,1,1231601,19352,400,EMPTY,H,30,2025-09-28,52620,320G,1231601,20250928 14:49,125,,2025-09-28T14:49:49.557071
OWL CREEK,False,177,43.12112857626561,-89.32463032361836,1,1232051,41477,1239,EMPTY,L,96,2025-09-28,51720,312L,1232051,20250928 14:49,998,,2025-09-28T14:49:51.837162
CHEROKEE,False,97,43.09818792320606,-89.31831591636437,1,1232038,37728,1265,EMPTY,L,0,2025-09-28,51720,311L,1232038,20250928 14:49,1915,,2025-09-28T14:49:51.837167
DOWNTOWN S.P.,False,267,43.187147893974796,-89.25694658468176,1,1232917,48624,436,EMPTY,S,40,2025-09-28,51900,311S,1232917,20250928 14:49,131,,2025-09-28T14:49:54.117599
FITCHBURG-CADDIS,False,0,43.138871329691256,-89.3977661,1,1229406,8077,506170,EMPTY,B,24,2025-09-28,53040,343B,1229406,20250928 14:49,2313,,2025-09-28T14:49:56.395340
FITCHBURG-CADDIS,False,283,43.07334873061249,-89.39882713858154,1,1229405,50848,506170,HALF_EMPTY,B,21,2025-09-28,51240,339B,1229405,20250928 14:49,2326,,2025-09-28T14:49:56.395344
FITCHBURG-CADDIS,False,52,43.01958166666667,-89.42092499999998,1,1229404,77370,506170,EMPTY,B,0,2025-09-28,49440,342B,1229404,20250928 14:49,2341,,2025-09-28T14:49:56.395345
NORTHPORT,False,136,43.07025314721704,-89.39088193873722,1,1229368,27915,506366,EMPTY,B,2,2025-09-28,51660,341B,1229368,20250928 14:49,2353,,2025-09-28T14:49:56.395346
