des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
EPIC CAMPUS,False,225,43.072611,-89.387111,1,1227769,1731,1252,EMPTY,75,3,2025-11-06,58980,18475,1227769,20251106 16:25,122,,2025-11-06T16:25:53.338453,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,270,43.01557201753735,-89.47189674216068,1,1227762,39098,1252,EMPTY,75,20,2025-11-06,57480,18275,1227762,20251106 16:25,111,,2025-11-06T16:26:02.156748,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST MAIN,False,64,43.176468435911325,-89.26183337398867,1,1232973,8757,394,EMPTY,W,31,2025-11-06,58800,112S,1232973,20251106 16:25,2214,,2025-11-06T16:26:04.447945,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,97,43.05654609269068,-89.50020067260438,1,1231790,4249,506535,EMPTY,J,15,2025-11-06,58800,120G,1231790,20251106 16:26,132,,2025-11-06T16:26:06.786073,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,114,43.07259043987088,-89.4083801383793,1,1231773,42764,506535,EMPTY,J,22,2025-11-06,57000,119G,1231773,20251106 16:26,2201,,2025-11-06T16:26:06.786073,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,254,43.06078415092085,-89.44381385602139,1,1231820,20858,506536,HALF_EMPTY,J,22,2025-11-06,57900,118G,1231820,20251106 16:26,2004,,2025-11-06T16:26:06.786073,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,11,43.03289722120902,-89.52632502675131,1,1227606,22431,504,EMPTY,55,24,2025-11-06,58500,18175,1227606,20251106 16:25,1905,,2025-11-06T16:26:09.060953,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,208,43.044000045944415,-89.5037129555791,1,1231426,8171,350,HALF_EMPTY,H,30,2025-11-06,58680,116G,1231426,20251106 16:26,2007,,2025-11-06T16:26:11.395583,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,90,43.03858482410183,-89.40154209931129,1,1231425,53217,350,HALF_EMPTY,H,26,2025-11-06,56880,112G,1231425,20251106 16:26,130,,2025-11-06T16:26:11.395583,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,42,43.03511572075078,-89.45726765831813,1,1231463,25504,400,EMPTY,H,18,2025-11-06,57900,121G,1231463,20251106 16:26,2013,,2025-11-06T16:26:11.395583,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,81,43.07197739469167,-89.39768362849131,1,1227729,10956,489,HALF_EMPTY,65,2,2025-11-06,58200,18265,1227729,20251106 16:25,139,,2025-11-06T16:26:13.668509,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,272,43.00717998231912,-89.39438575055182,1,1227728,46374,489,EMPTY,65,18,2025-11-06,56400,18165,1227728,20251106 16:25,141,,2025-11-06T16:26:13.668509,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
