des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
CAPITOL SQUARE,False,107,43.073160946268025,-89.43327064144786,1,1230513,44411,506369,HALF_EMPTY,E,0,2025-10-01,27780,117E,1230513,20251001 08:13,2015,,2025-10-01T08:13:31.968842
MCKEE,False,270,43.06794000012789,-89.42803335542325,1,1230561,13388,506370,HALF_EMPTY,E,41,2025-10-01,28560,112E,1230561,20251001 08:13,2004,,2025-10-01T08:13:31.968849
JUNCTION,False,306,42.996799524395826,-89.56296676333189,1,1227603,273,504,HALF_EMPTY,55,13,2025-10-01,29700,13775,1227603,20251001 08:13,2307,,2025-10-01T08:13:34.391169
JUNCTION,False,288,43.057516666666665,-89.52811500000001,1,1227602,34958,504,EMPTY,55,0,2025-10-01,28500,13675,1227602,20251001 08:13,146,,2025-10-01T08:13:34.391174
EPIC CAMPUS,False,173,43.01566845133712,-89.55317459580492,1,1227613,25566,512,HALF_EMPTY,55,0,2025-10-01,28620,13475,1227613,20251001 08:13,2014,,2025-10-01T08:13:34.391176
1-SPRECHER,False,176,43.04665484966802,-89.50323444248492,1,1230135,9648,506006,EMPTY,D,21,2025-10-01,29280,111C,1230135,20251001 08:13,145,,2025-10-01T08:13:36.749588
1-SPRECHER,False,36,43.067144497181914,-89.41366296588976,1,1230100,39847,506006,FULL,D,0,2025-10-01,27480,111D,1230100,20251001 08:13,154,,2025-10-01T08:13:36.749592
1-SPRECHER,False,83,43.09816291924503,-89.32087784696786,1,1230133,70423,506006,EMPTY,D,8,2025-10-01,25680,114D,1230133,20251001 08:13,2207,,2025-10-01T08:13:36.749593
1-JUNCTION,False,266,43.09926119480528,-89.28019542561692,1,1230181,12285,506009,EMPTY,D,12,2025-10-01,29160,112D,1230181,20251001 08:13,996,,2025-10-01T08:13:36.749593
1-JUNCTION,False,225,43.07925432865168,-89.38549778047889,1,1230199,43341,506009,EMPTY,D,11,2025-10-01,27360,115C,1230199,20251001 08:13,995,,2025-10-01T08:13:36.749594
1-JUNCTION,False,271,43.05372627374021,-89.46002350512062,1,1230180,68704,506009,EMPTY,D,27,2025-10-01,25560,113D,1230180,20251001 08:13,2010,,2025-10-01T08:13:36.749595
2-AIRPORT,False,71,42.989041934143756,-89.54093307111343,1,1230117,9786,506338,EMPTY,D,25,2025-10-01,29220,123D,1230117,20251001 08:13,100,,2025-10-01T08:13:36.749595
2-AIRPORT,False,42,43.04101494636068,-89.44747368118132,1,1230136,51971,506338,HALF_EMPTY,D,22,2025-10-01,27420,126D,1230136,20251001 08:13,2013,,2025-10-01T08:13:36.749596
2-AIRPORT,False,356,43.1295981779169,-89.36354417267141,1,1230116,96978,506338,EMPTY,D,0,2025-10-01,25620,121D,1230116,20251001 08:13,131,,2025-10-01T08:13:36.749596
2-EPIC CAMPUS,False,183,43.127847112767604,-89.3635356196437,1,1230200,13181,506350,EMPTY,D,31,2025-10-01,28860,124D,1230200,20251001 08:13,159,,2025-10-01T08:13:36.749597
2-EPIC CAMPUS,False,231,43.06515605558356,-89.41682106869901,1,1230164,44910,506350,EMPTY,D,0,2025-10-01,27060,125D,1230164,20251001 08:13,986,,2025-10-01T08:13:36.749597
2-EPIC CAMPUS,False,99,43.0154037,-89.49901,1,1230198,82505,506350,EMPTY,D,0,2025-10-01,25500,122D,1230198,20251001 08:13,2201,,2025-10-01T08:13:36.749598
CAPITOL SQUARE VIA MIDDLETON,False,0,43.07494123230196,-89.52689,1,1230714,7362,506312,EMPTY,F,13,2025-10-01,29340,114A,1230714,20251001 08:13,2362,,2025-10-01T08:13:39.114081
CAPITOL SQUARE VIA MIDDLETON,False,119,43.08400353821629,-89.47742534809414,1,1230713,47503,506312,HALF_EMPTY,F,1,2025-10-01,27540,124A,1230713,20251001 08:13,2361,,2025-10-01T08:13:39.114086
