des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,47,43.12069700148286,-89.32682939966298,1,1228782,69809,506161,HALF_EMPTY,A,31,2025-09-28,53940,316A,1228782,20250928 15:53,2323,,2025-09-28T15:53:40.000669
2-AMERICAN CENTER VIA HIGH CROSSING,False,122,43.0721387041003,-89.4070802681609,1,1228798,38299,506162,HALF_EMPTY,A,0,2025-09-28,55740,312A,1228798,20250928 15:53,2308,,2025-09-28T15:53:40.000674
JUNCTION VIA HIGH CROSSING,False,235,43.096090518378986,-89.35428721651736,1,1228836,40299,506168,HALF_EMPTY,A,22,2025-09-28,55560,311A,1228836,20250928 15:53,2305,,2025-09-28T15:53:40.000675
JUNCTION VIA HIGH CROSSING,False,175,43.05772833333334,-89.52795666666667,1,1228835,97042,506168,EMPTY,A,0,2025-09-28,51960,314A,1228835,20250928 15:53,2315,,2025-09-28T15:53:40.000675
JUNCTION VIA HIGH CROSSING,False,259,43.072955867081205,-89.46390738502045,1,1228819,75608,506367,EMPTY,A,0,2025-09-28,53700,315A,1228819,20250928 15:53,2320,,2025-09-28T15:53:40.000676
EAST TOWNE,False,136,43.033413844416316,-89.36636915120951,1,1231206,18938,373,EMPTY,G,0,2025-09-28,56400,312G,1231206,20250928 15:53,132,,2025-09-28T15:53:42.269338
EAST TOWNE,False,60,43.108601083755744,-89.29913876780502,1,1231205,71280,373,HALF_EMPTY,G,25,2025-09-28,54600,316G,1231205,20250928 15:53,1913,,2025-09-28T15:53:42.269342
SOUTH TRANSFER,False,137,43.12849333333334,-89.30892999999999,1,1231243,26,505531,EMPTY,G,0,2025-09-28,57420,319G,1231243,20250928 15:53,151,,2025-09-28T15:53:42.269343
SOUTH TRANSFER,False,177,43.053540083945194,-89.32538642200261,1,1231242,46513,505531,EMPTY,G,27,2025-09-28,55620,318G,1231242,20250928 15:53,2203,,2025-09-28T15:53:42.269343
SOUTH TRANSFER,False,28,43.03913833333333,-89.39470666666666,1,1231241,88193,505531,EMPTY,G,0,2025-09-28,53820,311G,1231241,20250928 15:53,138,,2025-09-28T15:53:42.269344
2-SOUTH RIDGE,False,318,43.113063333333336,-89.47203166666668,1,1232722,41385,490,EMPTY,R,0,2025-09-28,55440,312C,1232722,20250928 15:53,145,,2025-09-28T15:53:44.539675
U.W. HOSPITAL,False,90,43.07422201352609,-89.47428904516951,1,1232706,25367,516,EMPTY,R,35,2025-09-28,56280,315C,1232706,20250928 15:53,106,,2025-09-28T15:53:44.539680
1-JUNCTION,False,186,43.07659833333334,-89.42910666666667,1,1232738,70,528,EMPTY,R,0,2025-09-28,57240,314C,1232738,20250928 15:53,1911,,2025-09-28T15:53:44.539681
MEMORIAL UNION VIA EAGLE HEIGHTS,False,243,43.08629725989754,-89.43866251548758,1,1228130,15740,506364,EMPTY,80,0,2025-09-28,56400,5080,1228130,20250928 15:53,114,,2025-09-28T15:53:46.811050
MEMORIAL UNION VIA EAGLE HEIGHTS,False,34,43.0730431581552,-89.39731896539212,1,1228148,39437,506364,HALF_EMPTY,80,0,2025-09-28,54900,4180,1228148,20250928 15:53,2205,,2025-09-28T15:53:46.811055
SHEBOYGAN VIA MIDDLETON,False,46,43.0941294168992,-89.52461573825178,1,1230865,18504,506311,EMPTY,F,15,2025-09-28,56700,313F,1230865,20250928 15:53,119,,2025-09-28T15:53:49.076460
JUNCTION VIA MIDDLETON,False,169,43.10170775920114,-89.51139004669147,1,1230896,27341,506313,EMPTY,F,20,2025-09-28,56160,312F,1230896,20250928 15:53,136,,2025-09-28T15:53:49.076465
SOUTH TRANSFER,False,92,43.038488059082255,-89.39618534871076,1,1231567,54636,350,EMPTY,H,24,2025-09-28,55080,313G,1231567,20250928 15:53,148,,2025-09-28T15:53:51.355498
WEST TOWNE,False,341,43.03424478259418,-89.45744995392697,1,1231603,25163,400,EMPTY,H,15,2025-09-28,56220,314G,1231603,20250928 15:53,1908,,2025-09-28T15:53:51.355503
WEST TOWNE,False,1,43.051610886144125,-89.50301221256076,1,1231602,49704,400,EMPTY,H,0,2025-09-28,54420,317G,1231602,20250928 15:53,2213,,2025-09-28T15:53:51.355503
