des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
2-AMERICAN CENTER,False,89,43.06051172991945,-89.51302713265774,1,1228710,5344,414,EMPTY,A,9,2025-11-15,70260,220A,1228710,20251115 19:35,2315,,2025-11-15T19:35:54.071163,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
2-AMERICAN CENTER,False,42,43.14062620070148,-89.2916072096212,1,1228709,82784,414,EMPTY,A,52,2025-11-15,67560,216A,1228709,20251115 19:35,2360,,2025-11-15T19:35:54.071163,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.074775314628766,-89.38918989193415,1,1228665,43647,421,EMPTY,A,0,2025-11-15,68460,217A,1228665,20251115 19:35,2325,,2025-11-15T19:35:54.071163,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,227,43.131606706773276,-89.30324330209375,1,1228743,19478,469,EMPTY,A,16,2025-11-15,69960,214A,1228743,20251115 19:35,2362,,2025-11-15T19:35:54.071163,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,167,43.05793666666667,-89.52798333333334,1,1228769,96630,469,EMPTY,A,0,2025-11-15,66360,213A,1228769,20251115 19:35,2353,,2025-11-15T19:35:54.071163,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
SHEBOYGAN VIA MIDDLETON,False,148,43.104261647134244,-89.48682418307135,1,1230808,39698,347,EMPTY,F,15,2025-11-15,69360,212F,1230808,20251115 19:35,2013,,2025-11-15T19:35:56.375226,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,255,43.07305884902445,-89.46385330296526,1,1230840,1809,481,EMPTY,F,3,2025-11-15,70560,213F,1230840,20251115 19:35,2205,,2025-11-15T19:35:56.375226,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,180,43.05877950792581,-89.52780289496222,1,1230839,55580,481,EMPTY,F,25,2025-11-15,68760,211F,1230839,20251115 19:35,128,,2025-11-15T19:35:56.375226,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
2-BUCKEYE,False,342,43.07756500000001,-89.42906166666668,1,1229846,97,327,EMPTY,C,0,2025-11-15,70620,212C,1229846,20251115 19:35,139,,2025-11-15T19:35:58.648215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
1-SPRECHER,False,42,43.081623588749125,-89.36477868891221,1,1229830,24422,349,EMPTY,C,0,2025-11-15,68820,215C,1229830,20251115 19:35,152,,2025-11-15T19:35:58.648215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,315,43.07115084304461,-89.38842733512855,1,1229865,39070,508,HALF_EMPTY,C,7,2025-11-15,68760,211C,1229865,20251115 19:35,2204,,2025-11-15T19:35:58.648215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,226,43.08983425082749,-89.36281688714702,1,1229320,38096,1278,EMPTY,B,34,2025-11-15,69300,259B,1229320,20251115 19:35,2308,,2025-11-15T19:36:00.930336,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,52,43.01940333333334,-89.42122666666667,1,1229288,76998,1278,EMPTY,B,0,2025-11-15,67500,258B,1229288,20251115 19:35,2345,,2025-11-15T19:36:00.930336,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
NORTHPORT,False,0,43.040131678022,-89.39394042111631,1,1229259,12845,1280,EMPTY,B,20,2025-11-15,69840,257B,1229259,20251115 19:35,2323,,2025-11-15T19:36:00.930336,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
NORTHPORT,False,45,43.097267761009505,-89.35247333740908,1,1229258,42716,1280,EMPTY,B,30,2025-11-15,68520,255B,1229258,20251115 19:35,2338,,2025-11-15T19:36:00.930336,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
