des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,89,43.08381506480073,-89.31803678112271,1,1229834,41283,327,EMPTY,C,27,2025-09-27,27540,212C,1229834,20250927 08:12,136,,2025-09-27T08:12:22.813796
1-SPRECHER,False,110,43.07269230222094,-89.43124057138736,1,1229819,4073,349,EMPTY,C,26,2025-09-27,29340,214C,1229819,20250927 08:12,119,,2025-09-27T08:12:22.813801
U.W. HOSPITAL,False,267,43.08387688472003,-89.31992647726705,1,1229854,14923,508,EMPTY,C,31,2025-09-27,29100,215C,1229854,20250927 08:12,2013,,2025-09-27T08:12:22.813801
U.W. HOSPITAL,False,268,43.07352214761724,-89.41389292036514,1,1229871,49064,515,EMPTY,C,15,2025-09-27,27180,213C,1229871,20250927 08:12,145,,2025-09-27T08:12:22.813802
FITCHBURG-CADDIS,False,270,43.13379000011172,-89.39268653248442,1,1229268,5200,506332,EMPTY,B,33,2025-09-27,29280,234B,1229268,20250927 08:12,2312,,2025-09-27T08:12:25.102513
FITCHBURG-CADDIS,False,221,43.090903100892966,-89.36133918229518,1,1229296,37422,506332,EMPTY,B,30,2025-09-27,28380,238B,1229296,20250927 08:12,2320,,2025-09-27T08:12:25.102517
FITCHBURG-CADDIS,False,271,43.0732819568017,-89.40038490394454,1,1229267,50825,506332,EMPTY,B,1,2025-09-27,27480,237B,1229267,20250927 08:12,2322,,2025-09-27T08:12:25.102518
FITCHBURG-CADDIS,False,53,43.019571666666664,-89.420915,1,1229316,76997,506332,EMPTY,B,0,2025-09-27,26580,232B,1229316,20250927 08:12,2331,,2025-09-27T08:12:25.102519
NORTHPORT,False,89,43.03858570008462,-89.40158991463471,1,1229207,9535,506333,EMPTY,B,26,2025-09-27,29160,236B,1229207,20250927 08:12,2308,,2025-09-27T08:12:25.102519
NORTHPORT,False,131,43.073267691631244,-89.3844099431354,1,1229235,30182,506333,EMPTY,B,0,2025-09-27,28260,233B,1229235,20250927 08:12,2359,,2025-09-27T08:12:25.102520
NORTHPORT,False,0,43.106838109191465,-89.35124,1,1229206,46783,506333,EMPTY,B,11,2025-09-27,27360,235B,1229206,20250927 08:12,2347,,2025-09-27T08:12:25.102520
MEMORIAL UNION VIA EAGLE HEIGHTS,False,359,43.07592362520153,-89.40060099299691,1,1228063,122,386,EMPTY,80,0,2025-09-27,29700,2280,1228063,20250927 08:12,1908,,2025-09-27T08:12:27.385379
JUNCTION,False,89,43.153705600236194,-89.3149952749461,1,1228751,292,506325,EMPTY,A,28,2025-09-27,29460,221A,1228751,20250927 08:12,2334,,2025-09-27T08:12:29.665001
JUNCTION,False,200,43.07482973254309,-89.38802019764424,1,1228747,51356,506325,EMPTY,A,9,2025-09-27,27660,219A,1228747,20250927 08:12,2353,,2025-09-27T08:12:29.665004
JUNCTION,False,98,43.0591930607149,-89.52861733198749,1,1228767,94375,506325,EMPTY,A,22,2025-09-27,25860,211A,1228767,20250927 08:12,2342,,2025-09-27T08:12:29.665005
2-AMERICAN CENTER,False,115,43.07287512145604,-89.40923249640836,1,1228687,37650,506326,EMPTY,A,0,2025-09-27,28320,216A,1228687,20250927 08:12,2338,,2025-09-27T08:12:29.665006
2-AMERICAN CENTER,False,210,43.14722,-89.29121,1,1228686,89032,506326,EMPTY,A,31,2025-09-27,26520,218A,1228686,20250927 08:12,2317,,2025-09-27T08:12:29.665006
1-SUN PRAIRIE VIA HIGH CROSSING,False,88,43.06062623264614,-89.50386557523787,1,1228654,7782,506327,EMPTY,A,21,2025-09-27,29220,217A,1228654,20250927 08:12,2315,,2025-09-27T08:12:29.665007
