des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,0,43.02282932991842,-89.55310018553492,1,1227609,11793,504,HALF_EMPTY,55,37,2025-09-29,66300,18375,1227609,20250929 18:32,2328,,2025-09-29T18:32:51.775706
EPIC CAMPUS,False,83,42.99686166666667,-89.56403166666665,1,1227620,35097,512,EMPTY,55,0,2025-09-29,65520,18775,1227620,20250929 18:32,990,,2025-09-29T18:32:51.775710
1-SPRECHER,False,48,43.05235430909042,-89.4360805832187,1,1230155,31825,506006,EMPTY,D,24,2025-09-29,65400,115C,1230155,20250929 18:32,107,,2025-09-29T18:32:54.075397
1-SPRECHER,False,100,43.10007751248294,-89.34823824111511,1,1230110,63397,506006,EMPTY,D,0,2025-09-29,63480,114E,1230110,20250929 18:32,2009,,2025-09-29T18:32:54.075401
1-JUNCTION,False,268,43.098925054302704,-89.30121255356852,1,1230191,17720,506009,EMPTY,D,31,2025-09-29,66180,115D,1230191,20250929 18:32,2007,,2025-09-29T18:32:54.075402
1-JUNCTION,False,227,43.05279,-89.43569,1,1230219,60929,506009,HALF_EMPTY,D,0,2025-09-29,63900,114D,1230219,20250929 18:32,2011,,2025-09-29T18:32:54.075403
2-AIRPORT,False,33,43.0008333793067,-89.50001299911246,1,1230156,22133,506338,EMPTY,D,16,2025-09-29,65820,122D,1230156,20250929 18:32,2203,,2025-09-29T18:32:54.075403
2-AIRPORT,False,44,43.08130313431328,-89.38064243389768,1,1230127,77357,506338,HALF_EMPTY,D,24,2025-09-29,63540,123D,1230127,20250929 18:32,134,,2025-09-29T18:32:54.075404
2-AIRPORT,False,2,43.135438709405015,-89.346473947421,1,1230154,107526,506338,EMPTY,D,15,2025-09-29,61620,126D,1230154,20250929 18:32,1908,,2025-09-29T18:32:54.075404
2-VERONA,False,261,43.07317910535062,-89.3942883660729,1,1230220,36338,506346,HALF_EMPTY,D,9,2025-09-29,65160,121D,1230220,20250929 18:32,135,,2025-09-29T18:32:54.075405
2-EPIC CAMPUS,False,300,43.01255531112556,-89.4791837111959,1,1230174,75895,506350,EMPTY,D,17,2025-09-29,63360,124D,1230174,20250929 18:32,153,,2025-09-29T18:32:54.075406
JUNCTION,False,227,43.11284566578827,-89.3309433131226,1,1228643,30142,387,HALF_EMPTY,A,1,2025-09-29,65640,112A,1228643,20250929 18:32,2357,,2025-09-29T18:32:56.376440
