des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,79,43.14189586952492,-89.39247061312925,1,1229108,10501,1278,EMPTY,B,5,2025-09-26,27420,134B,1229108,20250926 07:43,2315,,2025-09-26T07:43:42.147655
FITCHBURG-CADDIS,False,150,43.106683738443806,-89.35142128029523,1,1229137,30265,1278,HALF_EMPTY,B,5,2025-09-26,26520,133B,1229137,20250926 07:43,2331,,2025-09-26T07:43:42.147661
FITCHBURG-CADDIS,False,227,43.074737659583555,-89.3917451865242,1,1229107,48299,1278,EMPTY,B,12,2025-09-26,25620,135B,1229107,20250926 07:43,2317,,2025-09-26T07:43:42.147663
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229157,64352,1278,EMPTY,B,0,2025-09-26,24720,139B,1229157,20250926 07:43,2318,,2025-09-26T07:43:42.147664
FITCHBURG-CADDIS,False,53,43.01957833333333,-89.42089,1,1229106,75910,1278,EMPTY,B,0,2025-09-26,23820,131B,1229106,20250926 07:43,2314,,2025-09-26T07:43:42.147665
NORTHPORT,False,77,43.03848633847004,-89.39760054209299,1,1229043,10625,1280,EMPTY,B,16,2025-09-26,27420,137B,1229043,20250926 07:43,2359,,2025-09-26T07:43:42.147667
NORTHPORT,False,336,43.06541321867792,-89.40053612731083,1,1229075,22599,1280,HALF_EMPTY,B,0,2025-09-26,26520,132B,1229075,20250926 07:43,2301,,2025-09-26T07:43:42.147668
NORTHPORT,False,45,43.09780765273952,-89.35172968637794,1,1229042,42996,1280,EMPTY,B,35,2025-09-26,25620,136B,1229042,20250926 07:43,2342,,2025-09-26T07:43:42.147669
NORTHPORT,False,275,43.13379501166226,-89.37315508618008,1,1229074,60847,1280,EMPTY,B,1,2025-09-26,24720,138B,1229074,20250926 07:43,2356,,2025-09-26T07:43:42.147670
JUNCTION,False,89,43.153722233694594,-89.30915311383662,1,1228620,1857,387,HALF_EMPTY,A,26,2025-09-26,27720,115A,1228620,20250926 07:43,2358,,2025-09-26T07:43:44.452998
