des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
EPIC CAMPUS,False,270,43.015491106392616,-89.45734919600844,1,1227761,35186,1252,EMPTY,75,35,2025-11-06,55680,18175,1227761,20251106 15:48,1905,,2025-11-06T15:48:20.660105,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST MAIN,False,25,43.15687666666666,-89.26722,1,1232971,43671,394,EMPTY,W,0,2025-11-06,55200,111S,1232971,20251106 15:48,1904,,2025-11-06T15:48:30.350333,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,91,43.07213248150603,-89.40266996908056,1,1231789,44331,506535,EMPTY,J,0,2025-11-06,55200,113G,1231789,20251106 15:48,134,,2025-11-06T15:48:32.600228,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,171,43.07130625671778,-89.42864937696316,1,1231804,14581,506536,HALF_EMPTY,J,20,2025-11-06,56100,116G,1231804,20251106 15:48,2007,,2025-11-06T15:48:32.600228,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,93,43.060546875054385,-89.50364568037884,1,1231425,1368,350,EMPTY,H,22,2025-11-06,56880,112G,1231425,20251106 15:48,130,,2025-11-06T15:48:34.853130,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,201,43.027958983989585,-89.42596611259391,1,1231424,43145,350,HALF_EMPTY,H,21,2025-11-06,55080,114G,1231424,20251106 15:48,2215,,2025-11-06T15:48:34.853130,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,263,43.03463943834559,-89.44039370483375,1,1231462,19969,400,EMPTY,H,22,2025-11-06,56100,120G,1231462,20251106 15:48,132,,2025-11-06T15:48:34.853130,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,290,43.06399580205098,-89.5073749273258,1,1231461,56336,400,EMPTY,H,0,2025-11-06,54300,119G,1231461,20251106 15:48,2201,,2025-11-06T15:48:34.853130,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
DOWNTOWN S.P.,False,272,43.1875489062839,-89.23627489386205,1,1232887,43062,436,EMPTY,S,24,2025-11-06,55500,112S,1232887,20251106 15:48,2214,,2025-11-06T15:48:37.146050,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,90,43.075139220220876,-89.41117997561818,1,1227728,6436,489,HALF_EMPTY,65,20,2025-11-06,56400,18165,1227728,20251106 15:48,141,,2025-11-06T15:48:39.447509,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-EPIC CAMPUS,False,219,43.048441190470484,-89.43874565777189,1,1230214,53515,1302,EMPTY,D,20,2025-11-06,54240,181D,1230214,20251106 15:48,143,,2025-11-06T15:48:41.705046,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,262,42.98771598557516,-89.55670931155292,1,1230171,104096,1302,HALF_EMPTY,D,33,2025-11-06,52440,121D,1230171,20251106 15:48,110,,2025-11-06T15:48:41.706521,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,91,43.05015827392722,-89.50469913301043,1,1230108,8011,506006,EMPTY,D,31,2025-11-06,56220,112D,1230108,20251106 15:48,1911,,2025-11-06T15:48:41.706521,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,45,43.085619564279405,-89.37447906480504,1,1230149,53356,506006,HALF_EMPTY,D,26,2025-11-06,54540,115C,1230149,20251106 15:48,145,,2025-11-06T15:48:41.706521,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,152,43.08580666666667,-89.26466,1,1230107,92704,506006,EMPTY,D,0,2025-11-06,52800,114E,1230107,20251106 15:48,1901,,2025-11-06T15:48:41.706521,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,254,43.09988764180725,-89.26219182359654,1,1230215,7690,506009,EMPTY,D,0,2025-11-06,56580,113C,1230215,20251106 15:48,987,,2025-11-06T15:48:41.706521,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
