des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,0,43.05773333333333,-89.52812833333334,1,1227608,35032,504,EMPTY,55,0,2025-09-29,63900,18775,1227608,20250929 18:08,990,,2025-09-29T18:08:36.551228
1-SPRECHER,False,289,43.05754333333333,-89.52811833333332,1,1230155,101,506006,EMPTY,D,0,2025-09-29,65400,115C,1230155,20250929 18:08,107,,2025-09-29T18:08:38.811752
1-SPRECHER,False,35,43.06717591130753,-89.41363184836212,1,1230110,39862,506006,EMPTY,D,2,2025-09-29,63480,114E,1230110,20250929 18:08,2009,,2025-09-29T18:08:38.811756
1-SPRECHER,False,83,43.09852766084397,-89.3109071465698,1,1230153,72929,506006,EMPTY,D,26,2025-09-29,61620,113C,1230153,20250929 18:08,998,,2025-09-29T18:08:38.811757
1-SPRECHER,True,161,43.085608333333326,-89.26455333333334,1,1230109,92704,506006,EMPTY,D,0,2025-09-29,59820,115D,1230109,20250929 18:08,2007,,2025-09-29T18:08:38.811758
1-JUNCTION,False,240,43.089649369274255,-89.36925448025684,1,1230219,37882,506009,EMPTY,D,16,2025-09-29,63900,114D,1230219,20250929 18:08,2011,,2025-09-29T18:08:38.811758
1-JUNCTION,False,258,43.05079694342359,-89.44686324187852,1,1230190,64061,506009,HALF_EMPTY,D,18,2025-09-29,62040,112D,1230190,20250929 18:08,2214,,2025-09-29T18:08:38.811759
2-AIRPORT,False,46,43.036152283145725,-89.45329503480156,1,1230127,49480,506338,EMPTY,D,37,2025-09-29,63540,123D,1230127,20250929 18:08,134,,2025-09-29T18:08:38.811759
2-AIRPORT,False,45,43.07355200580668,-89.39169496768542,1,1230154,73272,506338,HALF_EMPTY,D,16,2025-09-29,61620,126D,1230154,20250929 18:08,1908,,2025-09-29T18:08:38.811760
2-VERONA,False,270,43.13870230168094,-89.34701180950064,1,1230220,644,506346,EMPTY,D,19,2025-09-29,65160,121D,1230220,20250929 18:08,135,,2025-09-29T18:08:38.811761
2-EPIC CAMPUS,False,231,43.06711652824245,-89.41390196851395,1,1230174,43853,506350,HALF_EMPTY,D,16,2025-09-29,63360,124D,1230174,20250929 18:08,153,,2025-09-29T18:08:38.811761
2-EPIC CAMPUS,False,168,43.01604769829361,-89.47565778107662,1,1230218,73707,506350,EMPTY,D,22,2025-09-29,61560,125D,1230218,20250929 18:08,991,,2025-09-29T18:08:38.811762
JUNCTION,False,227,43.08713443704009,-89.36657842364922,1,1228644,43598,387,EMPTY,A,0,2025-09-29,63780,122A,1228644,20250929 18:08,2305,,2025-09-29T18:08:41.086985
JUNCTION,False,249,43.07311554923528,-89.45689194016927,1,1228627,71015,387,HALF_EMPTY,A,3,2025-09-29,61980,120A,1228627,20250929 18:08,2308,,2025-09-29T18:08:41.086989
2-AMERICAN CENTER,False,228,43.057628333333334,-89.52803166666666,1,1228580,78,414,EMPTY,A,23,2025-09-29,65400,125A,1228580,20250929 18:08,2330,,2025-09-29T18:08:41.086990
2-AMERICAN CENTER,False,91,43.072097193788764,-89.40139018696904,1,1228579,39967,414,EMPTY,A,11,2025-09-29,63600,117A,1228579,20250929 18:08,2342,,2025-09-29T18:08:41.086991
2-AMERICAN CENTER,False,53,43.13134786798671,-89.30300636634749,1,1228578,78274,414,EMPTY,A,0,2025-09-29,61620,127A,1228578,20250929 18:08,2313,,2025-09-29T18:08:41.086991
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.072811024740815,-89.45912976773336,1,1228549,23441,421,EMPTY,A,33,2025-09-29,64500,118A,1228549,20250929 18:08,2356,,2025-09-29T18:08:41.086992
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.08214063013573,-89.37351565413394,1,1228532,49945,421,HALF_EMPTY,A,0,2025-09-29,62580,126A,1228532,20250929 18:08,2353,,2025-09-29T18:08:41.086992
1-SUN PRAIRIE VIA HIGH CROSSING,False,359,43.156799,-89.266988,1,1228548,95552,421,EMPTY,A,0,2025-09-29,60720,111A,1228548,20250929 18:08,2312,,2025-09-29T18:08:41.086993
JUNCTION VIA HIGH CROSSING,False,227,43.13158960103877,-89.30326933588377,1,1228598,19488,469,EMPTY,A,21,2025-09-29,64680,113A,1228598,20250929 18:08,2315,,2025-09-29T18:08:41.086994
JUNCTION VIA HIGH CROSSING,False,271,43.07318825043851,-89.39534256114035,1,1228615,55092,469,EMPTY,A,22,2025-09-29,62820,119A,1228615,20250929 18:08,2350,,2025-09-29T18:08:41.086994
JUNCTION VIA HIGH CROSSING,False,170,43.05795499999999,-89.528,1,1228597,96630,469,EMPTY,A,0,2025-09-29,61020,121A,1228597,20250929 18:08,2359,,2025-09-29T18:08:41.086995
U.W. HOSPITAL,False,268,43.084476130036265,-89.29590912341996,1,1229800,8670,454,EMPTY,C,18,2025-09-29,65040,112C,1229800,20250929 18:08,137,,2025-09-29T18:08:43.437876
U.W. HOSPITAL,False,282,43.07336782634331,-89.39997193030241,1,1229762,42790,454,EMPTY,C,0,2025-09-29,63240,118C,1229762,20250929 18:08,2013,,2025-09-29T18:08:43.437880
2-BUCKEYE,False,47,43.078493149450914,-89.36922846533498,1,1229707,23294,506376,HALF_EMPTY,C,18,2025-09-29,63300,111D,1229707,20250929 18:08,131,,2025-09-29T18:08:43.437881
1-SPRECHER,False,60,43.071845269494275,-89.3841347577972,1,1229693,18577,506377,HALF_EMPTY,C,9,2025-09-29,64200,116C,1229693,20250929 18:08,111,,2025-09-29T18:08:43.437882
1-SPRECHER,False,88,43.084248242207885,-89.29778861078127,1,1229741,47141,506377,EMPTY,C,33,2025-09-29,62400,120C,1229741,20250929 18:08,1903,,2025-09-29T18:08:43.437882
1-SPRECHER,True,153,43.085755,-89.26462000000001,1,1229727,56544,506377,EMPTY,C,0,2025-09-29,61440,114C,1229727,20250929 18:08,114,,2025-09-29T18:08:43.437883
DEMPSEY,False,197,43.07724819682226,-89.43401625611709,1,1229728,1946,506378,EMPTY,C,19,2025-09-29,65100,111C,1229728,20250929 18:08,2205,,2025-09-29T18:08:43.437884
CAPITOL SQUARE,False,350,43.06030097021035,-89.47192143357817,1,1230523,29032,506369,EMPTY,E,16,2025-09-29,64200,113E,1230523,20250929 18:08,2005,,2025-09-29T18:08:45.727058
MCKEE,False,271,43.06802622005095,-89.42368641130332,1,1230564,12228,506370,EMPTY,E,19,2025-09-29,64560,181E,1230564,20250929 18:08,2004,,2025-09-29T18:08:45.727062
MCKEE,False,235,43.03106152067402,-89.50725710254844,1,1230554,51140,506370,EMPTY,E,30,2025-09-29,62760,117E,1230554,20250929 18:08,2201,,2025-09-29T18:08:45.727063
EPIC CAMPUS,False,180,43.010141087928794,-89.4989515752397,1,1227765,48364,1252,EMPTY,75,26,2025-09-29,63480,18375,1227765,20250929 18:08,2328,,2025-09-29T18:08:47.989780
CAPITOL SQUARE,False,79,42.988677243870605,-89.54320728683714,1,1227744,9097,1274,HALF_EMPTY,75,26,2025-09-29,65100,18575,1227744,20250929 18:08,983,,2025-09-29T18:08:47.989786
CAPITOL SQUARE,False,46,43.06375321255532,-89.39960497468589,1,1227743,67523,1274,HALF_EMPTY,75,26,2025-09-29,63300,18275,1227743,20250929 18:08,985,,2025-09-29T18:08:47.989787
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,320,43.075203109650865,-89.41249096213203,1,1227977,4063,369,EMPTY,80,0,2025-09-29,64920,4284,1227977,20250929 18:08,155,,2025-09-29T18:08:50.269530
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.076282500085355,-89.40175667180426,1,1227982,556,506364,HALF_EMPTY,80,12,2025-09-29,65340,8180,1227982,20250929 18:08,146,,2025-09-29T18:08:50.269534
MEMORIAL UNION VIA EAGLE HEIGHTS,False,50,43.08969670029508,-89.43743808724223,1,1227954,18648,506364,EMPTY,80,20,2025-09-29,64440,1380,1227954,20250929 18:08,987,,2025-09-29T18:08:50.269535
MEMORIAL UNION VIA EAGLE HEIGHTS,False,159,43.07689109761192,-89.42655553482484,1,1227953,27536,506364,EMPTY,80,20,2025-09-29,63540,1280,1227953,20250929 18:08,148,,2025-09-29T18:08:50.269535
MEMORIAL UNION VIA EAGLE HEIGHTS,False,276,43.075900000000004,-89.40022166666668,1,1227952,41229,506364,EMPTY,80,0,2025-09-29,62640,1180,1227952,20250929 18:08,130,,2025-09-29T18:08:50.269536
FITCHBURG-CADDIS,False,172,43.11841593419547,-89.35528661459405,1,1229161,25039,1278,EMPTY,B,0,2025-09-29,64440,157B,1229161,20250929 18:08,2316,,2025-09-29T18:08:52.557794
FITCHBURG-CADDIS,False,226,43.082486931986544,-89.3733015371706,1,1229159,41926,1278,EMPTY,B,1,2025-09-29,63480,156B,1229159,20250929 18:08,2325,,2025-09-29T18:08:52.557798
FITCHBURG-CADDIS,False,187,43.04719858327564,-89.39425159231689,1,1229163,60759,1278,EMPTY,B,7,2025-09-29,62580,162B,1229163,20250929 18:08,2327,,2025-09-29T18:08:52.557799
FITCHBURG-CADDIS,False,223,43.03134867184243,-89.4093189011915,1,1229127,70325,1278,EMPTY,B,17,2025-09-29,61680,155B,1229127,20250929 18:08,2303,,2025-09-29T18:08:52.557799
NORTHPORT,False,55,43.01958166666667,-89.42093833333332,1,1229064,99,1280,EMPTY,B,0,2025-09-29,65400,161B,1229064,20250929 18:08,2320,,2025-09-29T18:08:52.557800
NORTHPORT,False,341,43.04185340947161,-89.39389175420813,1,1229096,13484,1280,EMPTY,B,7,2025-09-29,64500,154B,1229096,20250929 18:08,2339,,2025-09-29T18:08:52.557801
NORTHPORT,False,45,43.07377710313677,-89.38328903348447,1,1229063,30467,1280,EMPTY,B,0,2025-09-29,63480,160B,1229063,20250929 18:08,2322,,2025-09-29T18:08:52.557801
NORTHPORT,False,304,43.12910254014747,-89.35866015342864,1,1229095,56473,1280,EMPTY,B,0,2025-09-29,62460,159B,1229095,20250929 18:08,2361,,2025-09-29T18:08:52.557802
