des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,116,43.129090742751075,-89.35931105404532,1,1229109,20576,1278,EMPTY,B,36,2025-09-25,29220,136B,1229109,20250925 08:19,2355,,2025-09-25T08:20:01.367524
FITCHBURG-CADDIS,False,227,43.08713631323994,-89.36657556510752,1,1229138,39510,1278,EMPTY,B,2,2025-09-25,28320,138B,1229138,20250925 08:19,2308,,2025-09-25T08:20:01.367531
FITCHBURG-CADDIS,False,181,43.06772150740442,-89.40103997780236,1,1229108,52898,1278,EMPTY,B,19,2025-09-25,27420,134B,1229108,20250925 08:19,2328,,2025-09-25T08:20:01.367532
FITCHBURG-CADDIS,False,207,43.03489321691141,-89.40663930857292,1,1229137,68839,1278,EMPTY,B,27,2025-09-25,26520,133B,1229137,20250925 08:19,2304,,2025-09-25T08:20:01.367533
NORTHPORT,False,53,43.01961166666667,-89.42090333333333,1,1229077,113,1280,EMPTY,B,0,2025-09-25,30120,135B,1229077,20250925 08:19,2320,,2025-09-25T08:20:01.367534
NORTHPORT,False,5,43.040515033308104,-89.39392513885207,1,1229044,12987,1280,EMPTY,B,26,2025-09-25,29220,139B,1229044,20250925 08:19,2331,,2025-09-25T08:20:01.367535
NORTHPORT,False,136,43.074394727380074,-89.38586690559805,1,1229076,29502,1280,EMPTY,B,21,2025-09-25,28320,131B,1229076,20250925 08:19,2337,,2025-09-25T08:20:01.367536
NORTHPORT,False,349,43.10452812779021,-89.35091447002975,1,1229043,45878,1280,EMPTY,B,21,2025-09-25,27420,137B,1229043,20250925 08:19,2301,,2025-09-25T08:20:01.367537
NORTHPORT,False,300,43.133444725765635,-89.36960866695871,1,1229075,59812,1280,EMPTY,B,33,2025-09-25,26520,132B,1229075,20250925 08:19,2333,,2025-09-25T08:20:01.367538
JUNCTION,False,237,43.131668084138155,-89.30323019870895,1,1228624,17949,387,EMPTY,A,31,2025-09-25,29580,117A,1228624,20250925 08:19,2305,,2025-09-25T08:20:03.671047
JUNCTION,False,271,43.07476956217091,-89.38960868639806,1,1228620,51781,387,HALF_EMPTY,A,20,2025-09-25,27720,115A,1228620,20250925 08:19,2317,,2025-09-25T08:20:03.671052
JUNCTION,False,359,43.057846,-89.528334,1,1228640,95245,387,EMPTY,A,0,2025-09-25,25860,127A,1228640,20250925 08:19,2315,,2025-09-25T08:20:03.671053
2-AMERICAN CENTER,False,87,43.06085488623415,-89.47276335162685,1,1228560,16144,414,HALF_EMPTY,A,0,2025-09-25,29280,116A,1228560,20250925 08:19,2345,,2025-09-25T08:20:03.671054
