des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,50,43.015384865340096,-89.55321961892153,1,1227608,9046,504,EMPTY,55,93,2025-09-29,63900,18775,1227608,20250929 17:52,990,,2025-09-29T17:52:12.578096
EPIC CAMPUS,False,270,43.03139000063935,-89.53515365849246,1,1227619,15185,512,EMPTY,55,26,2025-09-29,63720,18575,1227619,20250929 17:51,983,,2025-09-29T17:52:12.578100
1-SPRECHER,False,89,43.04635000014884,-89.47576658502564,1,1230110,17185,506006,EMPTY,D,0,2025-09-29,63480,114E,1230110,20250929 17:52,2009,,2025-09-29T17:52:14.817284
1-SPRECHER,False,46,43.08309142642189,-89.37813323347143,1,1230153,52005,506006,EMPTY,D,45,2025-09-29,61620,113C,1230153,20250929 17:52,998,,2025-09-29T17:52:14.817287
1-SPRECHER,False,161,43.08559666666667,-89.26455333333334,1,1230109,92704,506006,EMPTY,D,0,2025-09-29,59820,115D,1230109,20250929 17:52,2007,,2025-09-29T17:52:14.817288
1-JUNCTION,False,270,43.09910580023436,-89.28681989431509,1,1230219,14052,506009,EMPTY,D,25,2025-09-29,63900,114D,1230219,20250929 17:52,2011,,2025-09-29T17:52:14.817289
1-JUNCTION,False,272,43.07338519992345,-89.40040021943945,1,1230190,48188,506009,FULL,D,0,2025-09-29,62040,112D,1230190,20250929 17:52,2214,,2025-09-29T17:52:14.817289
1-JUNCTION,False,267,43.0463454982217,-89.498925616015,1,1230216,81566,506009,EMPTY,D,28,2025-09-29,60240,115C,1230216,20250929 17:51,107,,2025-09-29T17:52:14.817290
2-AIRPORT,False,0,43.01484113187488,-89.49885,1,1230127,27391,506338,EMPTY,D,26,2025-09-29,63540,123D,1230127,20250929 17:52,134,,2025-09-29T17:52:14.817291
2-AIRPORT,False,48,43.05709245811168,-89.42906864767093,1,1230154,60498,506338,EMPTY,D,0,2025-09-29,61620,126D,1230154,20250929 17:52,1908,,2025-09-29T17:52:14.817291
2-AIRPORT,False,177,43.130899157576614,-89.35529937372776,1,1230126,102426,506338,EMPTY,D,32,2025-09-29,59820,181D,1230126,20250929 17:52,989,,2025-09-29T17:52:14.817292
2-AIRPORT,True,6,43.13738166666667,-89.34654833333335,1,1230152,108209,506338,EMPTY,D,0,2025-09-29,58020,121D,1230152,20250929 17:52,135,,2025-09-29T17:52:14.817292
2-EPIC CAMPUS,False,227,43.09299079907089,-89.3641790314736,1,1230174,26080,506350,EMPTY,D,20,2025-09-29,63360,124D,1230174,20250929 17:52,153,,2025-09-29T17:52:14.817293
2-EPIC CAMPUS,False,228,43.05345188182195,-89.43453075543852,1,1230218,51288,506350,EMPTY,D,10,2025-09-29,61560,125D,1230218,20250929 17:52,991,,2025-09-29T17:52:14.817294
2-EPIC CAMPUS,False,243,42.99094106895843,-89.5321551206662,1,1230173,97855,506350,EMPTY,D,5,2025-09-29,59640,122D,1230173,20250929 17:52,2203,,2025-09-29T17:52:14.817294
JUNCTION,False,223,43.12691248160615,-89.3100617364422,1,1228644,20426,387,EMPTY,A,38,2025-09-29,63780,122A,1228644,20250929 17:52,2305,,2025-09-29T17:52:17.083887
JUNCTION,False,271,43.074769459933755,-89.38960113277233,1,1228627,51778,387,EMPTY,A,0,2025-09-29,61980,120A,1228627,20250929 17:52,2308,,2025-09-29T17:52:17.083891
JUNCTION,False,269,43.060660899622,-89.51244940883132,1,1228623,89515,387,EMPTY,A,43,2025-09-29,60180,125A,1228623,20250929 17:52,2330,,2025-09-29T17:52:17.083892
2-AMERICAN CENTER,False,87,43.060862953769316,-89.47250854844222,1,1228579,16204,414,EMPTY,A,0,2025-09-29,63600,117A,1228579,20250929 17:52,2342,,2025-09-29T17:52:17.083893
2-AMERICAN CENTER,False,45,43.09630262283114,-89.35380272617653,1,1228578,57303,414,HALF_EMPTY,A,0,2025-09-29,61620,127A,1228578,20250929 17:52,2313,,2025-09-29T17:52:17.083893
1-SUN PRAIRIE VIA HIGH CROSSING,False,172,43.05768166666667,-89.52797666666666,1,1228549,63,421,EMPTY,A,0,2025-09-29,64500,118A,1228549,20250929 17:52,2356,,2025-09-29T17:52:17.083894
1-SUN PRAIRIE VIA HIGH CROSSING,False,110,43.07350228205966,-89.43403940344609,1,1228532,31057,421,HALF_EMPTY,A,22,2025-09-29,62580,126A,1228532,20250929 17:52,2353,,2025-09-29T17:52:17.083894
1-SUN PRAIRIE VIA HIGH CROSSING,False,6,43.15680833333332,-89.26692666666668,1,1228531,95552,421,EMPTY,A,0,2025-09-29,58860,113A,1228531,20250929 17:36,2301,,2025-09-29T17:52:17.083895
1-SUN PRAIRIE VIA HIGH CROSSING,True,11,43.15680166666666,-89.26696166666667,1,1228531,95552,421,HALF_EMPTY,A,0,2025-09-29,58860,113A,1228531,20250929 17:52,2315,,2025-09-29T17:52:17.083895
JUNCTION VIA HIGH CROSSING,False,240,43.10294137004886,-89.34512940986342,1,1228615,36971,469,HALF_EMPTY,A,30,2025-09-29,62820,119A,1228615,20250929 17:52,2350,,2025-09-29T17:52:17.083896
JUNCTION VIA HIGH CROSSING,False,180,43.06829373380491,-89.4685212923625,1,1228597,77244,469,EMPTY,A,0,2025-09-29,61020,121A,1228597,20250929 17:52,2359,,2025-09-29T17:52:17.083896
U.W. HOSPITAL,False,224,43.08507054224657,-89.36181756477443,1,1229762,29306,454,EMPTY,C,20,2025-09-29,63240,118C,1229762,20250929 17:52,2013,,2025-09-29T17:52:19.339291
U.W. HOSPITAL,False,316,43.07333788536172,-89.391481631143,1,1229812,40288,454,EMPTY,C,0,2025-09-29,62340,117C,1229812,20250929 17:52,1912,,2025-09-29T17:52:19.339295
U.W. HOSPITAL,False,33,43.0779510145251,-89.43345294982255,1,1229799,53665,454,EMPTY,C,18,2025-09-29,61380,111C,1229799,20250929 17:52,2205,,2025-09-29T17:52:19.339296
2-BUCKEYE,False,89,43.07203670006859,-89.40160999716126,1,1229707,12154,506376,FULL,C,13,2025-09-29,63300,111D,1229707,20250929 17:52,131,,2025-09-29T17:52:19.339296
1-SPRECHER,False,109,43.072161893436366,-89.42928682264693,1,1229693,4619,506377,EMPTY,C,16,2025-09-29,64200,116C,1229693,20250929 17:52,111,,2025-09-29T17:52:19.339297
1-SPRECHER,False,313,43.084338345789234,-89.3623290195715,1,1229741,26324,506377,EMPTY,C,0,2025-09-29,62400,120C,1229741,20250929 17:52,1903,,2025-09-29T17:52:19.339297
1-SPRECHER,False,88,43.08452820998617,-89.27898232590752,1,1229727,52190,506377,EMPTY,C,10,2025-09-29,61440,114C,1229727,20250929 17:52,114,,2025-09-29T17:52:19.339298
CAPITOL SQUARE,False,180,43.06907027235641,-89.42863,1,1230533,46812,506369,EMPTY,E,4,2025-09-29,62340,111E,1230533,20250929 17:52,147,,2025-09-29T17:52:21.610790
MCKEE,False,203,43.0610656006074,-89.45771857062059,1,1230554,28012,506370,EMPTY,E,0,2025-09-29,62760,117E,1230554,20250929 17:52,2201,,2025-09-29T17:52:21.610795
EPIC CAMPUS,False,207,43.03701454203839,-89.40509681150394,1,1227765,16844,1252,EMPTY,75,7,2025-09-29,63480,18375,1227765,20250929 17:52,2328,,2025-09-29T17:52:23.884743
CAPITOL SQUARE,False,91,43.01567062326392,-89.48079371495999,1,1227743,32381,1274,HALF_EMPTY,75,33,2025-09-29,63300,18275,1227743,20250929 17:52,985,,2025-09-29T17:52:23.884747
CAPITOL SQUARE,False,28,43.03521273262995,-89.40619905557813,1,1227742,56362,1274,HALF_EMPTY,75,0,2025-09-29,62400,18675,1227742,20250929 17:52,2307,,2025-09-29T17:52:23.884748
CAPITOL SQUARE,False,42,43.06997214185651,-89.39081850543677,1,1227753,70818,1274,EMPTY,75,0,2025-09-29,61800,18475,1227753,20250929 17:52,2010,,2025-09-29T17:52:23.884748
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,261,43.07649471664844,-89.41341063455265,1,1227976,4770,369,EMPTY,80,5,2025-09-29,64020,7580,1227976,20250929 17:52,2324,,2025-09-29T17:52:26.173429
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,180,43.089574280797414,-89.433692,1,1227975,20085,369,EMPTY,80,20,2025-09-29,63120,7480,1227975,20250929 17:52,986,,2025-09-29T17:52:26.173433
MEMORIAL UNION VIA EAGLE HEIGHTS,False,237,43.076723445159644,-89.42536632997096,1,1227953,7937,506364,HALF_EMPTY,80,16,2025-09-29,63540,1280,1227953,20250929 17:52,148,,2025-09-29T17:52:26.173434
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.07651520015942,-89.42078666387376,1,1227952,29146,506364,HALF_EMPTY,80,7,2025-09-29,62640,1180,1227952,20250929 17:52,130,,2025-09-29T17:52:26.173434
MEMORIAL UNION VIA EAGLE HEIGHTS,False,188,43.072938446858544,-89.4090446333424,1,1227951,35110,506364,HALF_EMPTY,80,0,2025-09-29,61680,4284,1227951,20250929 17:52,155,,2025-09-29T17:52:26.173435
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.075901666666674,-89.40042166666666,1,1227950,41229,506364,EMPTY,80,0,2025-09-29,61200,1380,1227950,20250929 17:52,987,,2025-09-29T17:52:26.173435
FITCHBURG-CADDIS,False,271,43.13375166666666,-89.373195,1,1229161,1,1278,EMPTY,B,0,2025-09-29,64440,157B,1229161,20250929 17:52,2316,,2025-09-29T17:52:28.479094
FITCHBURG-CADDIS,False,118,43.13075531197092,-89.36383870708225,1,1229159,19277,1278,EMPTY,B,0,2025-09-29,63480,156B,1229159,20250929 17:52,2325,,2025-09-29T17:52:28.479098
