des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
WHITNEY,False,187,43.07619089541686,-89.43416439659677,1,1227573,68769,1301,HALF_EMPTY,38,0,2025-10-02,54300,11338,1227573,20251002 16:00,1905,,2025-10-02T16:00:31.607851
MONONA/DUTCH MILL,False,89,43.07650000003125,-89.42065000171685,1,1227546,16748,506385,EMPTY,38,7,2025-10-02,56820,11438,1227546,20251002 16:00,148,,2025-10-02T16:00:31.607865
MONONA/DUTCH MILL,False,76,43.04755,-89.30417000000001,1,1227544,81177,506385,EMPTY,38,0,2025-10-02,53280,11238,1227544,20251002 16:00,1912,,2025-10-02T16:00:31.607868
SHERMAN,False,1,43.07213437468912,-89.40373055186609,1,1227450,22825,1288,EMPTY,28,33,2025-10-02,55980,11228,1227450,20251002 16:00,995,,2025-10-02T16:00:34.597065
WHITNEY VIA SHERMAN,False,271,43.07334356437477,-89.404145313006,1,1227480,21541,1298,EMPTY,28,18,2025-10-02,56700,11328,1227480,20251002 16:00,2206,,2025-10-02T16:00:34.597080
WHITNEY VIA SHERMAN,False,270,43.076473333333325,-89.46896,1,1227479,44607,1298,EMPTY,28,0,2025-10-02,54900,11128,1227479,20251002 16:00,101,,2025-10-02T16:00:34.597084
DOWNTOWN S.P.,False,158,43.16006966730489,-89.26682811768039,1,1232887,60985,436,EMPTY,S,39,2025-10-02,55500,112S,1232887,20251002 16:00,991,,2025-10-02T16:00:37.406919
FITCHBURG,False,99,43.07194262393918,-89.39807236891039,1,1227728,10885,506381,FULL,65,0,2025-10-02,56400,18165,1227728,20251002 16:00,2207,,2025-10-02T16:00:40.262265
FITCHBURG-CADDIS,False,79,43.141885319936556,-89.39254828978328,1,1229154,10480,1278,EMPTY,B,0,2025-10-02,57120,158B,1229154,20251002 16:00,2312,,2025-10-02T16:00:43.107997
FITCHBURG-CADDIS,False,222,43.096294,-89.353949,1,1229124,34735,1278,EMPTY,B,0,2025-10-02,56220,157B,1229124,20251002 16:00,2362,,2025-10-02T16:00:43.108013
FITCHBURG-CADDIS,False,284,43.07334433137298,-89.39879467822257,1,1229153,50426,1278,EMPTY,B,0,2025-10-02,55320,156B,1229153,20251002 16:00,2358,,2025-10-02T16:00:43.108017
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229123,64352,1278,EMPTY,B,0,2025-10-02,54420,153B,1229123,20251002 16:00,2308,,2025-10-02T16:00:43.108019
FITCHBURG-CADDIS,False,136,43.0190837538434,-89.4220500322398,1,1229152,76773,1278,EMPTY,B,7,2025-10-02,53520,155B,1229152,20251002 16:00,2330,,2025-10-02T16:00:43.108021
NORTHPORT,False,93,43.03850126472395,-89.39444701816126,1,1229092,12108,1280,EMPTY,B,0,2025-10-02,57000,152B,1229092,20251002 16:00,2311,,2025-10-02T16:00:43.108024
NORTHPORT,False,54,43.072259307183764,-89.39354929633492,1,1229059,27017,1280,EMPTY,B,9,2025-10-02,56100,154B,1229059,20251002 16:00,2318,,2025-10-02T16:00:43.108026
NORTHPORT,False,44,43.082121,-89.373542,1,1229091,34855,1280,HALF_EMPTY,B,0,2025-10-02,55200,151B,1229091,20251002 16:00,2334,,2025-10-02T16:00:43.108028
NORTHPORT,False,353,43.1259186145667,-89.35496456764703,1,1229058,54797,1280,HALF_EMPTY,B,34,2025-10-02,54300,150B,1229058,20251002 16:00,2345,,2025-10-02T16:00:43.108030
WEST MAIN,False,242,43.18178734828602,-89.22711641623087,1,1232972,22368,394,EMPTY,W,0,2025-10-02,57000,111S,1232972,20251002 16:00,113,,2025-10-02T16:00:45.844283
1-SPRECHER,False,51,43.060700469736084,-89.42343109541893,1,1230108,36332,506006,EMPTY,D,16,2025-10-02,56220,112D,1230108,20251002 16:00,116,,2025-10-02T16:00:48.680500
1-SPRECHER,False,111,43.10020642084186,-89.34868379993026,1,1230149,63267,506006,HALF_EMPTY,D,17,2025-10-02,54540,115C,1230149,20251002 16:00,118,,2025-10-02T16:00:48.680513
1-SPRECHER,True,152,43.08577666666667,-89.26464,1,1230107,92704,506006,EMPTY,D,0,2025-10-02,52800,114E,1230107,20251002 16:00,2010,,2025-10-02T16:00:48.680516
1-JUNCTION,False,275,43.099862589218965,-89.33506940820047,1,1230215,26442,506009,EMPTY,D,16,2025-10-02,56580,113C,1230215,20251002 16:00,125,,2025-10-02T16:00:48.680518
1-JUNCTION,False,232,43.063658072788634,-89.41924639447288,1,1230188,55244,506009,HALF_EMPTY,D,0,2025-10-02,54780,115D,1230188,20251002 16:00,1911,,2025-10-02T16:00:48.680521
1-JUNCTION,False,182,43.057525000000005,-89.52813499999999,1,1230213,92411,506009,EMPTY,D,0,2025-10-02,52980,114D,1230213,20251002 16:00,2015,,2025-10-02T16:00:48.680523
2-AIRPORT,False,27,43.01252962199636,-89.47849214832947,1,1230125,34265,506338,EMPTY,D,18,2025-10-02,56220,124D,1230125,20251002 16:00,145,,2025-10-02T16:00:48.680525
2-AIRPORT,False,93,43.071999651651,-89.3952823628681,1,1230150,72101,506338,FULL,D,11,2025-10-02,54480,125D,1230150,20251002 16:00,999,,2025-10-02T16:00:48.680528
2-AIRPORT,False,356,43.12934368282702,-89.3635237307895,1,1230124,96885,506338,HALF_EMPTY,D,24,2025-10-02,52740,122D,1230124,20251002 16:00,2004,,2025-10-02T16:00:48.680530
2-AIRPORT,True,17,43.13742833333334,-89.34653666666667,1,1230148,108209,506338,EMPTY,D,0,2025-10-02,50940,123D,1230148,20251002 16:00,111,,2025-10-02T16:00:48.680532
2-EPIC CAMPUS,False,222,43.07490313519238,-89.39155153245567,1,1230172,35996,506350,HALF_EMPTY,D,0,2025-10-02,56040,126D,1230172,20251002 16:00,1903,,2025-10-02T16:00:48.680535
2-EPIC CAMPUS,False,251,43.0268,-89.46164,1,1230214,65999,506350,EMPTY,D,17,2025-10-02,54240,181D,1230214,20251002 16:00,2201,,2025-10-02T16:00:48.680537
2-EPIC CAMPUS,False,80,42.99688833333333,-89.56387166666667,1,1230171,110201,506350,EMPTY,D,0,2025-10-02,52440,121D,1230171,20251002 16:00,132,,2025-10-02T16:00:48.680539
MEMORIAL UNION,False,277,43.075992294443374,-89.40540537885668,1,1227937,1811,505854,EMPTY,80,20,2025-10-02,57480,7480,1227937,20251002 16:00,972,,2025-10-02T16:00:51.493919
MEMORIAL UNION,False,270,43.07514000012368,-89.41019000735,1,1227936,3417,505854,EMPTY,80,10,2025-10-02,57240,7380,1227936,20251002 16:00,2340,,2025-10-02T16:00:51.493936
MEMORIAL UNION,False,313,43.076768741295155,-89.42497306132779,1,1227935,7848,505854,EMPTY,80,18,2025-10-02,56940,1180,1227935,20251002 16:00,134,,2025-10-02T16:00:51.493940
MEMORIAL UNION,False,176,43.0750122,-89.40624,1,1227933,17130,505854,EMPTY,80,0,2025-10-02,56400,7080,1227933,20251002 16:00,107,,2025-10-02T16:00:51.493945
MEMORIAL UNION,False,183,43.07469261622335,-89.40625246495256,1,1227932,17249,505854,HALF_EMPTY,80,15,2025-10-02,56160,1380,1227932,20251002 16:00,155,,2025-10-02T16:00:51.493948
MEMORIAL UNION,False,22,43.07238079650799,-89.40769933038023,1,1227931,19215,505854,HALF_EMPTY,80,22,2025-10-02,55860,7280,1227931,20251002 16:00,2328,,2025-10-02T16:00:51.493951
MEMORIAL UNION,False,92,43.070971070736306,-89.40213344959679,1,1227930,21095,505854,FULL,80,18,2025-10-02,55620,7580,1227930,20251002 16:00,2322,,2025-10-02T16:00:51.493953
MEMORIAL UNION,False,0,43.0760765,-89.40058,1,1227929,24890,505854,EMPTY,80,10,2025-10-02,55320,1280,1227929,20251002 16:00,138,,2025-10-02T16:00:51.493956
JUNCTION,False,317,43.12052868752826,-89.32353115001854,1,1228636,25400,387,EMPTY,A,23,2025-10-02,56580,127A,1228636,20251002 16:00,2350,,2025-10-02T16:00:54.339043
JUNCTION,False,276,43.07528794258969,-89.44380857289487,1,1228633,66642,387,FULL,A,18,2025-10-02,54780,151A,1228633,20251002 16:00,2317,,2025-10-02T16:00:54.339055
2-AMERICAN CENTER,False,94,43.07331279126625,-89.41130214374975,1,1228575,37217,414,EMPTY,A,24,2025-10-02,56160,120A,1228575,20251002 16:00,2325,,2025-10-02T16:00:54.339060
2-AMERICAN CENTER,False,87,43.12003945441866,-89.32989979423064,1,1228574,68843,414,HALF_EMPTY,A,0,2025-10-02,54360,125A,1228574,20251002 16:00,2342,,2025-10-02T16:00:54.339063
1-SUN PRAIRIE VIA HIGH CROSSING,False,90,43.06074649525977,-89.49637962125703,1,1228547,9810,421,EMPTY,A,11,2025-10-02,57060,119A,1228547,20251002 16:00,2307,,2025-10-02T16:00:54.339065
1-SUN PRAIRIE VIA HIGH CROSSING,False,33,43.078286313405705,-89.37890537180023,1,1228530,47928,421,HALF_EMPTY,A,0,2025-10-02,55260,121A,1228530,20251002 16:00,2323,,2025-10-02T16:00:54.339067
1-SUN PRAIRIE VIA HIGH CROSSING,False,67,43.134015464917184,-89.29405358260222,1,1228546,81159,421,EMPTY,A,33,2025-10-02,53520,118A,1228546,20251002 16:00,2306,,2025-10-02T16:00:54.339070
JUNCTION VIA HIGH CROSSING,False,339,43.16229496162325,-89.26764758205265,1,1228596,2576,469,EMPTY,A,2,2025-10-02,57420,126A,1228596,20251002 16:00,2305,,2025-10-02T16:00:54.339072
JUNCTION VIA HIGH CROSSING,False,271,43.07477276809049,-89.38984555055112,1,1228613,53366,469,HALF_EMPTY,A,8,2025-10-02,55620,111A,1228613,20251002 16:00,2361,,2025-10-02T16:00:54.339074
JUNCTION VIA HIGH CROSSING,False,269,43.0607963066535,-89.49992751299096,1,1228595,87679,469,EMPTY,A,35,2025-10-02,53880,113A,1228595,20251002 16:00,2315,,2025-10-02T16:00:54.339076
EAST TOWNE,False,65,43.038985000000004,-89.39476833333335,1,1231060,35,373,EMPTY,G,0,2025-10-02,57900,114G,1231060,20251002 16:00,2215,,2025-10-02T16:00:57.194598
EAST TOWNE,False,355,43.04858835125101,-89.3247418222799,1,1231059,35217,373,EMPTY,G,0,2025-10-02,56100,115G,1231059,20251002 16:00,117,,2025-10-02T16:00:57.194612
EAST TOWNE,False,353,43.12460968401137,-89.30858015648695,1,1231058,80293,373,EMPTY,G,22,2025-10-02,54300,117G,1231058,20251002 16:00,135,,2025-10-02T16:00:57.194616
SOUTH TRANSFER,False,180,43.120915069668534,-89.30693,1,1231096,3454,505531,EMPTY,G,0,2025-10-02,57420,122G,1231096,20251002 16:00,126,,2025-10-02T16:00:57.194618
SOUTH TRANSFER,False,268,43.06207709861001,-89.32047610844472,1,1231095,41814,505531,EMPTY,G,0,2025-10-02,55620,111G,1231095,20251002 16:00,110,,2025-10-02T16:00:57.194622
SOUTH TRANSFER,False,32,43.03910333333333,-89.39468833333333,1,1231094,88193,505531,EMPTY,G,0,2025-10-02,53820,121G,1231094,20251002 16:00,984,,2025-10-02T16:00:57.194625
CAPITOL SQUARE,False,13,43.05022649540243,-89.47331959067776,1,1230521,25319,506369,EMPTY,E,21,2025-10-02,56880,112E,1230521,20251002 16:00,1907,,2025-10-02T16:01:00.016618
CAPITOL SQUARE,False,89,43.067726100126436,-89.41457664293006,1,1230537,51076,506369,FULL,E,8,2025-10-02,55140,116E,1230537,20251002 16:00,020,,2025-10-02T16:01:00.016632
