des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
NORTHPORT,False,16,43.0388947,-89.39482,1,1229067,11883,506303,EMPTY,B,5,2025-09-24,70020,158B,1229067,20250924 19:33,2341,,2025-09-24T19:33:31.016228
NORTHPORT,False,85,43.07197304170307,-89.39835846167097,1,1229066,25583,506303,EMPTY,B,9,2025-09-24,69060,157B,1229066,20250924 19:33,2328,,2025-09-24T19:33:31.016241
NORTHPORT,False,46,43.080945389851244,-89.37512083621864,1,1229098,34956,506303,HALF_EMPTY,B,0,2025-09-24,68160,156B,1229098,20250924 19:33,2330,,2025-09-24T19:33:31.016243
FITCHBURG-CADDIS,False,118,43.130906336825824,-89.3642084044302,1,1229131,19132,506304,EMPTY,B,1,2025-09-24,69900,161B,1229131,20250924 19:33,2343,,2025-09-24T19:33:31.016245
FITCHBURG-CADDIS,False,227,43.08712918487679,-89.36658636021805,1,1229168,39387,506304,EMPTY,B,1,2025-09-24,68940,164B,1229168,20250924 19:33,2362,,2025-09-24T19:33:31.016247
FITCHBURG-CADDIS,False,180,43.06370475411246,-89.40085611696688,1,1229130,54393,506304,EMPTY,B,2,2025-09-24,68040,160B,1229130,20250924 19:33,2337,,2025-09-24T19:33:31.016249
FITCHBURG-CADDIS,False,180,43.04179732467253,-89.394104,1,1229129,62723,506304,EMPTY,B,16,2025-09-24,67140,163B,1229129,20250924 19:33,2355,,2025-09-24T19:33:31.016250
FITCHBURG-CADDIS,True,54,43.01956833333334,-89.42090833333332,1,1229162,76956,506304,EMPTY,B,0,2025-09-24,66240,159B,1229162,20250924 19:33,2304,,2025-09-24T19:33:31.016252
JUNCTION,False,277,43.120190252682484,-89.32918877443498,1,1228652,27017,505924,EMPTY,A,3,2025-09-24,69240,117A,1228652,20250924 19:33,2353,,2025-09-24T19:33:33.333475
JUNCTION,False,271,43.07533284548149,-89.44666656982405,1,1228599,67286,505924,HALF_EMPTY,A,34,2025-09-24,67440,127A,1228599,20250924 19:33,2347,,2025-09-24T19:33:33.333484
JUNCTION VIA HIGH CROSSING,False,337,43.162489019200564,-89.26774038870192,1,1228616,2644,505926,EMPTY,A,0,2025-09-24,70080,118A,1228616,20250924 19:33,2356,,2025-09-24T19:33:33.333486
