des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG,False,89,43.07648371541769,-89.41802663975992,1,1227731,4180,489,EMPTY,65,18,2025-11-05,63780,18265,1227731,20251105 17:53,1903,,2025-11-05T17:53:13.703118
FITCHBURG,False,194,43.04383146195626,-89.37704345489368,1,1227734,25305,489,EMPTY,65,30,2025-11-05,61980,18165,1227734,20251105 17:53,133,,2025-11-05T17:53:13.703118
JUNCTION,False,88,43.031248406507004,-89.54137418825506,1,1227608,17913,504,EMPTY,55,45,2025-11-05,63900,18775,1227608,20251105 17:53,985,,2025-11-05T17:53:15.744049
EPIC CAMPUS,False,236,43.034462549614545,-89.52464800320693,1,1227619,11852,512,EMPTY,55,24,2025-11-05,63720,18575,1227619,20251105 17:52,114,,2025-11-05T17:53:15.744049
2-BUCKEYE,False,80,43.071935400676885,-89.39515591800452,1,1229707,13770,327,FULL,C,17,2025-11-05,63300,111D,1229707,20251105 17:53,130,,2025-11-05T17:53:18.190612
U.W. HOSPITAL,False,1,43.08125521389035,-89.31614240861457,1,1229779,15663,331,EMPTY,C,22,2025-11-05,63960,119C,1229779,20251105 17:53,155,,2025-11-05T17:53:18.190612
1-SPRECHER,False,110,43.07232341925809,-89.42987399252159,1,1229693,4459,349,EMPTY,C,0,2025-11-05,64200,116C,1229693,20251105 17:53,122,,2025-11-05T17:53:18.190612
1-SPRECHER,False,42,43.085776819285456,-89.3607459733695,1,1229741,26566,349,EMPTY,C,19,2025-11-05,62400,120C,1229741,20251105 17:53,2005,,2025-11-05T17:53:18.190612
1-SPRECHER,False,123,43.08943986375858,-89.32948454020793,1,1229727,36896,349,EMPTY,C,16,2025-11-05,61440,114C,1229727,20251105 17:53,2210,,2025-11-05T17:53:18.190612
1-SPRECHER,False,88,43.08452384437609,-89.27914732269564,1,1229692,51723,349,EMPTY,C,0,2025-11-05,60540,112C,1229692,20251105 17:53,111,,2025-11-05T17:53:18.190612
