des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
CAPITOL SQUARE VIA MIDDLETON,False,13,43.0916403383836,-89.52449780163839,1,1230736,17492,506206,EMPTY,F,33,2025-09-12,69480,151A,1230736,20250912 19:27,2348,,2025-09-12T19:27:48.685599
CAPITOL SQUARE VIA MIDDLETON,False,89,43.075267800010415,-89.45147334586612,1,1230735,57669,506206,EMPTY,F,0,2025-09-12,67620,114A,1230735,20250912 19:27,2310,,2025-09-12T19:27:48.685611
JUNCTION VIA MIDDLETON,False,182,43.099734023347196,-89.51146116166734,1,1230771,48641,506208,EMPTY,F,25,2025-09-12,67800,115A,1230771,20250912 19:27,2361,,2025-09-12T19:27:48.685615
MEMORIAL UNION VIA OBSERVATORY/BREESE,False,260,43.0765841264559,-89.42098281998977,1,1228430,6018,335,EMPTY,82,0,2025-09-12,69600,9182,1228430,20250912 19:27,984,,2025-09-12T19:27:51.460397
2-VERONA,False,180,43.07324,-89.4041,1,1230175,38985,505891,HALF_EMPTY,D,4,2025-09-12,68340,126D,1230175,20250912 19:27,2201,,2025-09-12T19:27:54.214778
1-JUNCTION,False,13,43.087741327969574,-89.26666888600273,1,1230221,1852,505944,EMPTY,D,13,2025-09-12,69900,117C,1230221,20250912 19:27,147,,2025-09-12T19:27:54.214789
1-JUNCTION,False,0,43.049921382154395,-89.50298,1,1230191,83929,505944,EMPTY,D,0,2025-09-12,66180,115D,1230191,20250912 19:27,2205,,2025-09-12T19:27:54.214791
2-AIRPORT,False,78,42.99380782637475,-89.51930481778908,1,1230128,15844,506011,EMPTY,D,35,2025-09-12,69660,124D,1230128,20250912 19:27,151,,2025-09-12T19:27:54.214793
2-AIRPORT,False,2,43.130848623858846,-89.36350595419965,1,1230156,97435,506011,EMPTY,D,18,2025-09-12,65820,122D,1230156,20250912 19:27,1911,,2025-09-12T19:27:54.214795
JUNCTION,False,268,43.12107644152474,-89.32457637901813,1,1228652,25791,387,EMPTY,A,0,2025-09-12,69240,117A,1228652,20250912 19:27,2303,,2025-09-12T19:27:56.864351
JUNCTION,False,271,43.07336660501546,-89.40883397489237,1,1228599,57134,387,HALF_EMPTY,A,18,2025-09-12,67440,127A,1228599,20250912 19:27,2320,,2025-09-12T19:27:56.864381
JUNCTION,False,359,43.057846,-89.528334,1,1228643,95245,387,EMPTY,A,0,2025-09-12,65640,112A,1228643,20250912 19:27,2321,,2025-09-12T19:27:56.864385
