des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
NORTHPORT,False,41,43.03145805449749,-89.40895370406763,1,1229064,5947,506303,EMPTY,B,26,2025-09-24,65400,161B,1229064,20250924 18:14,2343,,2025-09-24T18:14:24.449432
NORTHPORT,False,13,43.063300082580575,-89.40066296579849,1,1229096,21711,506303,EMPTY,B,28,2025-09-24,64500,154B,1229096,20250924 18:14,2307,,2025-09-24T18:14:24.449438
NORTHPORT,False,45,43.08679162045744,-89.36689053806342,1,1229063,38017,506303,EMPTY,B,22,2025-09-24,63480,160B,1229063,20250924 18:14,2337,,2025-09-24T18:14:24.449439
NORTHPORT,False,303,43.12907540390745,-89.3586033488581,1,1229095,57009,506303,EMPTY,B,0,2025-09-24,62460,159B,1229095,20250924 18:14,2304,,2025-09-24T18:14:24.449440
FITCHBURG-CADDIS,False,118,43.14055271341806,-89.39038612571088,1,1229128,11255,506304,EMPTY,B,32,2025-09-24,65340,158B,1229128,20250924 18:14,2341,,2025-09-24T18:14:24.449441
FITCHBURG-CADDIS,False,131,43.10051627478877,-89.34899507892139,1,1229161,32591,506304,EMPTY,B,0,2025-09-24,64440,157B,1229161,20250924 18:14,2328,,2025-09-24T18:14:24.449442
FITCHBURG-CADDIS,False,270,43.07319229912426,-89.39571669910082,1,1229159,49594,506304,EMPTY,B,26,2025-09-24,63480,156B,1229159,20250924 18:14,2330,,2025-09-24T18:14:24.449443
FITCHBURG-CADDIS,False,16,43.0388947,-89.39482,1,1229163,64318,506304,EMPTY,B,0,2025-09-24,62580,162B,1229163,20250924 18:14,2354,,2025-09-24T18:14:24.449443
FITCHBURG-CADDIS,False,217,43.02189524223372,-89.41712627680178,1,1229127,74342,506304,EMPTY,B,48,2025-09-24,61680,155B,1229127,20250924 18:14,2312,,2025-09-24T18:14:24.449444
JUNCTION,False,63,43.15358,-89.31606,1,1228643,0,505924,EMPTY,A,11,2025-09-24,65640,112A,1228643,20250924 18:14,2361,,2025-09-24T18:14:28.143445
JUNCTION,False,271,43.07478868501225,-89.39110320545456,1,1228644,52119,505924,EMPTY,A,10,2025-09-24,63780,122A,1228644,20250924 18:14,2344,,2025-09-24T18:14:28.143450
JUNCTION,False,268,43.06090070412363,-89.4783880847627,1,1228627,80215,505924,HALF_EMPTY,A,15,2025-09-24,61980,120A,1228627,20250924 18:14,2314,,2025-09-24T18:14:28.143450
JUNCTION VIA HIGH CROSSING,False,301,43.120950468351595,-89.32398662744282,1,1228598,27026,505926,EMPTY,A,11,2025-09-24,64680,113A,1228598,20250924 18:14,2339,,2025-09-24T18:14:28.143451
JUNCTION VIA HIGH CROSSING,False,280,43.073453443874406,-89.43349187526631,1,1228615,65226,505926,HALF_EMPTY,A,0,2025-09-24,62820,119A,1228615,20250924 18:14,2322,,2025-09-24T18:14:28.143452
2-AMERICAN CENTER,False,89,43.0605125001754,-89.5129182868955,1,1228580,5366,506104,EMPTY,A,0,2025-09-24,65400,125A,1228580,20250924 18:14,2333,,2025-09-24T18:14:28.143452
2-AMERICAN CENTER,False,45,43.0742153493326,-89.39074416923711,1,1228579,42971,506104,HALF_EMPTY,A,1,2025-09-24,63600,117A,1228579,20250924 18:14,2353,,2025-09-24T18:14:28.143453
2-AMERICAN CENTER,False,44,43.13022682752349,-89.30485696835656,1,1228578,78142,506104,EMPTY,A,33,2025-09-24,61620,127A,1228578,20250924 18:14,2347,,2025-09-24T18:14:28.143453
1-SUN PRAIRIE VIA HIGH CROSSING,False,107,43.07482089442965,-89.43908207140854,1,1228549,29507,506301,HALF_EMPTY,A,43,2025-09-24,64500,118A,1228549,20250924 18:14,2356,,2025-09-24T18:14:28.143454
